country,variant,gender,year,population
554,estimates,female,1950,949.005
554,estimates,male,1950,959.006
554,estimates,female,1951,968.306
554,estimates,male,1951,979.623
554,estimates,female,1952,990.149
554,estimates,male,1952,1002.66
554,estimates,female,1953,1013.39
554,estimates,male,1953,1026.847
554,estimates,female,1954,1037.201
554,estimates,male,1954,1051.287
554,estimates,female,1955,1061.023
554,estimates,male,1955,1075.365
554,estimates,female,1956,1084.607
554,estimates,male,1956,1098.853
554,estimates,female,1957,1107.985
554,estimates,male,1957,1121.843
554,estimates,female,1958,1131.433
554,estimates,male,1958,1144.7
554,estimates,female,1959,1155.419
554,estimates,male,1959,1167.985
554,estimates,female,1960,1180.348
554,estimates,male,1960,1192.251
554,estimates,female,1961,1206.379
554,estimates,male,1961,1217.685
554,estimates,female,1962,1233.223
554,estimates,male,1962,1243.969
554,estimates,female,1963,1260.031
554,estimates,male,1963,1270.155
554,estimates,female,1964,1285.648
554,estimates,male,1964,1294.888
554,estimates,female,1965,1309.336
554,estimates,male,1965,1317.313
554,estimates,female,1966,1330.403
554,estimates,male,1966,1336.682
554,estimates,female,1967,1349.227
554,estimates,male,1967,1353.449
554,estimates,female,1968,1367.41
554,estimates,male,1968,1369.411
554,estimates,female,1969,1387.239
554,estimates,male,1969,1387.119
554,estimates,female,1970,1410.153
554,estimates,male,1970,1408.238
554,estimates,female,1971,1437.071
554,estimates,male,1971,1433.746
554,estimates,female,1972,1467.06
554,estimates,male,1972,1462.627
554,estimates,female,1973,1497.403
554,estimates,male,1973,1492.009
554,estimates,female,1974,1524.321
554,estimates,male,1974,1517.854
554,estimates,female,1975,1545.238
554,estimates,male,1975,1537.384
554,estimates,female,1976,1559.093
554,estimates,male,1976,1549.481
554,estimates,female,1977,1567.046
554,estimates,male,1977,1555.36
554,estimates,female,1978,1571.464
554,estimates,male,1978,1557.494
554,estimates,female,1979,1575.808
554,estimates,male,1979,1559.493
554,estimates,female,1980,1582.595
554,estimates,male,1980,1564.015
554,estimates,female,1981,1592.749
554,estimates,male,1981,1572.074
554,estimates,female,1982,1605.593
554,estimates,male,1982,1582.944
554,estimates,female,1983,1620.257
554,estimates,male,1983,1595.475
554,estimates,female,1984,1635.24
554,estimates,male,1984,1607.794
554,estimates,female,1985,1649.556
554,estimates,male,1985,1618.678
554,estimates,female,1986,1662.794
554,estimates,male,1986,1627.51
554,estimates,female,1987,1675.604
554,estimates,male,1987,1635.147
554,estimates,female,1988,1689.252
554,estimates,male,1988,1643.535
554,estimates,female,1989,1705.549
554,estimates,male,1989,1655.407
554,estimates,female,1990,1725.635
554,estimates,male,1990,1672.54
554,estimates,female,1991,1750.208
554,estimates,male,1991,1695.963
554,estimates,female,1992,1778.561
554,estimates,male,1992,1724.633
554,estimates,female,1993,1808.69
554,estimates,male,1993,1755.783
554,estimates,female,1994,1837.805
554,estimates,male,1994,1785.467
554,estimates,female,1995,1863.986
554,estimates,male,1995,1810.954
554,estimates,female,1996,1886.281
554,estimates,male,1996,1831.071
554,estimates,female,1997,1905.466
554,estimates,male,1997,1846.889
554,estimates,female,1998,1923.358
554,estimates,male,1998,1860.618
554,estimates,female,1999,1942.591
554,estimates,male,1999,1875.537
554,estimates,female,2000,1965.009
554,estimates,male,2000,1893.983
554,estimates,female,2001,1991.29
554,estimates,male,2001,1916.651
554,estimates,female,2002,2020.58
554,estimates,male,2002,1942.622
554,estimates,female,2003,2051.409
554,estimates,male,2003,1970.665
554,estimates,female,2004,2081.594
554,estimates,male,2004,1998.827
554,estimates,female,2005,2109.605
554,estimates,male,2005,2025.748
554,estimates,female,2006,2134.917
554,estimates,male,2006,2051.005
554,estimates,female,2007,2158.08
554,estimates,male,2007,2075.065
554,estimates,female,2008,2179.916
554,estimates,male,2008,2098.414
554,estimates,female,2009,2201.687
554,estimates,male,2009,2121.792
554,estimates,female,2010,2224.297
554,estimates,male,2010,2145.763
554,estimates,female,2011,2247.963
554,estimates,male,2011,2170.41
554,estimates,female,2012,2272.312
554,estimates,male,2012,2195.433
554,estimates,female,2013,2297.021
554,estimates,male,2013,2220.507
554,estimates,female,2014,2321.57
554,estimates,male,2014,2245.131
554,constant_fertility,female,2015,2345.566
554,constant_fertility,male,2015,2268.961
554,constant_mortality,female,2015,2345.566
554,constant_mortality,male,2015,2268.961
554,estimates,female,2015,2345.566
554,estimates,male,2015,2268.961
554,high_variant,female,2015,2345.566
554,high_variant,male,2015,2268.961
554,instant_replacement,female,2015,2345.566
554,instant_replacement,male,2015,2268.961
554,low_variant,female,2015,2345.566
554,low_variant,male,2015,2268.961
554,medium_variant,female,2015,2345.566
554,medium_variant,male,2015,2268.961
554,momentum,female,2015,2345.566
554,momentum,male,2015,2268.961
554,no_change,female,2015,2345.566
554,no_change,male,2015,2268.961
554,zero_migration,female,2015,2345.566
554,zero_migration,male,2015,2268.961
554,constant_fertility,female,2016,2369.513
554,constant_fertility,male,2016,2292.106
554,constant_mortality,female,2016,2368.362
554,constant_mortality,male,2016,2290.617
554,high_variant,female,2016,2371.278
554,high_variant,male,2016,2293.935
554,instant_replacement,female,2016,2369.859
554,instant_replacement,male,2016,2292.873
554,low_variant,female,2016,2366.549
554,low_variant,male,2016,2288.949
554,medium_variant,female,2016,2368.939
554,medium_variant,male,2016,2291.895
554,momentum,female,2016,2363.434
554,momentum,male,2016,2287.623
554,no_change,female,2016,2368.947
554,no_change,male,2016,2291.273
554,zero_migration,female,2016,2359.373
554,zero_migration,male,2016,2284.199
554,constant_fertility,female,2017,2393.168
554,constant_fertility,male,2017,2315.027
554,constant_mortality,female,2017,2390.57
554,constant_mortality,male,2017,2311.663
554,high_variant,female,2017,2397.376
554,high_variant,male,2017,2319.376
554,instant_replacement,female,2017,2394.043
554,instant_replacement,male,2017,2316.389
554,low_variant,female,2017,2386.226
554,low_variant,male,2017,2307.625
554,medium_variant,female,2017,2391.793
554,medium_variant,male,2017,2314.022
554,momentum,female,2017,2378.503
554,momentum,male,2017,2303.688
554,no_change,female,2017,2391.929
554,no_change,male,2017,2313.182
554,zero_migration,female,2017,2373.049
554,zero_migration,male,2017,2299.21
554,constant_fertility,female,2018,2416.507
554,constant_fertility,male,2018,2337.688
554,constant_mortality,female,2018,2412.139
554,constant_mortality,male,2018,2332.065
554,high_variant,female,2018,2423.681
554,high_variant,male,2018,2345.123
554,instant_replacement,female,2018,2418.039
554,instant_replacement,male,2018,2339.577
554,low_variant,female,2018,2404.688
554,low_variant,male,2018,2325.116
554,medium_variant,female,2018,2414.14
554,medium_variant,male,2018,2335.465
554,momentum,female,2018,2391.576
554,momentum,male,2018,2317.86
554,no_change,female,2018,2414.443
554,no_change,male,2018,2334.618
554,zero_migration,female,2018,2386.513
554,zero_migration,male,2018,2313.963
554,constant_fertility,female,2019,2439.503
554,constant_fertility,male,2019,2360.07
554,constant_mortality,female,2019,2433.047
554,constant_mortality,male,2019,2351.79
554,high_variant,female,2019,2450.061
554,high_variant,male,2019,2371.044
554,instant_replacement,female,2019,2441.767
554,instant_replacement,male,2019,2362.492
554,low_variant,female,2019,2422.056
554,low_variant,male,2019,2341.537
554,medium_variant,female,2019,2435.993
554,medium_variant,male,2019,2356.413
554,momentum,female,2019,2403.866
554,momentum,male,2019,2331.206
554,no_change,female,2019,2436.482
554,no_change,male,2019,2355.571
554,zero_migration,female,2019,2399.724
554,zero_migration,male,2019,2328.394
554,constant_fertility,female,2020,2462.143
554,constant_fertility,male,2020,2382.186
554,constant_mortality,female,2020,2453.285
554,constant_mortality,male,2020,2370.822
554,high_variant,female,2020,2476.429
554,high_variant,male,2020,2397.041
554,instant_replacement,female,2020,2465.167
554,instant_replacement,male,2020,2385.177
554,low_variant,female,2020,2438.4
554,low_variant,male,2020,2356.969
554,medium_variant,female,2020,2457.416
554,medium_variant,male,2020,2377.005
554,momentum,female,2020,2416.268
554,momentum,male,2020,2344.49
554,no_change,female,2020,2458.009
554,no_change,male,2020,2376.004
554,zero_migration,female,2020,2412.616
554,zero_migration,male,2020,2342.487
554,constant_fertility,female,2021,2484.434
554,constant_fertility,male,2021,2404.026
554,constant_mortality,female,2021,2472.885
554,constant_mortality,male,2021,2389.178
554,high_variant,female,2021,2502.747
554,high_variant,male,2021,2423.082
554,instant_replacement,female,2021,2488.176
554,instant_replacement,male,2021,2407.639
554,low_variant,female,2021,2453.801
554,low_variant,male,2021,2371.496
554,medium_variant,female,2021,2478.338
554,medium_variant,male,2021,2397.261
554,momentum,female,2021,2429.003
554,momentum,male,2021,2357.929
554,no_change,female,2021,2479.048
554,no_change,male,2021,2395.912
554,zero_migration,female,2021,2425.169
554,zero_migration,male,2021,2356.209
554,constant_fertility,female,2022,2506.411
554,constant_fertility,male,2022,2425.613
554,constant_mortality,female,2022,2491.851
554,constant_mortality,male,2022,2406.867
554,high_variant,female,2022,2529.02
554,high_variant,male,2022,2449.148
554,instant_replacement,female,2022,2510.795
554,instant_replacement,male,2022,2429.838
554,low_variant,female,2022,2468.319
554,low_variant,male,2022,2385.174
554,medium_variant,female,2022,2498.733
554,medium_variant,male,2022,2417.133
554,momentum,female,2022,2441.827
554,momentum,male,2022,2371.29
554,no_change,female,2022,2499.597
554,no_change,male,2022,2415.307
554,zero_migration,female,2022,2437.331
554,zero_migration,male,2022,2369.544
554,constant_fertility,female,2023,2528.119
554,constant_fertility,male,2023,2446.97
554,constant_mortality,female,2023,2510.244
554,constant_mortality,male,2023,2423.924
554,high_variant,female,2023,2555.292
554,high_variant,male,2023,2475.285
554,instant_replacement,female,2023,2533.084
554,instant_replacement,male,2023,2451.806
554,low_variant,female,2023,2482.002
554,low_variant,male,2023,2398.053
554,medium_variant,female,2023,2518.689
554,medium_variant,male,2023,2436.645
554,momentum,female,2023,2454.57
554,momentum,male,2023,2384.449
554,no_change,female,2023,2519.709
554,no_change,male,2023,2434.222
554,zero_migration,female,2023,2449.096
554,zero_migration,male,2023,2382.471
554,constant_fertility,female,2024,2549.581
554,constant_fertility,male,2024,2468.147
554,constant_mortality,female,2024,2528.113
554,constant_mortality,male,2024,2440.387
554,high_variant,female,2024,2581.616
554,high_variant,male,2024,2501.533
554,instant_replacement,female,2024,2555.142
554,instant_replacement,male,2024,2473.622
554,low_variant,female,2024,2494.907
554,low_variant,male,2024,2410.161
554,medium_variant,female,2024,2538.279
554,medium_variant,male,2024,2455.845
554,momentum,female,2024,2466.911
554,momentum,male,2024,2397.101
554,no_change,female,2024,2539.418
554,no_change,male,2024,2452.675
554,zero_migration,female,2024,2460.427
554,zero_migration,male,2024,2394.994
554,constant_fertility,female,2025,2570.85
554,constant_fertility,male,2025,2489.164
554,constant_mortality,female,2025,2545.503
554,constant_mortality,male,2025,2456.304
554,high_variant,female,2025,2608.048
554,high_variant,male,2025,2527.957
554,instant_replacement,female,2025,2577.043
554,instant_replacement,male,2025,2495.28
554,low_variant,female,2025,2507.069
554,low_variant,male,2025,2421.537
554,medium_variant,female,2025,2557.56
554,medium_variant,male,2025,2474.751
554,momentum,female,2025,2478.599
554,momentum,male,2025,2409.065
554,no_change,female,2025,2558.782
554,no_change,male,2025,2470.702
554,zero_migration,female,2025,2471.325
554,zero_migration,male,2025,2407.101
554,constant_fertility,female,2026,2591.941
554,constant_fertility,male,2026,2510.022
554,constant_mortality,female,2026,2562.421
554,constant_mortality,male,2026,2471.679
554,high_variant,female,2026,2634.6
554,high_variant,male,2026,2554.536
554,instant_replacement,female,2026,2598.803
554,instant_replacement,male,2026,2516.804
554,low_variant,female,2026,2518.528
554,low_variant,male,2026,2432.198
554,medium_variant,female,2026,2576.564
554,medium_variant,male,2026,2493.371
554,momentum,female,2026,2489.651
554,momentum,male,2026,2420.339
554,no_change,female,2026,2577.781
554,no_change,male,2026,2488.31
554,zero_migration,female,2026,2481.771
554,zero_migration,male,2026,2418.777
554,constant_fertility,female,2027,2612.821
554,constant_fertility,male,2027,2530.718
554,constant_mortality,female,2027,2578.867
554,constant_mortality,male,2027,2486.514
554,high_variant,female,2027,2661.179
554,high_variant,male,2027,2581.193
554,instant_replacement,female,2027,2620.36
554,instant_replacement,male,2027,2538.174
554,low_variant,female,2027,2529.327
554,low_variant,male,2027,2442.228
554,medium_variant,female,2027,2595.252
554,medium_variant,male,2027,2511.713
554,momentum,female,2027,2500.161
554,momentum,male,2027,2431.023
554,no_change,female,2027,2596.415
554,no_change,male,2027,2505.493
554,zero_migration,female,2027,2491.714
554,zero_migration,male,2027,2429.999
554,constant_fertility,female,2028,2633.427
554,constant_fertility,male,2028,2551.189
554,constant_mortality,female,2028,2594.758
554,constant_mortality,male,2028,2500.754
554,high_variant,female,2028,2687.601
554,high_variant,male,2028,2607.755
554,instant_replacement,female,2028,2641.658
554,instant_replacement,male,2028,2559.327
554,low_variant,female,2028,2539.52
554,low_variant,male,2028,2451.669
554,medium_variant,female,2028,2613.565
554,medium_variant,male,2028,2529.714
554,momentum,female,2028,2510.084
554,momentum,male,2028,2441.088
554,no_change,female,2028,2614.608
554,no_change,male,2028,2522.194
554,zero_migration,female,2028,2501.129
554,zero_migration,male,2028,2440.737
554,constant_fertility,female,2029,2653.67
554,constant_fertility,male,2029,2571.364
554,constant_mortality,female,2029,2610.014
554,constant_mortality,male,2029,2514.342
554,high_variant,female,2029,2713.64
554,high_variant,male,2029,2633.994
554,instant_replacement,female,2029,2662.591
554,instant_replacement,male,2029,2580.189
554,low_variant,female,2029,2549.146
554,low_variant,male,2029,2460.614
554,medium_variant,female,2029,2631.391
554,medium_variant,male,2029,2547.298
554,momentum,female,2029,2519.359
554,momentum,male,2029,2450.494
554,no_change,female,2029,2632.264
554,no_change,male,2029,2538.364
554,zero_migration,female,2029,2509.97
554,zero_migration,male,2029,2450.955
554,constant_fertility,female,2030,2673.479
554,constant_fertility,male,2030,2591.183
554,constant_mortality,female,2030,2624.547
554,constant_mortality,male,2030,2527.245
554,high_variant,female,2030,2739.103
554,high_variant,male,2030,2659.737
554,instant_replacement,female,2030,2683.079
554,instant_replacement,male,2030,2600.687
554,low_variant,female,2030,2558.254
554,low_variant,male,2030,2469.115
554,medium_variant,female,2030,2648.676
554,medium_variant,male,2030,2564.424
554,momentum,female,2030,2527.937
554,momentum,male,2030,2459.231
554,no_change,female,2030,2649.313
554,no_change,male,2030,2553.953
554,zero_migration,female,2030,2518.192
554,zero_migration,male,2030,2460.618
554,constant_fertility,female,2031,2692.828
554,constant_fertility,male,2031,2610.636
554,constant_mortality,female,2031,2638.356
554,constant_mortality,male,2031,2539.446
554,high_variant,female,2031,2763.934
554,high_variant,male,2031,2684.925
554,instant_replacement,female,2031,2703.111
554,instant_replacement,male,2031,2620.805
554,low_variant,female,2031,2566.87
554,low_variant,male,2031,2477.212
554,medium_variant,female,2031,2665.398
554,medium_variant,male,2031,2581.066
554,momentum,female,2031,2535.815
554,momentum,male,2031,2467.289
554,no_change,female,2031,2665.74
554,no_change,male,2031,2568.961
554,zero_migration,female,2031,2525.786
554,zero_migration,male,2031,2469.723
554,constant_fertility,female,2032,2711.736
554,constant_fertility,male,2032,2629.74
554,constant_mortality,female,2032,2651.452
554,constant_mortality,male,2032,2550.978
554,high_variant,female,2032,2788.163
554,high_variant,male,2032,2709.593
554,instant_replacement,female,2032,2722.695
554,instant_replacement,male,2032,2640.574
554,low_variant,female,2032,2575.007
554,low_variant,male,2032,2484.907
554,medium_variant,female,2032,2681.577
554,medium_variant,male,2032,2597.235
554,momentum,female,2032,2542.989
554,momentum,male,2032,2474.677
554,no_change,female,2032,2681.572
554,no_change,male,2032,2583.414
554,zero_migration,female,2032,2532.745
554,zero_migration,male,2032,2478.256
554,constant_fertility,female,2033,2730.203
