country,variant,gender,year,population
316,estimates,female,1950,19.201
316,estimates,male,1950,40.452
316,estimates,female,1951,19.85
316,estimates,male,1951,40.408
316,estimates,female,1952,20.559
316,estimates,male,1952,40.311
316,estimates,female,1953,21.33
316,estimates,male,1953,40.14
316,estimates,female,1954,22.147
316,estimates,male,1954,39.911
316,estimates,female,1955,23.024
316,estimates,male,1955,39.623
316,estimates,female,1956,23.936
316,estimates,male,1956,39.32
316,estimates,female,1957,24.882
316,estimates,male,1957,39.044
316,estimates,female,1958,25.833
316,estimates,male,1958,38.865
316,estimates,female,1959,26.776
316,estimates,male,1959,38.847
316,estimates,female,1960,27.69
316,estimates,male,1960,39.043
316,estimates,female,1961,28.584
316,estimates,male,1961,39.481
316,estimates,female,1962,29.451
316,estimates,male,1962,40.154
316,estimates,female,1963,30.304
316,estimates,male,1963,40.985
316,estimates,female,1964,31.173
316,estimates,male,1964,41.874
316,estimates,female,1965,32.075
316,estimates,male,1965,42.753
316,estimates,female,1966,33.018
316,estimates,male,1966,43.593
316,estimates,female,1967,34.005
316,estimates,male,1967,44.407
316,estimates,female,1968,35.014
316,estimates,male,1968,45.198
316,estimates,female,1969,36.061
316,estimates,male,1969,45.979
316,estimates,female,1970,37.135
316,estimates,male,1970,46.74
316,estimates,female,1971,38.233
316,estimates,male,1971,47.496
316,estimates,female,1972,39.351
316,estimates,male,1972,48.229
316,estimates,female,1973,40.508
316,estimates,male,1973,48.951
316,estimates,female,1974,41.717
316,estimates,male,1974,49.661
316,estimates,female,1975,42.994
316,estimates,male,1975,50.357
316,estimates,female,1976,44.345
316,estimates,male,1976,51.035
316,estimates,female,1977,45.76
316,estimates,male,1977,51.717
316,estimates,female,1978,47.188
316,estimates,male,1978,52.441
316,estimates,female,1979,48.555
316,estimates,male,1979,53.282
316,estimates,female,1980,49.838
316,estimates,male,1980,54.296
316,estimates,female,1981,50.995
316,estimates,male,1981,55.487
316,estimates,female,1982,52.065
316,estimates,male,1982,56.836
316,estimates,female,1983,53.073
316,estimates,male,1983,58.33
316,estimates,female,1984,54.056
316,estimates,male,1984,59.897
316,estimates,female,1985,55.068
316,estimates,male,1985,61.508
316,estimates,female,1986,56.084
316,estimates,male,1986,63.144
316,estimates,female,1987,57.117
316,estimates,male,1987,64.806
316,estimates,female,1988,58.214
316,estimates,male,1988,66.46
316,estimates,female,1989,59.455
316,estimates,male,1989,68.07
316,estimates,female,1990,60.873
316,estimates,male,1990,69.607
316,estimates,female,1991,62.493
316,estimates,male,1991,71.06
316,estimates,female,1992,64.281
316,estimates,male,1992,72.412
316,estimates,female,1993,66.144
316,estimates,male,1993,73.669
316,estimates,female,1994,67.993
316,estimates,male,1994,74.813
316,estimates,female,1995,69.705
316,estimates,male,1995,75.854
316,estimates,female,1996,71.273
316,estimates,male,1996,76.788
316,estimates,female,1997,72.699
316,estimates,male,1997,77.604
316,estimates,female,1998,73.957
316,estimates,male,1998,78.317
316,estimates,female,1999,75.034
316,estimates,male,1999,78.921
