country,year,variant,freq,age5yearinterval,noofbirthbymother
634,1950,estimates,5yearly,"Region, subregion, country or area *",Qatar
634,1950,estimates,5yearly,15_19,0.633
634,1950,estimates,5yearly,20_24,2.393
634,1950,estimates,5yearly,25_29,2.367
634,1950,estimates,5yearly,30_34,1.134
634,1950,estimates,5yearly,35_39,0.512
634,1950,estimates,5yearly,40_44,0.148
634,1950,estimates,5yearly,45_49,0.038
634,1955,estimates,5yearly,"Region, subregion, country or area *",Qatar
634,1955,estimates,5yearly,15_19,0.79
634,1955,estimates,5yearly,20_24,3.045
634,1955,estimates,5yearly,25_29,3.032
634,1955,estimates,5yearly,30_34,1.446
634,1955,estimates,5yearly,35_39,0.648
634,1955,estimates,5yearly,40_44,0.181
634,1955,estimates,5yearly,45_49,0.046
634,1960,estimates,5yearly,"Region, subregion, country or area *",Qatar
634,1960,estimates,5yearly,15_19,1.046
634,1960,estimates,5yearly,20_24,4.121
634,1960,estimates,5yearly,25_29,4.09
634,1960,estimates,5yearly,30_34,1.931
634,1960,estimates,5yearly,35_39,0.851
634,1960,estimates,5yearly,40_44,0.232
634,1960,estimates,5yearly,45_49,0.057
634,1965,estimates,5yearly,"Region, subregion, country or area *",Qatar
634,1965,estimates,5yearly,15_19,1.452
634,1965,estimates,5yearly,20_24,5.767
634,1965,estimates,5yearly,25_29,5.957
634,1965,estimates,5yearly,30_34,2.82
634,1965,estimates,5yearly,35_39,1.193
634,1965,estimates,5yearly,40_44,0.296
634,1965,estimates,5yearly,45_49,0.072
634,1970,estimates,5yearly,"Region, subregion, country or area *",Qatar
634,1970,estimates,5yearly,15_19,2.006
634,1970,estimates,5yearly,20_24,7.723
634,1970,estimates,5yearly,25_29,7.903
634,1970,estimates,5yearly,30_34,3.84
634,1970,estimates,5yearly,35_39,1.641
634,1970,estimates,5yearly,40_44,0.41
634,1970,estimates,5yearly,45_49,0.091
634,1975,estimates,5yearly,"Region, subregion, country or area *",Qatar
634,1975,estimates,5yearly,15_19,2.641
634,1975,estimates,5yearly,20_24,11.253
634,1975,estimates,5yearly,25_29,11.881
634,1975,estimates,5yearly,30_34,5.639
634,1975,estimates,5yearly,35_39,2.393
634,1975,estimates,5yearly,40_44,0.579
634,1975,estimates,5yearly,45_49,0.118
634,1980,estimates,5yearly,"Region, subregion, country or area *",Qatar
634,1980,estimates,5yearly,15_19,3.386
634,1980,estimates,5yearly,20_24,14.16
