country,year,variant,freq,age5yearinterval,noofbirthbymother
450,1950,estimates,5yearly,"Region, subregion, country or area *",Madagascar
450,1950,estimates,5yearly,15_19,162.588
450,1950,estimates,5yearly,20_24,299.097
450,1950,estimates,5yearly,25_29,234.852
450,1950,estimates,5yearly,30_34,184.26
450,1950,estimates,5yearly,35_39,101.913
450,1950,estimates,5yearly,40_44,57.119
450,1950,estimates,5yearly,45_49,18.357
450,1955,estimates,5yearly,"Region, subregion, country or area *",Madagascar
450,1955,estimates,5yearly,15_19,172.77
450,1955,estimates,5yearly,20_24,333.473
450,1955,estimates,5yearly,25_29,273.557
450,1955,estimates,5yearly,30_34,220.664
450,1955,estimates,5yearly,35_39,111.799
450,1955,estimates,5yearly,40_44,50.54
450,1955,estimates,5yearly,45_49,17.509
450,1960,estimates,5yearly,"Region, subregion, country or area *",Madagascar
450,1960,estimates,5yearly,15_19,188.73
450,1960,estimates,5yearly,20_24,355.844
450,1960,estimates,5yearly,25_29,306.386
450,1960,estimates,5yearly,30_34,258.376
450,1960,estimates,5yearly,35_39,134.669
450,1960,estimates,5yearly,40_44,55.813
450,1960,estimates,5yearly,45_49,15.582
450,1965,estimates,5yearly,"Region, subregion, country or area *",Madagascar
450,1965,estimates,5yearly,15_19,237.091
450,1965,estimates,5yearly,20_24,386.657
450,1965,estimates,5yearly,25_29,328.968
450,1965,estimates,5yearly,30_34,286.23
450,1965,estimates,5yearly,35_39,159.946
450,1965,estimates,5yearly,40_44,68.01
450,1965,estimates,5yearly,45_49,17.075
450,1970,estimates,5yearly,"Region, subregion, country or area *",Madagascar
450,1970,estimates,5yearly,15_19,294.921
450,1970,estimates,5yearly,20_24,465.223
450,1970,estimates,5yearly,25_29,356.967
450,1970,estimates,5yearly,30_34,297.426
450,1970,estimates,5yearly,35_39,179.558
450,1970,estimates,5yearly,40_44,79.684
450,1970,estimates,5yearly,45_49,20.195
450,1975,estimates,5yearly,"Region, subregion, country or area *",Madagascar
450,1975,estimates,5yearly,15_19,338.228
450,1975,estimates,5yearly,20_24,548.395
450,1975,estimates,5yearly,25_29,426.061
450,1975,estimates,5yearly,30_34,310.105
450,1975,estimates,5yearly,35_39,188.259
450,1975,estimates,5yearly,40_44,87.607
450,1975,estimates,5yearly,45_49,22.769
450,1980,estimates,5yearly,"Region, subregion, country or area *",Madagascar
450,1980,estimates,5yearly,15_19,374.994
450,1980,estimates,5yearly,20_24,590.38
450,1980,estimates,5yearly,25_29,494.647
450,1980,estimates,5yearly,30_34,352.974
450,1980,estimates,5yearly,35_39,195.878
450,1980,estimates,5yearly,40_44,88.831
450,1980,estimates,5yearly,45_49,23.754
450,1985,estimates,5yearly,"Region, subregion, country or area *",Madagascar
450,1985,estimates,5yearly,15_19,430.849
450,1985,estimates,5yearly,20_24,652.382
450,1985,estimates,5yearly,25_29,555.403
450,1985,estimates,5yearly,30_34,413.211
450,1985,estimates,5yearly,35_39,235.789
450,1985,estimates,5yearly,40_44,94.926
450,1985,estimates,5yearly,45_49,24.364
450,1990,estimates,5yearly,"Region, subregion, country or area *",Madagascar
450,1990,estimates,5yearly,15_19,502.165
450,1990,estimates,5yearly,20_24,738.793
450,1990,estimates,5yearly,25_29,632.644
450,1990,estimates,5yearly,30_34,462.6
450,1990,estimates,5yearly,35_39,288.92
450,1990,estimates,5yearly,40_44,115.982
450,1990,estimates,5yearly,45_49,25.955
450,1995,estimates,5yearly,"Region, subregion, country or area *",Madagascar
450,1995,estimates,5yearly,15_19,600.17
450,1995,estimates,5yearly,20_24,868.964
450,1995,estimates,5yearly,25_29,706.029
450,1995,estimates,5yearly,30_34,492.663
450,1995,estimates,5yearly,35_39,305.023
450,1995,estimates,5yearly,40_44,131.725
450,1995,estimates,5yearly,45_49,27.327
450,2000,estimates,5yearly,"Region, subregion, country or area *",Madagascar
450,2000,estimates,5yearly,15_19,665.235
450,2000,estimates,5yearly,20_24,953.841
450,2000,estimates,5yearly,25_29,766.255
450,2000,estimates,5yearly,30_34,512.437
450,2000,estimates,5yearly,35_39,306.447
450,2000,estimates,5yearly,40_44,132.611
450,2000,estimates,5yearly,45_49,27.269
450,2005,estimates,5yearly,"Region, subregion, country or area *",Madagascar
450,2005,estimates,5yearly,15_19,704.348
450,2005,estimates,5yearly,20_24,1024.95
450,2005,estimates,5yearly,25_29,850.193
450,2005,estimates,5yearly,30_34,554.655
450,2005,estimates,5yearly,35_39,315.768
450,2005,estimates,5yearly,40_44,130.355
450,2005,estimates,5yearly,45_49,26.331
450,2010,estimates,5yearly,"Region, subregion, country or area *",Madagascar
450,2010,estimates,5yearly,15_19,748.893
450,2010,estimates,5yearly,20_24,1124.27
450,2010,estimates,5yearly,25_29,936.794
450,2010,estimates,5yearly,30_34,586.518
450,2010,estimates,5yearly,35_39,323.3
450,2010,estimates,5yearly,40_44,127.467
450,2010,estimates,5yearly,45_49,24.841
450,2015,constant_fertility,5yearly,"Region, subregion, country or area *",Madagascar
450,2015,constant_mortality,5yearly,"Region, subregion, country or area *",Madagascar
450,2015,high_variant,5yearly,"Region, subregion, country or area *",Madagascar
450,2015,instant_replacement,5yearly,"Region, subregion, country or area *",Madagascar
450,2015,low_variant,5yearly,"Region, subregion, country or area *",Madagascar
450,2015,medium_variant,5yearly,"Region, subregion, country or area *",Madagascar
450,2015,momentum,5yearly,"Region, subregion, country or area *",Madagascar
450,2015,no_change,5yearly,"Region, subregion, country or area *",Madagascar
450,2015,zero_migration,5yearly,"Region, subregion, country or area *",Madagascar
450,2015,constant_fertility,5yearly,15_19,857.386
450,2015,constant_mortality,5yearly,15_19,781.978
450,2015,high_variant,5yearly,15_19,830.435
450,2015,instant_replacement,5yearly,15_19,419.171
450,2015,low_variant,5yearly,15_19,735.169
450,2015,medium_variant,5yearly,15_19,782.799
450,2015,momentum,5yearly,15_19,428.003
450,2015,no_change,5yearly,15_19,856.487
450,2015,zero_migration,5yearly,15_19,782.869
450,2015,constant_fertility,5yearly,20_24,1341.209
450,2015,constant_mortality,5yearly,20_24,1270.728
450,2015,high_variant,5yearly,20_24,1349.975
450,2015,instant_replacement,5yearly,20_24,681.42
450,2015,low_variant,5yearly,20_24,1195.108
450,2015,medium_variant,5yearly,20_24,1272.541
450,2015,momentum,5yearly,20_24,695.613
450,2015,no_change,5yearly,20_24,1339.298
450,2015,zero_migration,5yearly,20_24,1272.847
450,2015,constant_fertility,5yearly,25_29,1110.13
450,2015,constant_mortality,5yearly,25_29,1081.709
450,2015,high_variant,5yearly,25_29,1149.294
450,2015,instant_replacement,5yearly,25_29,580.121
450,2015,low_variant,5yearly,25_29,1017.448
450,2015,medium_variant,5yearly,25_29,1083.376
450,2015,momentum,5yearly,25_29,592.212
450,2015,no_change,5yearly,25_29,1108.421
450,2015,zero_migration,5yearly,25_29,1083.759
450,2015,constant_fertility,5yearly,30_34,679.01
450,2015,constant_mortality,5yearly,30_34,634.65
450,2015,high_variant,5yearly,30_34,674.384
450,2015,instant_replacement,5yearly,30_34,340.402
450,2015,low_variant,5yearly,30_34,597.02
450,2015,medium_variant,5yearly,30_34,635.698
450,2015,momentum,5yearly,30_34,347.454
450,2015,no_change,5yearly,30_34,677.89
450,2015,zero_migration,5yearly,30_34,635.923
450,2015,constant_fertility,5yearly,35_39,375.437
450,2015,constant_mortality,5yearly,35_39,332.832
450,2015,high_variant,5yearly,35_39,353.726
450,2015,instant_replacement,5yearly,35_39,178.547
450,2015,low_variant,5yearly,35_39,313.147
450,2015,medium_variant,5yearly,35_39,333.437
450,2015,momentum,5yearly,35_39,182.208
450,2015,no_change,5yearly,35_39,374.756
450,2015,zero_migration,5yearly,35_39,333.534
450,2015,constant_fertility,5yearly,40_44,151.339
450,2015,constant_mortality,5yearly,40_44,128.113
450,2015,high_variant,5yearly,40_44,136.165
450,2015,instant_replacement,5yearly,40_44,68.733
450,2015,low_variant,5yearly,40_44,120.544
450,2015,medium_variant,5yearly,40_44,128.356
450,2015,momentum,5yearly,40_44,70.129
450,2015,no_change,5yearly,40_44,151.053
450,2015,zero_migration,5yearly,40_44,128.385
450,2015,constant_fertility,5yearly,45_49,29.602
450,2015,constant_mortality,5yearly,45_49,24.318
450,2015,high_variant,5yearly,45_49,25.847
450,2015,instant_replacement,5yearly,45_49,13.047
450,2015,low_variant,5yearly,45_49,22.882
450,2015,medium_variant,5yearly,45_49,24.364
450,2015,momentum,5yearly,45_49,13.31
450,2015,no_change,5yearly,45_49,29.546
450,2015,zero_migration,5yearly,45_49,24.369
450,2020,constant_fertility,5yearly,"Region, subregion, country or area *",Madagascar
450,2020,constant_mortality,5yearly,"Region, subregion, country or area *",Madagascar
450,2020,high_variant,5yearly,"Region, subregion, country or area *",Madagascar
450,2020,instant_replacement,5yearly,"Region, subregion, country or area *",Madagascar
450,2020,low_variant,5yearly,"Region, subregion, country or area *",Madagascar
450,2020,medium_variant,5yearly,"Region, subregion, country or area *",Madagascar
450,2020,momentum,5yearly,"Region, subregion, country or area *",Madagascar
