country,year,variant,freq,age5yearinterval,noofbirthbymother
670,1950,estimates,5yearly,"Region, subregion, country or area *",Saint Vincent and the Grenadines
670,1950,estimates,5yearly,15_19,3.639
670,1950,estimates,5yearly,20_24,5.156
670,1950,estimates,5yearly,25_29,3.922
670,1950,estimates,5yearly,30_34,2.496
670,1950,estimates,5yearly,35_39,1.56
670,1950,estimates,5yearly,40_44,0.453
670,1950,estimates,5yearly,45_49,0.155
670,1955,estimates,5yearly,"Region, subregion, country or area *",Saint Vincent and the Grenadines
670,1955,estimates,5yearly,15_19,4.004
670,1955,estimates,5yearly,20_24,5.57
670,1955,estimates,5yearly,25_29,4.181
670,1955,estimates,5yearly,30_34,2.806
670,1955,estimates,5yearly,35_39,1.68
670,1955,estimates,5yearly,40_44,0.487
670,1955,estimates,5yearly,45_49,0.173
670,1960,estimates,5yearly,"Region, subregion, country or area *",Saint Vincent and the Grenadines
670,1960,estimates,5yearly,15_19,4.197
670,1960,estimates,5yearly,20_24,5.763
670,1960,estimates,5yearly,25_29,4.206
670,1960,estimates,5yearly,30_34,2.768
670,1960,estimates,5yearly,35_39,1.726
670,1960,estimates,5yearly,40_44,0.482
670,1960,estimates,5yearly,45_49,0.166
670,1965,estimates,5yearly,"Region, subregion, country or area *",Saint Vincent and the Grenadines
670,1965,estimates,5yearly,15_19,4.529
670,1965,estimates,5yearly,20_24,5.785
670,1965,estimates,5yearly,25_29,3.951
670,1965,estimates,5yearly,30_34,2.461
670,1965,estimates,5yearly,35_39,1.408
670,1965,estimates,5yearly,40_44,0.405
670,1965,estimates,5yearly,45_49,0.122
670,1970,estimates,5yearly,"Region, subregion, country or area *",Saint Vincent and the Grenadines
670,1970,estimates,5yearly,15_19,4.508
670,1970,estimates,5yearly,20_24,5.987
670,1970,estimates,5yearly,25_29,3.577
670,1970,estimates,5yearly,30_34,2.074
670,1970,estimates,5yearly,35_39,1.216
670,1970,estimates,5yearly,40_44,0.341
670,1970,estimates,5yearly,45_49,0.092
670,1975,estimates,5yearly,"Region, subregion, country or area *",Saint Vincent and the Grenadines
670,1975,estimates,5yearly,15_19,4.053
670,1975,estimates,5yearly,20_24,5.598
670,1975,estimates,5yearly,25_29,3.371
670,1975,estimates,5yearly,30_34,1.706
670,1975,estimates,5yearly,35_39,0.967
670,1975,estimates,5yearly,40_44,0.304
670,1975,estimates,5yearly,45_49,0.071
670,1980,estimates,5yearly,"Region, subregion, country or area *",Saint Vincent and the Grenadines
670,1980,estimates,5yearly,15_19,3.554
670,1980,estimates,5yearly,20_24,5.271
670,1980,estimates,5yearly,25_29,3.326
670,1980,estimates,5yearly,30_34,1.712
670,1980,estimates,5yearly,35_39,0.795
670,1980,estimates,5yearly,40_44,0.256
670,1980,estimates,5yearly,45_49,0.058
670,1985,estimates,5yearly,"Region, subregion, country or area *",Saint Vincent and the Grenadines
670,1985,estimates,5yearly,15_19,2.958
670,1985,estimates,5yearly,20_24,4.578
670,1985,estimates,5yearly,25_29,3.319
670,1985,estimates,5yearly,30_34,1.755
670,1985,estimates,5yearly,35_39,0.822
670,1985,estimates,5yearly,40_44,0.221
670,1985,estimates,5yearly,45_49,0.039
670,1990,estimates,5yearly,"Region, subregion, country or area *",Saint Vincent and the Grenadines
670,1990,estimates,5yearly,15_19,2.613
670,1990,estimates,5yearly,20_24,4.065
670,1990,estimates,5yearly,25_29,3.174
670,1990,estimates,5yearly,30_34,1.892
670,1990,estimates,5yearly,35_39,0.9
670,1990,estimates,5yearly,40_44,0.25
