country,year,variant,freq,age5yearinterval,noofbirthbymother
100,1950,estimates,5yearly,"Region, subregion, country or area *",Bulgaria
100,1950,estimates,5yearly,15_19,87.255
100,1950,estimates,5yearly,20_24,301.158
100,1950,estimates,5yearly,25_29,233.667
100,1950,estimates,5yearly,30_34,103.662
100,1950,estimates,5yearly,35_39,44.094
100,1950,estimates,5yearly,40_44,16.058
100,1950,estimates,5yearly,45_49,3.072
100,1955,estimates,5yearly,"Region, subregion, country or area *",Bulgaria
100,1955,estimates,5yearly,15_19,92.939
100,1955,estimates,5yearly,20_24,278.455
100,1955,estimates,5yearly,25_29,202.003
100,1955,estimates,5yearly,30_34,94.863
100,1955,estimates,5yearly,35_39,34.223
100,1955,estimates,5yearly,40_44,9.5
100,1955,estimates,5yearly,45_49,1.846
100,1960,estimates,5yearly,"Region, subregion, country or area *",Bulgaria
100,1960,estimates,5yearly,15_19,111.159
100,1960,estimates,5yearly,20_24,264.303
100,1960,estimates,5yearly,25_29,175.912
100,1960,estimates,5yearly,30_34,82.48
100,1960,estimates,5yearly,35_39,30.416
100,1960,estimates,5yearly,40_44,7.757
100,1960,estimates,5yearly,45_49,0.886
100,1965,estimates,5yearly,"Region, subregion, country or area *",Bulgaria
100,1965,estimates,5yearly,15_19,117.877
100,1965,estimates,5yearly,20_24,288.715
100,1965,estimates,5yearly,25_29,156.005
100,1965,estimates,5yearly,30_34,67.131
100,1965,estimates,5yearly,35_39,25.201
100,1965,estimates,5yearly,40_44,6.301
100,1965,estimates,5yearly,45_49,0.737
100,1970,estimates,5yearly,"Region, subregion, country or area *",Bulgaria
100,1970,estimates,5yearly,15_19,116.346
100,1970,estimates,5yearly,20_24,320.122
100,1970,estimates,5yearly,25_29,171.59
100,1970,estimates,5yearly,30_34,60.095
100,1970,estimates,5yearly,35_39,20.377
100,1970,estimates,5yearly,40_44,4.945
100,1970,estimates,5yearly,45_49,0.466
100,1975,estimates,5yearly,"Region, subregion, country or area *",Bulgaria
100,1975,estimates,5yearly,15_19,120.447
100,1975,estimates,5yearly,20_24,322.497
100,1975,estimates,5yearly,25_29,176.063
100,1975,estimates,5yearly,30_34,59.748
100,1975,estimates,5yearly,35_39,16.864
100,1975,estimates,5yearly,40_44,3.674
100,1975,estimates,5yearly,45_49,0.29
100,1980,estimates,5yearly,"Region, subregion, country or area *",Bulgaria
100,1980,estimates,5yearly,15_19,120.535
100,1980,estimates,5yearly,20_24,284.919
100,1980,estimates,5yearly,25_29,146.321
100,1980,estimates,5yearly,30_34,53.16
100,1980,estimates,5yearly,35_39,14.95
100,1980,estimates,5yearly,40_44,2.767
100,1980,estimates,5yearly,45_49,0.172
100,1985,estimates,5yearly,"Region, subregion, country or area *",Bulgaria
100,1985,estimates,5yearly,15_19,116.318
100,1985,estimates,5yearly,20_24,262.973
100,1985,estimates,5yearly,25_29,135.347
100,1985,estimates,5yearly,30_34,51.222
100,1985,estimates,5yearly,35_39,16.007
100,1985,estimates,5yearly,40_44,2.955
100,1985,estimates,5yearly,45_49,0.127
100,1990,estimates,5yearly,"Region, subregion, country or area *",Bulgaria
100,1990,estimates,5yearly,15_19,102.376
100,1990,estimates,5yearly,20_24,201.28
100,1990,estimates,5yearly,25_29,97.558
100,1990,estimates,5yearly,30_34,37.015
100,1990,estimates,5yearly,35_39,12.828
100,1990,estimates,5yearly,40_44,2.741
100,1990,estimates,5yearly,45_49,0.122
100,1995,estimates,5yearly,"Region, subregion, country or area *",Bulgaria
100,1995,estimates,5yearly,15_19,67.91
100,1995,estimates,5yearly,20_24,136.881
100,1995,estimates,5yearly,25_29,88.14
100,1995,estimates,5yearly,30_34,33.246
100,1995,estimates,5yearly,35_39,10.835
100,1995,estimates,5yearly,40_44,2.321
100,1995,estimates,5yearly,45_49,0.106
100,2000,estimates,5yearly,"Region, subregion, country or area *",Bulgaria
100,2000,estimates,5yearly,15_19,52.237
100,2000,estimates,5yearly,20_24,111.701
100,2000,estimates,5yearly,25_29,104.312
100,2000,estimates,5yearly,30_34,49.419
100,2000,estimates,5yearly,35_39,14.472
100,2000,estimates,5yearly,40_44,2.524
100,2000,estimates,5yearly,45_49,0.095
100,2005,estimates,5yearly,"Region, subregion, country or area *",Bulgaria
100,2005,estimates,5yearly,15_19,48.719
100,2005,estimates,5yearly,20_24,96.348
100,2005,estimates,5yearly,25_29,111.035
100,2005,estimates,5yearly,30_34,78.058
100,2005,estimates,5yearly,35_39,25.796
100,2005,estimates,5yearly,40_44,3.782
100,2005,estimates,5yearly,45_49,0.186
100,2010,estimates,5yearly,"Region, subregion, country or area *",Bulgaria
100,2010,estimates,5yearly,15_19,37.172
100,2010,estimates,5yearly,20_24,76.029
100,2010,estimates,5yearly,25_29,103.413
100,2010,estimates,5yearly,30_34,82.52
100,2010,estimates,5yearly,35_39,36.784
100,2010,estimates,5yearly,40_44,6.041
100,2010,estimates,5yearly,45_49,0.457
100,2015,constant_fertility,5yearly,"Region, subregion, country or area *",Bulgaria
100,2015,constant_mortality,5yearly,"Region, subregion, country or area *",Bulgaria
100,2015,high_variant,5yearly,"Region, subregion, country or area *",Bulgaria
100,2015,instant_replacement,5yearly,"Region, subregion, country or area *",Bulgaria
100,2015,low_variant,5yearly,"Region, subregion, country or area *",Bulgaria
100,2015,medium_variant,5yearly,"Region, subregion, country or area *",Bulgaria
100,2015,momentum,5yearly,"Region, subregion, country or area *",Bulgaria
100,2015,no_change,5yearly,"Region, subregion, country or area *",Bulgaria
100,2015,zero_migration,5yearly,"Region, subregion, country or area *",Bulgaria
100,2015,constant_fertility,5yearly,15_19,32.483
100,2015,constant_mortality,5yearly,15_19,29.518
100,2015,high_variant,5yearly,15_19,34.178
100,2015,instant_replacement,5yearly,15_19,38.934
100,2015,low_variant,5yearly,15_19,24.861
100,2015,medium_variant,5yearly,15_19,29.519
100,2015,momentum,5yearly,15_19,39.231
100,2015,no_change,5yearly,15_19,32.481
100,2015,zero_migration,5yearly,15_19,29.696
100,2015,constant_fertility,5yearly,20_24,59.248
100,2015,constant_mortality,5yearly,20_24,50.661
100,2015,high_variant,5yearly,20_24,58.659
100,2015,instant_replacement,5yearly,20_24,66.821
100,2015,low_variant,5yearly,20_24,42.668
100,2015,medium_variant,5yearly,20_24,50.663
100,2015,momentum,5yearly,20_24,67.551
100,2015,no_change,5yearly,20_24,59.246
100,2015,zero_migration,5yearly,20_24,51.134
100,2015,constant_fertility,5yearly,25_29,93.018
100,2015,constant_mortality,5yearly,25_29,94.64
100,2015,high_variant,5yearly,25_29,109.58
100,2015,instant_replacement,5yearly,25_29,124.828
100,2015,low_variant,5yearly,25_29,79.707
100,2015,medium_variant,5yearly,25_29,94.644
100,2015,momentum,5yearly,25_29,125.884
100,2015,no_change,5yearly,25_29,93.014
100,2015,zero_migration,5yearly,25_29,95.289
100,2015,constant_fertility,5yearly,30_34,76.953
100,2015,constant_mortality,5yearly,30_34,94.018
100,2015,high_variant,5yearly,30_34,108.866
100,2015,instant_replacement,5yearly,30_34,124.012
100,2015,low_variant,5yearly,30_34,79.186
100,2015,medium_variant,5yearly,30_34,94.025
100,2015,momentum,5yearly,30_34,124.776
100,2015,no_change,5yearly,30_34,76.947
100,2015,zero_migration,5yearly,30_34,94.453
100,2015,constant_fertility,5yearly,35_39,34.294
100,2015,constant_mortality,5yearly,35_39,48.275
100,2015,high_variant,5yearly,35_39,55.899
100,2015,instant_replacement,5yearly,35_39,63.677
100,2015,low_variant,5yearly,35_39,40.661
100,2015,medium_variant,5yearly,35_39,48.28
100,2015,momentum,5yearly,35_39,63.961
100,2015,no_change,5yearly,35_39,34.291
100,2015,zero_migration,5yearly,35_39,48.418
100,2015,constant_fertility,5yearly,40_44,6.216
100,2015,constant_mortality,5yearly,40_44,8.914
100,2015,high_variant,5yearly,40_44,10.322
100,2015,instant_replacement,5yearly,40_44,11.76
100,2015,low_variant,5yearly,40_44,7.508
100,2015,medium_variant,5yearly,40_44,8.916
100,2015,momentum,5yearly,40_44,11.798
100,2015,no_change,5yearly,40_44,6.215
100,2015,zero_migration,5yearly,40_44,8.931
100,2015,constant_fertility,5yearly,45_49,0.464
100,2015,constant_mortality,5yearly,45_49,0.512
100,2015,high_variant,5yearly,45_49,0.593
100,2015,instant_replacement,5yearly,45_49,0.676
100,2015,low_variant,5yearly,45_49,0.432
100,2015,medium_variant,5yearly,45_49,0.513
100,2015,momentum,5yearly,45_49,0.677
100,2015,no_change,5yearly,45_49,0.464
100,2015,zero_migration,5yearly,45_49,0.513
100,2020,constant_fertility,5yearly,"Region, subregion, country or area *",Bulgaria
100,2020,constant_mortality,5yearly,"Region, subregion, country or area *",Bulgaria
100,2020,high_variant,5yearly,"Region, subregion, country or area *",Bulgaria
100,2020,instant_replacement,5yearly,"Region, subregion, country or area *",Bulgaria
100,2020,low_variant,5yearly,"Region, subregion, country or area *",Bulgaria
100,2020,medium_variant,5yearly,"Region, subregion, country or area *",Bulgaria
100,2020,momentum,5yearly,"Region, subregion, country or area *",Bulgaria
100,2020,no_change,5yearly,"Region, subregion, country or area *",Bulgaria
100,2020,zero_migration,5yearly,"Region, subregion, country or area *",Bulgaria
100,2020,constant_fertility,5yearly,15_19,34.875
100,2020,constant_mortality,5yearly,15_19,26.033
100,2020,high_variant,5yearly,15_19,32.379
100,2020,instant_replacement,5yearly,15_19,33.096
100,2020,low_variant,5yearly,15_19,19.696
100,2020,medium_variant,5yearly,15_19,26.037
100,2020,momentum,5yearly,15_19,33.598
100,2020,no_change,5yearly,15_19,34.869
100,2020,zero_migration,5yearly,15_19,26.356
100,2020,constant_fertility,5yearly,20_24,51.471
100,2020,constant_mortality,5yearly,20_24,37.363
100,2020,high_variant,5yearly,20_24,46.474
100,2020,instant_replacement,5yearly,20_24,47.502
100,2020,low_variant,5yearly,20_24,28.27
100,2020,medium_variant,5yearly,20_24,37.372
100,2020,momentum,5yearly,20_24,48.948
100,2020,no_change,5yearly,20_24,51.459
100,2020,zero_migration,5yearly,20_24,38.4
100,2020,constant_fertility,5yearly,25_29,72.363
100,2020,constant_mortality,5yearly,25_29,74.478
100,2020,high_variant,5yearly,25_29,92.638
100,2020,instant_replacement,5yearly,25_29,94.687
100,2020,low_variant,5yearly,25_29,56.351
100,2020,medium_variant,5yearly,25_29,74.494
100,2020,momentum,5yearly,25_29,97.52
100,2020,no_change,5yearly,25_29,72.348
100,2020,zero_migration,5yearly,25_29,76.503
100,2020,constant_fertility,5yearly,30_34,69.552
100,2020,constant_mortality,5yearly,30_34,99.252
100,2020,high_variant,5yearly,30_34,123.457
100,2020,instant_replacement,5yearly,30_34,126.189
100,2020,low_variant,5yearly,30_34,75.096
100,2020,medium_variant,5yearly,30_34,99.277
100,2020,momentum,5yearly,30_34,128.69
100,2020,no_change,5yearly,30_34,69.534
100,2020,zero_migration,5yearly,30_34,100.96
100,2020,constant_fertility,5yearly,35_39,32.109
100,2020,constant_mortality,5yearly,35_39,57.722
100,2020,high_variant,5yearly,35_39,71.812
100,2020,instant_replacement,5yearly,35_39,73.4
100,2020,low_variant,5yearly,35_39,43.682
100,2020,medium_variant,5yearly,35_39,57.746
100,2020,momentum,5yearly,35_39,74.384
100,2020,no_change,5yearly,35_39,32.096
100,2020,zero_migration,5yearly,35_39,58.365
100,2020,constant_fertility,5yearly,40_44,5.808
100,2020,constant_mortality,5yearly,40_44,10.872
100,2020,high_variant,5yearly,40_44,13.528
100,2020,instant_replacement,5yearly,40_44,13.829
100,2020,low_variant,5yearly,40_44,8.23
100,2020,medium_variant,5yearly,40_44,10.88
100,2020,momentum,5yearly,40_44,13.954
100,2020,no_change,5yearly,40_44,5.804
100,2020,zero_migration,5yearly,40_44,10.952
100,2020,constant_fertility,5yearly,45_49,0.478
100,2020,constant_mortality,5yearly,45_49,0.589
100,2020,high_variant,5yearly,45_49,0.734
100,2020,instant_replacement,5yearly,45_49,0.75
100,2020,low_variant,5yearly,45_49,0.446
100,2020,medium_variant,5yearly,45_49,0.59
100,2020,momentum,5yearly,45_49,0.754
100,2020,no_change,5yearly,45_49,0.478
100,2020,zero_migration,5yearly,45_49,0.592
100,2025,constant_fertility,5yearly,"Region, subregion, country or area *",Bulgaria
100,2025,constant_mortality,5yearly,"Region, subregion, country or area *",Bulgaria
100,2025,high_variant,5yearly,"Region, subregion, country or area *",Bulgaria
100,2025,instant_replacement,5yearly,"Region, subregion, country or area *",Bulgaria
100,2025,low_variant,5yearly,"Region, subregion, country or area *",Bulgaria
100,2025,medium_variant,5yearly,"Region, subregion, country or area *",Bulgaria
100,2025,momentum,5yearly,"Region, subregion, country or area *",Bulgaria
100,2025,no_change,5yearly,"Region, subregion, country or area *",Bulgaria
100,2025,zero_migration,5yearly,"Region, subregion, country or area *",Bulgaria
100,2025,constant_fertility,5yearly,15_19,35.857
100,2025,constant_mortality,5yearly,15_19,21.338
100,2025,high_variant,5yearly,15_19,27.671
100,2025,instant_replacement,5yearly,15_19,26.385
