country,year,variant,freq,age5yearinterval,noofbirthbymother
356,1950,estimates,5yearly,"Region, subregion, country or area *",India
356,1950,estimates,5yearly,15_19,10060.074
356,1950,estimates,5yearly,20_24,22137.994
356,1950,estimates,5yearly,25_29,22011.816
356,1950,estimates,5yearly,30_34,16196.792
356,1950,estimates,5yearly,35_39,9832.745
356,1950,estimates,5yearly,40_44,4188.269
356,1950,estimates,5yearly,45_49,1189.766
356,1955,estimates,5yearly,"Region, subregion, country or area *",India
356,1955,estimates,5yearly,15_19,10434.54
356,1955,estimates,5yearly,20_24,23844.752
356,1955,estimates,5yearly,25_29,23865.802
356,1955,estimates,5yearly,30_34,17269.405
356,1955,estimates,5yearly,35_39,10380.413
356,1955,estimates,5yearly,40_44,4400.772
356,1955,estimates,5yearly,45_49,1297.884
356,1960,estimates,5yearly,"Region, subregion, country or area *",India
356,1960,estimates,5yearly,15_19,11170.734
356,1960,estimates,5yearly,20_24,25197.617
356,1960,estimates,5yearly,25_29,25495.092
356,1960,estimates,5yearly,30_34,19041.774
356,1960,estimates,5yearly,35_39,11287.305
356,1960,estimates,5yearly,40_44,4739.899
356,1960,estimates,5yearly,45_49,1293.829
356,1965,estimates,5yearly,"Region, subregion, country or area *",India
356,1965,estimates,5yearly,15_19,13401.941
356,1965,estimates,5yearly,20_24,27604.829
356,1965,estimates,5yearly,25_29,26064.525
356,1965,estimates,5yearly,30_34,19781.777
356,1965,estimates,5yearly,35_39,11792.698
356,1965,estimates,5yearly,40_44,4836.076
356,1965,estimates,5yearly,45_49,1237.451
356,1970,estimates,5yearly,"Region, subregion, country or area *",India
356,1970,estimates,5yearly,15_19,16064.242
356,1970,estimates,5yearly,20_24,33396.332
356,1970,estimates,5yearly,25_29,27229.657
356,1970,estimates,5yearly,30_34,19207.116
356,1970,estimates,5yearly,35_39,11301.212
356,1970,estimates,5yearly,40_44,4443.293
356,1970,estimates,5yearly,45_49,1201.48
356,1975,estimates,5yearly,"Region, subregion, country or area *",India
356,1975,estimates,5yearly,15_19,17794.424
356,1975,estimates,5yearly,20_24,38871.34
356,1975,estimates,5yearly,25_29,30315.149
356,1975,estimates,5yearly,30_34,18369.394
356,1975,estimates,5yearly,35_39,10136.963
356,1975,estimates,5yearly,40_44,4008.422
356,1975,estimates,5yearly,45_49,1103.271
356,1980,estimates,5yearly,"Region, subregion, country or area *",India
356,1980,estimates,5yearly,15_19,19913.754
356,1980,estimates,5yearly,20_24,43903.05
356,1980,estimates,5yearly,25_29,33938.776
356,1980,estimates,5yearly,30_34,19385.006
356,1980,estimates,5yearly,35_39,9298.676
356,1980,estimates,5yearly,40_44,3637.351
356,1980,estimates,5yearly,45_49,1074.486
356,1985,estimates,5yearly,"Region, subregion, country or area *",India
356,1985,estimates,5yearly,15_19,21294.125
356,1985,estimates,5yearly,20_24,47604.465
356,1985,estimates,5yearly,25_29,34775.064
356,1985,estimates,5yearly,30_34,19376.47
356,1985,estimates,5yearly,35_39,8971.311
356,1985,estimates,5yearly,40_44,3213.702
356,1985,estimates,5yearly,45_49,943.182
356,1990,estimates,5yearly,"Region, subregion, country or area *",India
356,1990,estimates,5yearly,15_19,20876.718
356,1990,estimates,5yearly,20_24,50224.843
356,1990,estimates,5yearly,25_29,35232.736
356,1990,estimates,5yearly,30_34,18619.609
356,1990,estimates,5yearly,35_39,8639.896
356,1990,estimates,5yearly,40_44,3074.118
356,1990,estimates,5yearly,45_49,761.802
356,1995,estimates,5yearly,"Region, subregion, country or area *",India
356,1995,estimates,5yearly,15_19,19001.519
356,1995,estimates,5yearly,20_24,52733.035
356,1995,estimates,5yearly,25_29,36717.99
356,1995,estimates,5yearly,30_34,18431.84
356,1995,estimates,5yearly,35_39,8255.199
356,1995,estimates,5yearly,40_44,3050.461
356,1995,estimates,5yearly,45_49,770.346
356,2000,estimates,5yearly,"Region, subregion, country or area *",India
356,2000,estimates,5yearly,15_19,16213.261
356,2000,estimates,5yearly,20_24,55484.298
356,2000,estimates,5yearly,25_29,38321.002
356,2000,estimates,5yearly,30_34,17914.178
356,2000,estimates,5yearly,35_39,7608.949
356,2000,estimates,5yearly,40_44,2750.993
356,2000,estimates,5yearly,45_49,819.984
356,2005,estimates,5yearly,"Region, subregion, country or area *",India
356,2005,estimates,5yearly,15_19,12506.815
356,2005,estimates,5yearly,20_24,56971.471
356,2005,estimates,5yearly,25_29,40144.444
356,2005,estimates,5yearly,30_34,17101.448
356,2005,estimates,5yearly,35_39,6529.149
356,2005,estimates,5yearly,40_44,2216.491
356,2005,estimates,5yearly,45_49,705.699
356,2010,estimates,5yearly,"Region, subregion, country or area *",India
356,2010,estimates,5yearly,15_19,8744.159
356,2010,estimates,5yearly,20_24,53330.361
356,2010,estimates,5yearly,25_29,40550.42
356,2010,estimates,5yearly,30_34,16829.639
356,2010,estimates,5yearly,35_39,5577.289
356,2010,estimates,5yearly,40_44,1757.741
356,2010,estimates,5yearly,45_49,515.192
356,2015,constant_fertility,5yearly,"Region, subregion, country or area *",India
356,2015,constant_mortality,5yearly,"Region, subregion, country or area *",India
356,2015,high_variant,5yearly,"Region, subregion, country or area *",India
356,2015,instant_replacement,5yearly,"Region, subregion, country or area *",India
356,2015,low_variant,5yearly,"Region, subregion, country or area *",India
356,2015,medium_variant,5yearly,"Region, subregion, country or area *",India
356,2015,momentum,5yearly,"Region, subregion, country or area *",India
