country,year,variant,freq,age5yearinterval,noofbirthbymother
31,1950,estimates,5yearly,"Region, subregion, country or area *",Azerbaijan
31,1950,estimates,5yearly,15_19,42.66
31,1950,estimates,5yearly,20_24,186.814
31,1950,estimates,5yearly,25_29,180.613
31,1950,estimates,5yearly,30_34,100.152
31,1950,estimates,5yearly,35_39,65.096
31,1950,estimates,5yearly,40_44,34.5
31,1950,estimates,5yearly,45_49,12.832
31,1955,estimates,5yearly,"Region, subregion, country or area *",Azerbaijan
31,1955,estimates,5yearly,15_19,39.117
31,1955,estimates,5yearly,20_24,230.104
31,1955,estimates,5yearly,25_29,249.463
31,1955,estimates,5yearly,30_34,160.878
31,1955,estimates,5yearly,35_39,77.543
31,1955,estimates,5yearly,40_44,34.857
31,1955,estimates,5yearly,45_49,13.588
31,1960,estimates,5yearly,"Region, subregion, country or area *",Azerbaijan
31,1960,estimates,5yearly,15_19,30.793
31,1960,estimates,5yearly,20_24,223.207
31,1960,estimates,5yearly,25_29,305.766
31,1960,estimates,5yearly,30_34,231.615
31,1960,estimates,5yearly,35_39,112.631
31,1960,estimates,5yearly,40_44,40.165
31,1960,estimates,5yearly,45_49,12.655
31,1965,estimates,5yearly,"Region, subregion, country or area *",Azerbaijan
31,1965,estimates,5yearly,15_19,47.695
31,1965,estimates,5yearly,20_24,171.968
31,1965,estimates,5yearly,25_29,232.55
31,1965,estimates,5yearly,30_34,243.382
31,1965,estimates,5yearly,35_39,128.76
31,1965,estimates,5yearly,40_44,44.141
31,1965,estimates,5yearly,45_49,10.082
31,1970,estimates,5yearly,"Region, subregion, country or area *",Azerbaijan
31,1970,estimates,5yearly,15_19,44.187
31,1970,estimates,5yearly,20_24,235.05
31,1970,estimates,5yearly,25_29,169.726
31,1970,estimates,5yearly,30_34,161.196
31,1970,estimates,5yearly,35_39,130.11
31,1970,estimates,5yearly,40_44,40.159
31,1970,estimates,5yearly,45_49,6.18
31,1975,estimates,5yearly,"Region, subregion, country or area *",Azerbaijan
31,1975,estimates,5yearly,15_19,35.31
31,1975,estimates,5yearly,20_24,300.341
31,1975,estimates,5yearly,25_29,225.292
31,1975,estimates,5yearly,30_34,102.833
31,1975,estimates,5yearly,35_39,74.201
31,1975,estimates,5yearly,40_44,33.821
31,1975,estimates,5yearly,45_49,3.84
31,1980,estimates,5yearly,"Region, subregion, country or area *",Azerbaijan
31,1980,estimates,5yearly,15_19,36.754
31,1980,estimates,5yearly,20_24,367.8
31,1980,estimates,5yearly,25_29,299.971
31,1980,estimates,5yearly,30_34,121.488
31,1980,estimates,5yearly,35_39,39.936
31,1980,estimates,5yearly,40_44,17.789
31,1980,estimates,5yearly,45_49,2.914
31,1985,estimates,5yearly,"Region, subregion, country or area *",Azerbaijan
