agebroad,percentagetotalpopulation,region,variant,year
"Region, subregion, country or area *",Lower-middle-income countries,1501,estimates,1950
0_1,6.375,1501,estimates,1950
0_4,14.583,1501,estimates,1950
0_14,37.826,1501,estimates,1950
0_17,44.041,1501,estimates,1950
0_19,47.973,1501,estimates,1950
0_24,57.119,1501,estimates,1950
3_4,5.326,1501,estimates,1950
3_5,7.83,1501,estimates,1950
3_6,10.26,1501,estimates,1950
4_5,5.104,1501,estimates,1950
4_6,7.534,1501,estimates,1950
5_14,23.243,1501,estimates,1950
5_10,14.251,1501,estimates,1950
5_11,16.547,1501,estimates,1950
6_9,9.452,1501,estimates,1950
6_10,11.748,1501,estimates,1950
6_11,14.044,1501,estimates,1950
6_12,16.324,1501,estimates,1950
7_10,9.318,1501,estimates,1950
7_12,13.895,1501,estimates,1950
11_16,13.185,1501,estimates,1950
11_17,15.206,1501,estimates,1950
11_18,17.189,1501,estimates,1950
12_14,6.696,1501,estimates,1950
12_16,10.889,1501,estimates,1950
12_17,12.91,1501,estimates,1950
12_18,14.893,1501,estimates,1950
13_17,10.63,1501,estimates,1950
13_18,12.612,1501,estimates,1950
13_19,14.562,1501,estimates,1950
15_17,6.214,1501,estimates,1950
18_23,11.35,1501,estimates,1950
15_24,19.293,1501,estimates,1950
15_49,49.635,1501,estimates,1950
15_59,56.069,1501,estimates,1950
15_64,58.376,1501,estimates,1950
20_64,48.23,1501,estimates,1950
20_69,49.78,1501,estimates,1950
25_49,30.342,1501,estimates,1950
25_64,39.084,1501,estimates,1950
25_69,40.634,1501,estimates,1950
15plus,62.174,1501,estimates,1950
16plus,60.05,1501,estimates,1950
17plus,57.981,1501,estimates,1950
18plus,55.959,1501,estimates,1950
20plus,52.027,1501,estimates,1950
21plus,50.113,1501,estimates,1950
25plus,42.881,1501,estimates,1950
50plus,12.539,1501,estimates,1950
60plus,6.105,1501,estimates,1950
65plus,3.797,1501,estimates,1950
70plus,2.248,1501,estimates,1950
75plus,1.119,1501,estimates,1950
80plus,0.446,1501,estimates,1950
85plus,0.143,1501,estimates,1950
90plus,0.035,1501,estimates,1950
total,100,1501,estimates,1950
"Region, subregion, country or area *",Lower-middle-income countries,1501,estimates,1951
0_1,6.625,1501,estimates,1951
0_4,14.982,1501,estimates,1951
0_14,38.032,1501,estimates,1951
0_17,44.236,1501,estimates,1951
0_19,48.131,1501,estimates,1951
0_24,57.237,1501,estimates,1951
3_4,5.409,1501,estimates,1951
3_5,7.929,1501,estimates,1951
3_6,10.361,1501,estimates,1951
4_5,5.154,1501,estimates,1951
4_6,7.586,1501,estimates,1951
5_14,23.049,1501,estimates,1951
5_10,14.166,1501,estimates,1951
5_11,16.407,1501,estimates,1951
6_9,9.392,1501,estimates,1951
6_10,11.646,1501,estimates,1951
6_11,13.886,1501,estimates,1951
6_12,16.125,1501,estimates,1951
7_10,9.214,1501,estimates,1951
7_12,13.693,1501,estimates,1951
11_16,13.073,1501,estimates,1951
11_17,15.087,1501,estimates,1951
11_18,17.054,1501,estimates,1951
12_14,6.643,1501,estimates,1951
12_16,10.832,1501,estimates,1951
12_17,12.847,1501,estimates,1951
12_18,14.814,1501,estimates,1951
13_17,10.608,1501,estimates,1951
13_18,12.575,1501,estimates,1951
13_19,14.504,1501,estimates,1951
15_17,6.204,1501,estimates,1951
18_23,11.265,1501,estimates,1951
15_24,19.206,1501,estimates,1951
15_49,49.469,1501,estimates,1951
15_59,55.905,1501,estimates,1951
15_64,58.178,1501,estimates,1951
20_64,48.078,1501,estimates,1951
20_69,49.638,1501,estimates,1951
25_49,30.263,1501,estimates,1951
25_64,38.972,1501,estimates,1951
25_69,40.532,1501,estimates,1951
15plus,61.968,1501,estimates,1951
16plus,59.847,1501,estimates,1951
17plus,57.779,1501,estimates,1951
18plus,55.764,1501,estimates,1951
20plus,51.869,1501,estimates,1951
21plus,49.973,1501,estimates,1951
25plus,42.763,1501,estimates,1951
50plus,12.5,1501,estimates,1951
60plus,6.064,1501,estimates,1951
65plus,3.791,1501,estimates,1951
70plus,2.231,1501,estimates,1951
75plus,1.136,1501,estimates,1951
80plus,0.463,1501,estimates,1951
85plus,0.151,1501,estimates,1951
90plus,0.038,1501,estimates,1951
total,100,1501,estimates,1951
"Region, subregion, country or area *",Lower-middle-income countries,1501,estimates,1952
0_1,6.87,1501,estimates,1952
0_4,15.385,1501,estimates,1952
0_14,38.244,1501,estimates,1952
0_17,44.448,1501,estimates,1952
0_19,48.321,1501,estimates,1952
0_24,57.359,1501,estimates,1952
3_4,5.499,1501,estimates,1952
3_5,8.042,1501,estimates,1952
3_6,10.484,1501,estimates,1952
4_5,5.215,1501,estimates,1952
4_6,7.656,1501,estimates,1952
5_14,22.859,1501,estimates,1952
5_10,14.126,1501,estimates,1952
5_11,16.325,1501,estimates,1952
6_9,9.36,1501,estimates,1952
6_10,11.582,1501,estimates,1952
6_11,13.781,1501,estimates,1952
6_12,15.966,1501,estimates,1952
7_10,9.141,1501,estimates,1952
7_12,13.525,1501,estimates,1952
11_16,12.923,1501,estimates,1952
11_17,14.937,1501,estimates,1952
11_18,16.897,1501,estimates,1952
12_14,6.534,1501,estimates,1952
12_16,10.724,1501,estimates,1952
12_17,12.738,1501,estimates,1952
12_18,14.698,1501,estimates,1952
13_17,10.553,1501,estimates,1952
13_18,12.513,1501,estimates,1952
13_19,14.426,1501,estimates,1952
15_17,6.204,1501,estimates,1952
18_23,11.176,1501,estimates,1952
15_24,19.115,1501,estimates,1952
15_49,49.31,1501,estimates,1952
15_59,55.759,1501,estimates,1952
15_64,57.976,1501,estimates,1952
20_64,47.898,1501,estimates,1952
20_69,49.487,1501,estimates,1952
25_49,30.195,1501,estimates,1952
25_64,38.861,1501,estimates,1952
25_69,40.45,1501,estimates,1952
15plus,61.756,1501,estimates,1952
