country,variant,freq,year,totalfertility
51,estimates,5yearly,1950,4.494
51,estimates,5yearly,1955,4.9
51,estimates,5yearly,1960,4.453
51,estimates,5yearly,1965,3.447
51,estimates,5yearly,1970,3.037
51,estimates,5yearly,1975,2.6
51,estimates,5yearly,1980,2.5
51,estimates,5yearly,1985,2.6
51,estimates,5yearly,1990,2.38
51,estimates,5yearly,1995,1.75
51,estimates,5yearly,2000,1.65
51,estimates,5yearly,2005,1.72
51,estimates,5yearly,2010,1.65
51,constant_fertility,5yearly,2015,1.65
51,constant_mortality,5yearly,2015,1.601
51,high_variant,5yearly,2015,1.851
51,instant_replacement,5yearly,2015,2.165965
51,low_variant,5yearly,2015,1.351
51,medium_variant,5yearly,2015,1.601
51,momentum,5yearly,2015,2.17165
51,no_change,5yearly,2015,1.65
51,zero_migration,5yearly,2015,1.601
51,constant_fertility,5yearly,2020,1.65
51,constant_mortality,5yearly,2020,1.5814
51,high_variant,5yearly,2020,1.9814
51,instant_replacement,5yearly,2020,2.151635
51,low_variant,5yearly,2020,1.1814
51,medium_variant,5yearly,2020,1.5814
51,momentum,5yearly,2020,2.161725
51,no_change,5yearly,2020,1.65
51,zero_migration,5yearly,2020,1.5814
51,constant_fertility,5yearly,2025,1.65
51,constant_mortality,5yearly,2025,1.5892
51,high_variant,5yearly,2025,2.0892
51,instant_replacement,5yearly,2025,2.137805
51,low_variant,5yearly,2025,1.0892
51,medium_variant,5yearly,2025,1.5892
51,momentum,5yearly,2025,2.151585
51,no_change,5yearly,2025,1.65
51,zero_migration,5yearly,2025,1.5892
51,constant_fertility,5yearly,2030,1.65
51,constant_mortality,5yearly,2030,1.6041
51,high_variant,5yearly,2030,2.1041
51,instant_replacement,5yearly,2030,2.125055
51,low_variant,5yearly,2030,1.1041
51,medium_variant,5yearly,2030,1.6041
51,momentum,5yearly,2030,2.14137
51,no_change,5yearly,2030,1.65
51,zero_migration,5yearly,2030,1.6041
51,constant_fertility,5yearly,2035,1.65
51,constant_mortality,5yearly,2035,1.6215
51,high_variant,5yearly,2035,2.1215
51,instant_replacement,5yearly,2035,2.1126
51,low_variant,5yearly,2035,1.1215
51,medium_variant,5yearly,2035,1.6215
51,momentum,5yearly,2035,2.13118
51,no_change,5yearly,2035,1.65
51,zero_migration,5yearly,2035,1.6215
51,constant_fertility,5yearly,2040,1.65
51,constant_mortality,5yearly,2040,1.6404
51,high_variant,5yearly,2040,2.1404
51,instant_replacement,5yearly,2040,2.10039
51,low_variant,5yearly,2040,1.1404
