country,variant,freq,year,totalfertility
548,estimates,5yearly,1950,7.6
548,estimates,5yearly,1955,7.35
548,estimates,5yearly,1960,7.0
548,estimates,5yearly,1965,6.46
548,estimates,5yearly,1970,6.11
548,estimates,5yearly,1975,5.75
548,estimates,5yearly,1980,5.4
548,estimates,5yearly,1985,5.04
548,estimates,5yearly,1990,4.83
548,estimates,5yearly,1995,4.59
548,estimates,5yearly,2000,4.11
548,estimates,5yearly,2005,3.63
548,estimates,5yearly,2010,3.4113
548,constant_fertility,5yearly,2015,3.4113
548,constant_mortality,5yearly,2015,3.2218
548,high_variant,5yearly,2015,3.4718
548,instant_replacement,5yearly,2015,2.137315
548,low_variant,5yearly,2015,2.9718
548,medium_variant,5yearly,2015,3.2218
548,momentum,5yearly,2015,2.149485
548,no_change,5yearly,2015,3.4113
548,zero_migration,5yearly,2015,3.2218
548,constant_fertility,5yearly,2020,3.4113
548,constant_mortality,5yearly,2020,3.055
548,high_variant,5yearly,2020,3.455
548,instant_replacement,5yearly,2020,2.12369
548,low_variant,5yearly,2020,2.655
548,medium_variant,5yearly,2020,3.055
548,momentum,5yearly,2020,2.144145
548,no_change,5yearly,2020,3.4113
548,zero_migration,5yearly,2020,3.055
548,constant_fertility,5yearly,2025,3.4113
548,constant_mortality,5yearly,2025,2.9078
548,high_variant,5yearly,2025,3.4078
548,instant_replacement,5yearly,2025,2.111815
548,low_variant,5yearly,2025,2.4078
548,medium_variant,5yearly,2025,2.9078
548,momentum,5yearly,2025,2.138865
548,no_change,5yearly,2025,3.4113
548,zero_migration,5yearly,2025,2.9078
548,constant_fertility,5yearly,2030,3.4113
548,constant_mortality,5yearly,2030,2.7802
548,high_variant,5yearly,2030,3.2802
548,instant_replacement,5yearly,2030,2.101115
548,low_variant,5yearly,2030,2.2802
548,medium_variant,5yearly,2030,2.7802
548,momentum,5yearly,2030,2.1336
548,no_change,5yearly,2030,3.4113
548,zero_migration,5yearly,2030,2.7802
548,constant_fertility,5yearly,2035,3.4113
548,constant_mortality,5yearly,2035,2.6648
548,high_variant,5yearly,2035,3.1648
548,instant_replacement,5yearly,2035,2.097185
548,low_variant,5yearly,2035,2.1648
548,medium_variant,5yearly,2035,2.6648
548,momentum,5yearly,2035,2.13358
548,no_change,5yearly,2035,3.4113
548,zero_migration,5yearly,2035,2.6648
548,constant_fertility,5yearly,2040,3.4113
548,constant_mortality,5yearly,2040,2.5616
548,high_variant,5yearly,2040,3.0616
548,instant_replacement,5yearly,2040,2.093695
548,low_variant,5yearly,2040,2.0616
548,medium_variant,5yearly,2040,2.5616
548,momentum,5yearly,2040,2.13359
548,no_change,5yearly,2040,3.4113
548,zero_migration,5yearly,2040,2.5616
548,constant_fertility,5yearly,2045,3.4113
548,constant_mortality,5yearly,2045,2.4679
548,high_variant,5yearly,2045,2.9679
548,instant_replacement,5yearly,2045,2.090435
548,low_variant,5yearly,2045,1.9679
548,medium_variant,5yearly,2045,2.4679
548,momentum,5yearly,2045,2.133615
548,no_change,5yearly,2045,3.4113
548,zero_migration,5yearly,2045,2.4679
