country,variant,freq,year,totalfertility
312,estimates,5yearly,1950,5.61
312,estimates,5yearly,1955,5.61
312,estimates,5yearly,1960,5.61
312,estimates,5yearly,1965,5.22
312,estimates,5yearly,1970,4.49
312,estimates,5yearly,1975,3.52
312,estimates,5yearly,1980,2.55
312,estimates,5yearly,1985,2.45
312,estimates,5yearly,1990,2.097
312,estimates,5yearly,1995,2.1
312,estimates,5yearly,2000,2.0796
312,estimates,5yearly,2005,2.06
312,estimates,5yearly,2010,1.9964
312,constant_fertility,5yearly,2015,1.9964
312,constant_mortality,5yearly,2015,1.9204
312,high_variant,5yearly,2015,2.1704
312,instant_replacement,5yearly,2015,2.06368
312,low_variant,5yearly,2015,1.6704
312,medium_variant,5yearly,2015,1.9204
312,momentum,5yearly,2015,2.066825
312,no_change,5yearly,2015,1.9964
312,zero_migration,5yearly,2015,1.9204
312,constant_fertility,5yearly,2020,1.9964
312,constant_mortality,5yearly,2020,1.8705
312,high_variant,5yearly,2020,2.2705
312,instant_replacement,5yearly,2020,2.06128
312,low_variant,5yearly,2020,1.4705
312,medium_variant,5yearly,2020,1.8705
312,momentum,5yearly,2020,2.06698
312,no_change,5yearly,2020,1.9964
312,zero_migration,5yearly,2020,1.8705
312,constant_fertility,5yearly,2025,1.9964
312,constant_mortality,5yearly,2025,1.843
312,high_variant,5yearly,2025,2.343
312,instant_replacement,5yearly,2025,2.059155
312,low_variant,5yearly,2025,1.343
312,medium_variant,5yearly,2025,1.843
312,momentum,5yearly,2025,2.067095
312,no_change,5yearly,2025,1.9964
312,zero_migration,5yearly,2025,1.843
312,constant_fertility,5yearly,2030,1.9964
312,constant_mortality,5yearly,2030,1.8256
312,high_variant,5yearly,2030,2.3256
312,instant_replacement,5yearly,2030,2.05728
312,low_variant,5yearly,2030,1.3256
312,medium_variant,5yearly,2030,1.8256
312,momentum,5yearly,2030,2.067195
312,no_change,5yearly,2030,1.9964
312,zero_migration,5yearly,2030,1.8256
312,constant_fertility,5yearly,2035,1.9964
312,constant_mortality,5yearly,2035,1.8131
312,high_variant,5yearly,2035,2.3131
312,instant_replacement,5yearly,2035,2.055575
312,low_variant,5yearly,2035,1.3131
312,medium_variant,5yearly,2035,1.8131
312,momentum,5yearly,2035,2.06724
312,no_change,5yearly,2035,1.9964
312,zero_migration,5yearly,2035,1.8131
312,constant_fertility,5yearly,2040,1.9964
312,constant_mortality,5yearly,2040,1.8059
312,high_variant,5yearly,2040,2.3059
312,instant_replacement,5yearly,2040,2.054055
312,low_variant,5yearly,2040,1.3059
312,medium_variant,5yearly,2040,1.8059
312,momentum,5yearly,2040,2.067285
312,no_change,5yearly,2040,1.9964
312,zero_migration,5yearly,2040,1.8059
312,constant_fertility,5yearly,2045,1.9964
312,constant_mortality,5yearly,2045,1.802
312,high_variant,5yearly,2045,2.302
312,instant_replacement,5yearly,2045,2.052705
312,low_variant,5yearly,2045,1.302
312,medium_variant,5yearly,2045,1.802
312,momentum,5yearly,2045,2.06732
312,no_change,5yearly,2045,1.9964
312,zero_migration,5yearly,2045,1.802
312,constant_fertility,5yearly,2050,1.9964
312,constant_mortality,5yearly,2050,1.8013
312,high_variant,5yearly,2050,2.3013
312,instant_replacement,5yearly,2050,2.051455
312,low_variant,5yearly,2050,1.3013
312,medium_variant,5yearly,2050,1.8013
312,momentum,5yearly,2050,2.067325
312,no_change,5yearly,2050,1.9964
312,zero_migration,5yearly,2050,1.8013
312,constant_fertility,5yearly,2055,1.9964
312,constant_mortality,5yearly,2055,1.8039
312,high_variant,5yearly,2055,2.3039
312,instant_replacement,5yearly,2055,2.0504
312,low_variant,5yearly,2055,1.3039
312,medium_variant,5yearly,2055,1.8039
312,momentum,5yearly,2055,2.067335
312,no_change,5yearly,2055,1.9964
312,zero_migration,5yearly,2055,1.8039
312,constant_fertility,5yearly,2060,1.9964
312,constant_mortality,5yearly,2060,1.8053
312,high_variant,5yearly,2060,2.3053
312,instant_replacement,5yearly,2060,2.049455
312,low_variant,5yearly,2060,1.3053
312,medium_variant,5yearly,2060,1.8053
312,momentum,5yearly,2060,2.067335
312,no_change,5yearly,2060,1.9964
312,zero_migration,5yearly,2060,1.8053
312,constant_fertility,5yearly,2065,1.9964
312,constant_mortality,5yearly,2065,1.8087
312,high_variant,5yearly,2065,2.3087
312,instant_replacement,5yearly,2065,2.04855
312,low_variant,5yearly,2065,1.3087
312,medium_variant,5yearly,2065,1.8087
312,momentum,5yearly,2065,2.067335
312,no_change,5yearly,2065,1.9964
312,zero_migration,5yearly,2065,1.8087
312,constant_fertility,5yearly,2070,1.9964
312,constant_mortality,5yearly,2070,1.8112
312,high_variant,5yearly,2070,2.3112
312,instant_replacement,5yearly,2070,2.04775
312,low_variant,5yearly,2070,1.3112
312,medium_variant,5yearly,2070,1.8112
312,momentum,5yearly,2070,2.06732
312,no_change,5yearly,2070,1.9964
312,zero_migration,5yearly,2070,1.8112
312,constant_fertility,5yearly,2075,1.9964
312,constant_mortality,5yearly,2075,1.8156
312,high_variant,5yearly,2075,2.3156
312,instant_replacement,5yearly,2075,2.04702
312,low_variant,5yearly,2075,1.3156
312,medium_variant,5yearly,2075,1.8156
312,momentum,5yearly,2075,2.06732
312,no_change,5yearly,2075,1.9964
312,zero_migration,5yearly,2075,1.8156
312,constant_fertility,5yearly,2080,1.9964
312,constant_mortality,5yearly,2080,1.8191
312,high_variant,5yearly,2080,2.3191
312,instant_replacement,5yearly,2080,2.046315
312,low_variant,5yearly,2080,1.3191
312,medium_variant,5yearly,2080,1.8191
312,momentum,5yearly,2080,2.06731
312,no_change,5yearly,2080,1.9964
312,zero_migration,5yearly,2080,1.8191
312,constant_fertility,5yearly,2085,1.9964
312,constant_mortality,5yearly,2085,1.8202
312,high_variant,5yearly,2085,2.3202
312,instant_replacement,5yearly,2085,2.045685
312,low_variant,5yearly,2085,1.3202
312,medium_variant,5yearly,2085,1.8202
312,momentum,5yearly,2085,2.067305
312,no_change,5yearly,2085,1.9964
312,zero_migration,5yearly,2085,1.8202
312,constant_fertility,5yearly,2090,1.9964
312,constant_mortality,5yearly,2090,1.8227
312,high_variant,5yearly,2090,2.3227
312,instant_replacement,5yearly,2090,2.045125
312,low_variant,5yearly,2090,1.3227
312,medium_variant,5yearly,2090,1.8227
312,momentum,5yearly,2090,2.0673
312,no_change,5yearly,2090,1.9964
312,zero_migration,5yearly,2090,1.8227
312,constant_fertility,5yearly,2095,1.9964
312,constant_mortality,5yearly,2095,1.8249
312,high_variant,5yearly,2095,2.3249
312,instant_replacement,5yearly,2095,2.04462
312,low_variant,5yearly,2095,1.3249
312,medium_variant,5yearly,2095,1.8249
312,momentum,5yearly,2095,2.067295
312,no_change,5yearly,2095,1.9964
312,zero_migration,5yearly,2095,1.8249
312,constant_fertility,5yearly,Regi,Guadeloupe
312,constant_mortality,5yearly,Regi,Guadeloupe
312,estimates,5yearly,Regi,Guadeloupe
312,high_variant,5yearly,Regi,Guadeloupe
312,instant_replacement,5yearly,Regi,Guadeloupe
312,low_variant,5yearly,Regi,Guadeloupe
