country,variant,freq,year,totalfertility
174,estimates,5yearly,1950,6.0
174,estimates,5yearly,1955,6.601
174,estimates,5yearly,1960,6.909
174,estimates,5yearly,1965,7.05
174,estimates,5yearly,1970,7.05
174,estimates,5yearly,1975,7.05
174,estimates,5yearly,1980,7.05
174,estimates,5yearly,1985,6.7
174,estimates,5yearly,1990,6.1
174,estimates,5yearly,1995,5.6
174,estimates,5yearly,2000,5.2
174,estimates,5yearly,2005,4.9
174,estimates,5yearly,2010,4.6
174,constant_fertility,5yearly,2015,4.6
174,constant_mortality,5yearly,2015,4.2365
174,high_variant,5yearly,2015,4.4865
174,instant_replacement,5yearly,2015,2.28992
174,low_variant,5yearly,2015,3.9865
174,medium_variant,5yearly,2015,4.2365
174,momentum,5yearly,2015,2.322945
174,no_change,5yearly,2015,4.6
174,zero_migration,5yearly,2015,4.2365
174,constant_fertility,5yearly,2020,4.6
174,constant_mortality,5yearly,2020,3.9164
174,high_variant,5yearly,2020,4.3164
174,instant_replacement,5yearly,2020,2.261395
174,low_variant,5yearly,2020,3.5164
174,medium_variant,5yearly,2020,3.9164
174,momentum,5yearly,2020,2.3222
174,no_change,5yearly,2020,4.6
174,zero_migration,5yearly,2020,3.9164
174,constant_fertility,5yearly,2025,4.6
174,constant_mortality,5yearly,2025,3.6414
174,high_variant,5yearly,2025,4.1414
174,instant_replacement,5yearly,2025,2.23709
174,low_variant,5yearly,2025,3.1414
174,medium_variant,5yearly,2025,3.6414
174,momentum,5yearly,2025,2.321515
174,no_change,5yearly,2025,4.6
174,zero_migration,5yearly,2025,3.6414
174,constant_fertility,5yearly,2030,4.6
174,constant_mortality,5yearly,2030,3.4041
174,high_variant,5yearly,2030,3.9041
174,instant_replacement,5yearly,2030,2.21608
174,low_variant,5yearly,2030,2.9041
174,medium_variant,5yearly,2030,3.4041
174,momentum,5yearly,2030,2.3209
174,no_change,5yearly,2030,4.6
174,zero_migration,5yearly,2030,3.4041
174,constant_fertility,5yearly,2035,4.6
174,constant_mortality,5yearly,2035,3.2003
174,high_variant,5yearly,2035,3.7003
174,instant_replacement,5yearly,2035,2.1973
174,low_variant,5yearly,2035,2.7003
174,medium_variant,5yearly,2035,3.2003
174,momentum,5yearly,2035,2.32033
174,no_change,5yearly,2035,4.6
174,zero_migration,5yearly,2035,3.2003
174,constant_fertility,5yearly,2040,4.6
174,constant_mortality,5yearly,2040,3.0249
174,high_variant,5yearly,2040,3.5249
174,instant_replacement,5yearly,2040,2.18168
174,low_variant,5yearly,2040,2.5249
174,medium_variant,5yearly,2040,3.0249
174,momentum,5yearly,2040,2.31982
174,no_change,5yearly,2040,4.6
174,zero_migration,5yearly,2040,3.0249
174,constant_fertility,5yearly,2045,4.6
174,constant_mortality,5yearly,2045,2.8759
174,high_variant,5yearly,2045,3.3759
174,instant_replacement,5yearly,2045,2.168185
174,low_variant,5yearly,2045,2.3759
174,medium_variant,5yearly,2045,2.8759
174,momentum,5yearly,2045,2.319375
174,no_change,5yearly,2045,4.6
174,zero_migration,5yearly,2045,2.8759
174,constant_fertility,5yearly,2050,4.6
174,constant_mortality,5yearly,2050,2.7411
174,high_variant,5yearly,2050,3.2411
174,instant_replacement,5yearly,2050,2.155965
174,low_variant,5yearly,2050,2.2411
174,medium_variant,5yearly,2050,2.7411
174,momentum,5yearly,2050,2.31899
174,no_change,5yearly,2050,4.6
174,zero_migration,5yearly,2050,2.7411
174,constant_fertility,5yearly,2055,4.6
174,constant_mortality,5yearly,2055,2.6234
174,high_variant,5yearly,2055,3.1234
174,instant_replacement,5yearly,2055,2.145415
174,low_variant,5yearly,2055,2.1234
174,medium_variant,5yearly,2055,2.6234
174,momentum,5yearly,2055,2.318655
174,no_change,5yearly,2055,4.6
174,zero_migration,5yearly,2055,2.6234
174,constant_fertility,5yearly,2060,4.6
174,constant_mortality,5yearly,2060,2.5148
174,high_variant,5yearly,2060,3.0148
174,instant_replacement,5yearly,2060,2.137335
174,low_variant,5yearly,2060,2.0148
174,medium_variant,5yearly,2060,2.5148
174,momentum,5yearly,2060,2.318385
174,no_change,5yearly,2060,4.6
174,zero_migration,5yearly,2060,2.5148
174,constant_fertility,5yearly,2065,4.6
174,constant_mortality,5yearly,2065,2.4219
174,high_variant,5yearly,2065,2.9219
174,instant_replacement,5yearly,2065,2.12982
174,low_variant,5yearly,2065,1.9219
174,medium_variant,5yearly,2065,2.4219
174,momentum,5yearly,2065,2.31819
174,no_change,5yearly,2065,4.6
174,zero_migration,5yearly,2065,2.4219
174,constant_fertility,5yearly,2070,4.6
174,constant_mortality,5yearly,2070,2.33
174,high_variant,5yearly,2070,2.83
174,instant_replacement,5yearly,2070,2.123315
174,low_variant,5yearly,2070,1.83
174,medium_variant,5yearly,2070,2.33
174,momentum,5yearly,2070,2.318065
174,no_change,5yearly,2070,4.6
174,zero_migration,5yearly,2070,2.33
174,constant_fertility,5yearly,2075,4.6
174,constant_mortality,5yearly,2075,2.2449
174,high_variant,5yearly,2075,2.7449
174,instant_replacement,5yearly,2075,2.11774
174,low_variant,5yearly,2075,1.7449
174,medium_variant,5yearly,2075,2.2449
174,momentum,5yearly,2075,2.318
174,no_change,5yearly,2075,4.6
174,zero_migration,5yearly,2075,2.2449
174,constant_fertility,5yearly,2080,4.6
174,constant_mortality,5yearly,2080,2.1695
174,high_variant,5yearly,2080,2.6695
174,instant_replacement,5yearly,2080,2.113105
174,low_variant,5yearly,2080,1.6695
174,medium_variant,5yearly,2080,2.1695
174,momentum,5yearly,2080,2.318035
174,no_change,5yearly,2080,4.6
174,zero_migration,5yearly,2080,2.1695
174,constant_fertility,5yearly,2085,4.6
174,constant_mortality,5yearly,2085,2.1019
174,high_variant,5yearly,2085,2.6019
174,instant_replacement,5yearly,2085,2.108945
174,low_variant,5yearly,2085,1.6019
174,medium_variant,5yearly,2085,2.1019
174,momentum,5yearly,2085,2.318135
174,no_change,5yearly,2085,4.6
174,zero_migration,5yearly,2085,2.1019
174,constant_fertility,5yearly,2090,4.6
174,constant_mortality,5yearly,2090,2.0448
174,high_variant,5yearly,2090,2.5448
174,instant_replacement,5yearly,2090,2.104915
174,low_variant,5yearly,2090,1.5448
174,medium_variant,5yearly,2090,2.0448
174,momentum,5yearly,2090,2.318295
174,no_change,5yearly,2090,4.6
174,zero_migration,5yearly,2090,2.0448
174,constant_fertility,5yearly,2095,4.6
174,constant_mortality,5yearly,2095,1.995
174,high_variant,5yearly,2095,2.495
174,instant_replacement,5yearly,2095,2.10146
174,low_variant,5yearly,2095,1.495
