country,variant,freq,year,totalfertility
12,estimates,5yearly,1950,7.278
12,estimates,5yearly,1955,7.384
12,estimates,5yearly,1960,7.648
12,estimates,5yearly,1965,7.648
12,estimates,5yearly,1970,7.572
12,estimates,5yearly,1975,7.175
12,estimates,5yearly,1980,6.315
12,estimates,5yearly,1985,5.302
12,estimates,5yearly,1990,4.12
12,estimates,5yearly,1995,2.885
12,estimates,5yearly,2000,2.3843
12,estimates,5yearly,2005,2.724
12,estimates,5yearly,2010,2.96
12,constant_fertility,5yearly,2015,2.96
12,constant_mortality,5yearly,2015,2.6498
12,high_variant,5yearly,2015,2.8998
12,instant_replacement,5yearly,2015,2.128155
12,low_variant,5yearly,2015,2.3998
12,medium_variant,5yearly,2015,2.6498
12,momentum,5yearly,2015,2.142265
12,no_change,5yearly,2015,2.96
12,zero_migration,5yearly,2015,2.6498
12,constant_fertility,5yearly,2020,2.96
12,constant_mortality,5yearly,2020,2.4421
12,high_variant,5yearly,2020,2.8421
12,instant_replacement,5yearly,2020,2.11551
12,low_variant,5yearly,2020,2.0421
12,medium_variant,5yearly,2020,2.4421
12,momentum,5yearly,2020,2.14218
12,no_change,5yearly,2020,2.96
12,zero_migration,5yearly,2020,2.4421
12,constant_fertility,5yearly,2025,2.96
12,constant_mortality,5yearly,2025,2.2913
12,high_variant,5yearly,2025,2.7913
12,instant_replacement,5yearly,2025,2.105605
12,low_variant,5yearly,2025,1.7913
12,medium_variant,5yearly,2025,2.2913
12,momentum,5yearly,2025,2.142085
12,no_change,5yearly,2025,2.96
12,zero_migration,5yearly,2025,2.2913
12,constant_fertility,5yearly,2030,2.96
12,constant_mortality,5yearly,2030,2.1758
12,high_variant,5yearly,2030,2.6758
12,instant_replacement,5yearly,2030,2.09869
12,low_variant,5yearly,2030,1.6758
12,medium_variant,5yearly,2030,2.1758
12,momentum,5yearly,2030,2.14197
12,no_change,5yearly,2030,2.96
12,zero_migration,5yearly,2030,2.1758
12,constant_fertility,5yearly,2035,2.96
12,constant_mortality,5yearly,2035,2.0912
12,high_variant,5yearly,2035,2.5912
12,instant_replacement,5yearly,2035,2.09284
12,low_variant,5yearly,2035,1.5912
12,medium_variant,5yearly,2035,2.0912
12,momentum,5yearly,2035,2.14184
12,no_change,5yearly,2035,2.96
12,zero_migration,5yearly,2035,2.0912
12,constant_fertility,5yearly,2040,2.96
12,constant_mortality,5yearly,2040,2.0265
12,high_variant,5yearly,2040,2.5265
12,instant_replacement,5yearly,2040,2.08802
12,low_variant,5yearly,2040,1.5265
12,medium_variant,5yearly,2040,2.0265
12,momentum,5yearly,2040,2.14171
12,no_change,5yearly,2040,2.96
12,zero_migration,5yearly,2040,2.0265
12,constant_fertility,5yearly,2045,2.96
12,constant_mortality,5yearly,2045,1.9784
12,high_variant,5yearly,2045,2.4784
12,instant_replacement,5yearly,2045,2.08392
12,low_variant,5yearly,2045,1.4784
12,medium_variant,5yearly,2045,1.9784
12,momentum,5yearly,2045,2.14157
12,no_change,5yearly,2045,2.96
12,zero_migration,5yearly,2045,1.9784
12,constant_fertility,5yearly,2050,2.96
12,constant_mortality,5yearly,2050,1.9428
12,high_variant,5yearly,2050,2.4428
12,instant_replacement,5yearly,2050,2.080335
12,low_variant,5yearly,2050,1.4428
12,medium_variant,5yearly,2050,1.9428
12,momentum,5yearly,2050,2.14143
12,no_change,5yearly,2050,2.96
12,zero_migration,5yearly,2050,1.9428
12,constant_fertility,5yearly,2055,2.96
12,constant_mortality,5yearly,2055,1.9159
12,high_variant,5yearly,2055,2.4159
12,instant_replacement,5yearly,2055,2.07726
12,low_variant,5yearly,2055,1.4159
12,medium_variant,5yearly,2055,1.9159
12,momentum,5yearly,2055,2.141305
12,no_change,5yearly,2055,2.96
12,zero_migration,5yearly,2055,1.9159
12,constant_fertility,5yearly,2060,2.96
12,constant_mortality,5yearly,2060,1.8969
12,high_variant,5yearly,2060,2.3969
12,instant_replacement,5yearly,2060,2.074655
12,low_variant,5yearly,2060,1.3969
12,medium_variant,5yearly,2060,1.8969
12,momentum,5yearly,2060,2.14118
12,no_change,5yearly,2060,2.96
12,zero_migration,5yearly,2060,1.8969
12,constant_fertility,5yearly,2065,2.96
12,constant_mortality,5yearly,2065,1.8836
12,high_variant,5yearly,2065,2.3836
12,instant_replacement,5yearly,2065,2.07235
12,low_variant,5yearly,2065,1.3836
12,medium_variant,5yearly,2065,1.8836
12,momentum,5yearly,2065,2.141075
12,no_change,5yearly,2065,2.96
12,zero_migration,5yearly,2065,1.8836
12,constant_fertility,5yearly,2070,2.96
12,constant_mortality,5yearly,2070,1.8739
12,high_variant,5yearly,2070,2.3739
12,instant_replacement,5yearly,2070,2.0704
12,low_variant,5yearly,2070,1.3739
12,medium_variant,5yearly,2070,1.8739
12,momentum,5yearly,2070,2.140965
12,no_change,5yearly,2070,2.96
12,zero_migration,5yearly,2070,1.8739
12,constant_fertility,5yearly,2075,2.96
12,constant_mortality,5yearly,2075,1.8663
12,high_variant,5yearly,2075,2.3663
12,instant_replacement,5yearly,2075,2.068625
12,low_variant,5yearly,2075,1.3663
12,medium_variant,5yearly,2075,1.8663
12,momentum,5yearly,2075,2.14087
12,no_change,5yearly,2075,2.96
12,zero_migration,5yearly,2075,1.8663
12,constant_fertility,5yearly,2080,2.96
12,constant_mortality,5yearly,2080,1.861
12,high_variant,5yearly,2080,2.361
12,instant_replacement,5yearly,2080,2.067045
12,low_variant,5yearly,2080,1.361
12,medium_variant,5yearly,2080,1.861
12,momentum,5yearly,2080,2.140795
12,no_change,5yearly,2080,2.96
12,zero_migration,5yearly,2080,1.861
12,constant_fertility,5yearly,2085,2.96
12,constant_mortality,5yearly,2085,1.8577
12,high_variant,5yearly,2085,2.3577
12,instant_replacement,5yearly,2085,2.065605
12,low_variant,5yearly,2085,1.3577
12,medium_variant,5yearly,2085,1.8577
12,momentum,5yearly,2085,2.140725
12,no_change,5yearly,2085,2.96
12,zero_migration,5yearly,2085,1.8577
12,constant_fertility,5yearly,2090,2.96
12,constant_mortality,5yearly,2090,1.8565
12,high_variant,5yearly,2090,2.3565
12,instant_replacement,5yearly,2090,2.064325
12,low_variant,5yearly,2090,1.3565
12,medium_variant,5yearly,2090,1.8565
12,momentum,5yearly,2090,2.140655
12,no_change,5yearly,2090,2.96
12,zero_migration,5yearly,2090,1.8565
12,constant_fertility,5yearly,2095,2.96
12,constant_mortality,5yearly,2095,1.8551
12,high_variant,5yearly,2095,2.3551
12,instant_replacement,5yearly,2095,2.063175
12,low_variant,5yearly,2095,1.3551
12,medium_variant,5yearly,2095,1.8551
12,momentum,5yearly,2095,2.140595
12,no_change,5yearly,2095,2.96
12,zero_migration,5yearly,2095,1.8551
12,constant_fertility,5yearly,Regi,Algeria
12,constant_mortality,5yearly,Regi,Algeria
12,estimates,5yearly,Regi,Algeria
12,high_variant,5yearly,Regi,Algeria
12,instant_replacement,5yearly,Regi,Algeria
12,low_variant,5yearly,Regi,Algeria
12,medium_variant,5yearly,Regi,Algeria
12,momentum,5yearly,Regi,Algeria
12,no_change,5yearly,Regi,Algeria
12,zero_migration,5yearly,Regi,Algeria
