country,variant,freq,year,totalfertility
308,estimates,5yearly,1950,5.8
308,estimates,5yearly,1955,6.7
308,estimates,5yearly,1960,6.4
308,estimates,5yearly,1965,4.8
308,estimates,5yearly,1970,4.6
308,estimates,5yearly,1975,4.3
308,estimates,5yearly,1980,4.23
308,estimates,5yearly,1985,4.14
308,estimates,5yearly,1990,3.46
308,estimates,5yearly,1995,2.8144
308,estimates,5yearly,2000,2.4289
308,estimates,5yearly,2005,2.3023
308,estimates,5yearly,2010,2.1826
308,constant_fertility,5yearly,2015,2.1826
308,constant_mortality,5yearly,2015,2.0732
308,high_variant,5yearly,2015,2.3232
308,instant_replacement,5yearly,2015,2.09133
308,low_variant,5yearly,2015,1.8232
308,medium_variant,5yearly,2015,2.0732
308,momentum,5yearly,2015,2.09631
308,no_change,5yearly,2015,2.1826
308,zero_migration,5yearly,2015,2.0732
308,constant_fertility,5yearly,2020,2.1826
308,constant_mortality,5yearly,2020,1.9778
308,high_variant,5yearly,2020,2.3778
308,instant_replacement,5yearly,2020,2.08722
308,low_variant,5yearly,2020,1.5778
308,medium_variant,5yearly,2020,1.9778
308,momentum,5yearly,2020,2.096185
308,no_change,5yearly,2020,2.1826
308,zero_migration,5yearly,2020,1.9778
308,constant_fertility,5yearly,2025,2.1826
308,constant_mortality,5yearly,2025,1.8997
308,high_variant,5yearly,2025,2.3997
308,instant_replacement,5yearly,2025,2.083705
308,low_variant,5yearly,2025,1.3997
308,medium_variant,5yearly,2025,1.8997
308,momentum,5yearly,2025,2.096175
308,no_change,5yearly,2025,2.1826
308,zero_migration,5yearly,2025,1.8997
308,constant_fertility,5yearly,2030,2.1826
308,constant_mortality,5yearly,2030,1.8413
308,high_variant,5yearly,2030,2.3413
308,instant_replacement,5yearly,2030,2.08081
308,low_variant,5yearly,2030,1.3413
308,medium_variant,5yearly,2030,1.8413
308,momentum,5yearly,2030,2.09624
308,no_change,5yearly,2030,2.1826
308,zero_migration,5yearly,2030,1.8413
308,constant_fertility,5yearly,2035,2.1826
308,constant_mortality,5yearly,2035,1.802
308,high_variant,5yearly,2035,2.302
308,instant_replacement,5yearly,2035,2.0782
308,low_variant,5yearly,2035,1.302
308,medium_variant,5yearly,2035,1.802
308,momentum,5yearly,2035,2.09636
308,no_change,5yearly,2035,2.1826
308,zero_migration,5yearly,2035,1.802
308,constant_fertility,5yearly,2040,2.1826
308,constant_mortality,5yearly,2040,1.7733
308,high_variant,5yearly,2040,2.2733
308,instant_replacement,5yearly,2040,2.07601
308,low_variant,5yearly,2040,1.2733
308,medium_variant,5yearly,2040,1.7733
308,momentum,5yearly,2040,2.096505
308,no_change,5yearly,2040,2.1826
308,zero_migration,5yearly,2040,1.7733
308,constant_fertility,5yearly,2045,2.1826
308,constant_mortality,5yearly,2045,1.7551
308,high_variant,5yearly,2045,2.2551
308,instant_replacement,5yearly,2045,2.07433
308,low_variant,5yearly,2045,1.2551
308,medium_variant,5yearly,2045,1.7551
308,momentum,5yearly,2045,2.09669
308,no_change,5yearly,2045,2.1826
308,zero_migration,5yearly,2045,1.7551
308,constant_fertility,5yearly,2050,2.1826
