country,variant,freq,year,totalfertility
616,estimates,5yearly,1950,3.6302
616,estimates,5yearly,1955,3.4698
616,estimates,5yearly,1960,2.72
616,estimates,5yearly,1965,2.3348
616,estimates,5yearly,1970,2.2349
616,estimates,5yearly,1975,2.2285
616,estimates,5yearly,1980,2.3135
616,estimates,5yearly,1985,2.1624
616,estimates,5yearly,1990,1.9479
616,estimates,5yearly,1995,1.5147
616,estimates,5yearly,2000,1.2587
616,estimates,5yearly,2005,1.374
616,estimates,5yearly,2010,1.3338
616,constant_fertility,5yearly,2015,1.3338
616,constant_mortality,5yearly,2015,1.2897
616,high_variant,5yearly,2015,1.5397
616,instant_replacement,5yearly,2015,2.074225
616,low_variant,5yearly,2015,1.0397
616,medium_variant,5yearly,2015,1.2897
616,momentum,5yearly,2015,2.076265
616,no_change,5yearly,2015,1.3338
616,zero_migration,5yearly,2015,1.2897
616,constant_fertility,5yearly,2020,1.3338
616,constant_mortality,5yearly,2020,1.2965
616,high_variant,5yearly,2020,1.6965
616,instant_replacement,5yearly,2020,2.073055
616,low_variant,5yearly,2020,0.8965
616,medium_variant,5yearly,2020,1.2965
616,momentum,5yearly,2020,2.07659
616,no_change,5yearly,2020,1.3338
616,zero_migration,5yearly,2020,1.2965
616,constant_fertility,5yearly,2025,1.3338
616,constant_mortality,5yearly,2025,1.3564
616,high_variant,5yearly,2025,1.8564
616,instant_replacement,5yearly,2025,2.07188
616,low_variant,5yearly,2025,0.8564
616,medium_variant,5yearly,2025,1.3564
616,momentum,5yearly,2025,2.07685
616,no_change,5yearly,2025,1.3338
616,zero_migration,5yearly,2025,1.3564
616,constant_fertility,5yearly,2030,1.3338
616,constant_mortality,5yearly,2030,1.4139
616,high_variant,5yearly,2030,1.9139
616,instant_replacement,5yearly,2030,2.070835
616,low_variant,5yearly,2030,0.9139
616,medium_variant,5yearly,2030,1.4139
616,momentum,5yearly,2030,2.07704
616,no_change,5yearly,2030,1.3338
616,zero_migration,5yearly,2030,1.4139
616,constant_fertility,5yearly,2035,1.3338
616,constant_mortality,5yearly,2035,1.4683
616,high_variant,5yearly,2035,1.9683
616,instant_replacement,5yearly,2035,2.0698
616,low_variant,5yearly,2035,0.9683
616,medium_variant,5yearly,2035,1.4683
616,momentum,5yearly,2035,2.077185
616,no_change,5yearly,2035,1.3338
616,zero_migration,5yearly,2035,1.4683
616,constant_fertility,5yearly,2040,1.3338
616,constant_mortality,5yearly,2040,1.5154
616,high_variant,5yearly,2040,2.0154
616,instant_replacement,5yearly,2040,2.06881
616,low_variant,5yearly,2040,1.0154
616,medium_variant,5yearly,2040,1.5154
616,momentum,5yearly,2040,2.077285
616,no_change,5yearly,2040,1.3338
616,zero_migration,5yearly,2040,1.5154
616,constant_fertility,5yearly,2045,1.3338
616,constant_mortality,5yearly,2045,1.5589
616,high_variant,5yearly,2045,2.0589
616,instant_replacement,5yearly,2045,2.068015
616,low_variant,5yearly,2045,1.0589
616,medium_variant,5yearly,2045,1.5589
616,momentum,5yearly,2045,2.077335
616,no_change,5yearly,2045,1.3338
616,zero_migration,5yearly,2045,1.5589
616,constant_fertility,5yearly,2050,1.3338
616,constant_mortality,5yearly,2050,1.5951
616,high_variant,5yearly,2050,2.0951
616,instant_replacement,5yearly,2050,2.06728
616,low_variant,5yearly,2050,1.0951
616,medium_variant,5yearly,2050,1.5951
616,momentum,5yearly,2050,2.07737
616,no_change,5yearly,2050,1.3338
616,zero_migration,5yearly,2050,1.5951
616,constant_fertility,5yearly,2055,1.3338
616,constant_mortality,5yearly,2055,1.6285
616,high_variant,5yearly,2055,2.1285
616,instant_replacement,5yearly,2055,2.066535
616,low_variant,5yearly,2055,1.1285
616,medium_variant,5yearly,2055,1.6285
616,momentum,5yearly,2055,2.077385
616,no_change,5yearly,2055,1.3338
616,zero_migration,5yearly,2055,1.6285
616,constant_fertility,5yearly,2060,1.3338
616,constant_mortality,5yearly,2060,1.6546
616,high_variant,5yearly,2060,2.1546
616,instant_replacement,5yearly,2060,2.065865
616,low_variant,5yearly,2060,1.1546
616,medium_variant,5yearly,2060,1.6546
616,momentum,5yearly,2060,2.07739
616,no_change,5yearly,2060,1.3338
616,zero_migration,5yearly,2060,1.6546
616,constant_fertility,5yearly,2065,1.3338
616,constant_mortality,5yearly,2065,1.6778
616,high_variant,5yearly,2065,2.1778
616,instant_replacement,5yearly,2065,2.065205
616,low_variant,5yearly,2065,1.1778
616,medium_variant,5yearly,2065,1.6778
616,momentum,5yearly,2065,2.07739
616,no_change,5yearly,2065,1.3338
616,zero_migration,5yearly,2065,1.6778
616,constant_fertility,5yearly,2070,1.3338
616,constant_mortality,5yearly,2070,1.6981
616,high_variant,5yearly,2070,2.1981
616,instant_replacement,5yearly,2070,2.064605
616,low_variant,5yearly,2070,1.1981
616,medium_variant,5yearly,2070,1.6981
616,momentum,5yearly,2070,2.077385
616,no_change,5yearly,2070,1.3338
616,zero_migration,5yearly,2070,1.6981
616,constant_fertility,5yearly,2075,1.3338
616,constant_mortality,5yearly,2075,1.7148
616,high_variant,5yearly,2075,2.2148
616,instant_replacement,5yearly,2075,2.064055
616,low_variant,5yearly,2075,1.2148
616,medium_variant,5yearly,2075,1.7148
616,momentum,5yearly,2075,2.077385
616,no_change,5yearly,2075,1.3338
616,zero_migration,5yearly,2075,1.7148
616,constant_fertility,5yearly,2080,1.3338
616,constant_mortality,5yearly,2080,1.7306
616,high_variant,5yearly,2080,2.2306
616,instant_replacement,5yearly,2080,2.06351
616,low_variant,5yearly,2080,1.2306
616,medium_variant,5yearly,2080,1.7306
616,momentum,5yearly,2080,2.077385
616,no_change,5yearly,2080,1.3338
616,zero_migration,5yearly,2080,1.7306
616,constant_fertility,5yearly,2085,1.3338
616,constant_mortality,5yearly,2085,1.7419
616,high_variant,5yearly,2085,2.2419
616,instant_replacement,5yearly,2085,2.063045
