country,variant,freq,year,birthper1000population
795,estimates,5yearly,1950,40.126
795,estimates,5yearly,1955,44.796
795,estimates,5yearly,1960,45.038
795,estimates,5yearly,1965,39.521
795,estimates,5yearly,1970,37.052
795,estimates,5yearly,1975,36.878
795,estimates,5yearly,1980,35.862
795,estimates,5yearly,1985,36.68
795,estimates,5yearly,1990,32.959
795,estimates,5yearly,1995,25.023
795,estimates,5yearly,2000,23.389
795,estimates,5yearly,2005,23.356
795,estimates,5yearly,2010,27.005
795,constant_fertility,5yearly,2015,25.742
795,constant_mortality,5yearly,2015,23.994
795,high_variant,5yearly,2015,26.003
795,instant_replacement,5yearly,2015,18.938
795,low_variant,5yearly,2015,21.943
795,medium_variant,5yearly,2015,23.984
795,momentum,5yearly,2015,19.053
795,no_change,5yearly,2015,25.753
795,zero_migration,5yearly,2015,23.983
795,constant_fertility,5yearly,2020,23.362
795,constant_mortality,5yearly,2020,20.756
795,high_variant,5yearly,2020,23.492
795,instant_replacement,5yearly,2020,17.686
795,low_variant,5yearly,2020,17.857
795,medium_variant,5yearly,2020,20.723
795,momentum,5yearly,2020,17.906
795,no_change,5yearly,2020,23.401
795,zero_migration,5yearly,2020,20.728
795,constant_fertility,5yearly,2025,21.557
795,constant_mortality,5yearly,2025,18.387
795,high_variant,5yearly,2025,21.344
795,instant_replacement,5yearly,2025,16.658
795,low_variant,5yearly,2025,15.103
795,medium_variant,5yearly,2025,18.324
795,momentum,5yearly,2025,16.974
795,no_change,5yearly,2025,21.635
795,zero_migration,5yearly,2025,18.338
795,constant_fertility,5yearly,2030,21.38
795,constant_mortality,5yearly,2030,17.506
795,high_variant,5yearly,2030,20.179
795,instant_replacement,5yearly,2030,16.564
795,low_variant,5yearly,2030,14.365
795,medium_variant,5yearly,2030,17.403
795,momentum,5yearly,2030,16.978
795,no_change,5yearly,2030,21.512
795,zero_migration,5yearly,2030,17.415
795,constant_fertility,5yearly,2035,22.287
795,constant_mortality,5yearly,2035,17.509
795,high_variant,5yearly,2035,20.29
795,instant_replacement,5yearly,2035,16.68
795,low_variant,5yearly,2035,14.174
795,medium_variant,5yearly,2035,17.362
795,momentum,5yearly,2035,17.2
795,no_change,5yearly,2035,22.479
795,zero_migration,5yearly,2035,17.363
