country,variant,freq,year,birthper1000population
616,estimates,5yearly,1950,29.652
616,estimates,5yearly,1955,27.024
616,estimates,5yearly,1960,19.51
616,estimates,5yearly,1965,16.65
616,estimates,5yearly,1970,17.482
616,estimates,5yearly,1975,18.908
616,estimates,5yearly,1980,19.066
616,estimates,5yearly,1985,16.098
616,estimates,5yearly,1990,13.678
616,estimates,5yearly,1995,10.815
616,estimates,5yearly,2000,9.405
616,estimates,5yearly,2005,10.502
616,estimates,5yearly,2010,9.997
616,constant_fertility,5yearly,2015,9.241
616,constant_mortality,5yearly,2015,9.07
616,high_variant,5yearly,2015,10.764
616,instant_replacement,5yearly,2015,14.367
616,low_variant,5yearly,2015,7.332
616,medium_variant,5yearly,2015,9.055
616,momentum,5yearly,2015,14.414
616,no_change,5yearly,2015,9.256
616,zero_migration,5yearly,2015,9.063
616,constant_fertility,5yearly,2020,8.212
616,constant_mortality,5yearly,2020,8.28
616,high_variant,5yearly,2020,10.608
616,instant_replacement,5yearly,2020,12.653
616,low_variant,5yearly,2020,5.778
616,medium_variant,5yearly,2020,8.23
616,momentum,5yearly,2020,12.781
616,no_change,5yearly,2020,8.261
616,zero_migration,5yearly,2020,8.252
616,constant_fertility,5yearly,2025,7.365
616,constant_mortality,5yearly,2025,7.819
616,high_variant,5yearly,2025,10.265
616,instant_replacement,5yearly,2025,11.086
616,low_variant,5yearly,2025,5.018
616,medium_variant,5yearly,2025,7.717
616,momentum,5yearly,2025,11.302
616,no_change,5yearly,2025,7.462
616,zero_migration,5yearly,2025,7.755
616,constant_fertility,5yearly,2030,6.987
616,constant_mortality,5yearly,2030,7.637
616,high_variant,5yearly,2030,9.716
616,instant_replacement,5yearly,2030,10.184
616,low_variant,5yearly,2030,5.031
616,medium_variant,5yearly,2030,7.467
616,momentum,5yearly,2030,10.493
616,no_change,5yearly,2030,7.147
616,zero_migration,5yearly,2030,7.516
616,constant_fertility,5yearly,2035,6.933
616,constant_mortality,5yearly,2035,7.889
616,high_variant,5yearly,2035,9.809
616,instant_replacement,5yearly,2035,10.171
616,low_variant,5yearly,2035,5.251
616,medium_variant,5yearly,2035,7.622
616,momentum,5yearly,2035,10.591
616,no_change,5yearly,2035,7.176
616,zero_migration,5yearly,2035,7.675
616,constant_fertility,5yearly,2040,6.857
616,constant_mortality,5yearly,2040,8.245
616,high_variant,5yearly,2040,10.272
616,instant_replacement,5yearly,2040,10.94
616,low_variant,5yearly,2040,5.367
616,medium_variant,5yearly,2040,7.861
616,momentum,5yearly,2040,11.511
616,no_change,5yearly,2040,7.195
616,zero_migration,5yearly,2040,7.914
616,constant_fertility,5yearly,2045,6.597
616,constant_mortality,5yearly,2045,8.353
616,high_variant,5yearly,2045,10.792
616,instant_replacement,5yearly,2045,12.013
616,low_variant,5yearly,2045,5.053
616,medium_variant,5yearly,2045,7.854
616,momentum,5yearly,2045,12.767
616,no_change,5yearly,2045,7.023
616,zero_migration,5yearly,2045,7.913
616,constant_fertility,5yearly,2050,6.224
616,constant_mortality,5yearly,2050,8.238
616,high_variant,5yearly,2050,11.135
616,instant_replacement,5yearly,2050,12.388
616,low_variant,5yearly,2050,4.464
616,medium_variant,5yearly,2050,7.637
616,momentum,5yearly,2050,13.305
616,no_change,5yearly,2050,6.727
616,zero_migration,5yearly,2050,7.708
616,constant_fertility,5yearly,2055,5.909
616,constant_mortality,5yearly,2055,8.169
616,high_variant,5yearly,2055,11.212
616,instant_replacement,5yearly,2055,11.788
616,low_variant,5yearly,2055,4.051
616,medium_variant,5yearly,2055,7.462
616,momentum,5yearly,2055,12.806
616,no_change,5yearly,2055,6.491
616,zero_migration,5yearly,2055,7.545
616,constant_fertility,5yearly,2060,5.752
616,constant_mortality,5yearly,2060,8.288
616,high_variant,5yearly,2060,11.149
616,instant_replacement,5yearly,2060,11.046
616,low_variant,5yearly,2060,3.988
616,medium_variant,5yearly,2060,7.453
616,momentum,5yearly,2060,12.138
616,no_change,5yearly,2060,6.43
616,zero_migration,5yearly,2060,7.544
616,constant_fertility,5yearly,2065,5.727
616,constant_mortality,5yearly,2065,8.646
616,high_variant,5yearly,2065,11.256
616,instant_replacement,5yearly,2065,10.844
616,low_variant,5yearly,2065,4.193
