country,variant,freq,year,birthper1000population
170,estimates,5yearly,1950,47.329
170,estimates,5yearly,1955,45.396
170,estimates,5yearly,1960,44.206
170,estimates,5yearly,1965,41.054
170,estimates,5yearly,1970,34.173
170,estimates,5yearly,1975,32.517
170,estimates,5yearly,1980,30.669
170,estimates,5yearly,1985,27.714
170,estimates,5yearly,1990,25.063
170,estimates,5yearly,1995,21.938
170,estimates,5yearly,2000,20.136
170,estimates,5yearly,2005,18.031
170,estimates,5yearly,2010,16.232
170,constant_fertility,5yearly,2015,15.646
170,constant_mortality,5yearly,2015,14.822
170,high_variant,5yearly,2015,16.754
170,instant_replacement,5yearly,2015,17.021
170,low_variant,5yearly,2015,12.849
170,medium_variant,5yearly,2015,14.811
170,momentum,5yearly,2015,17.113
170,no_change,5yearly,2015,15.657
170,zero_migration,5yearly,2015,14.827
170,constant_fertility,5yearly,2020,14.9
170,constant_mortality,5yearly,2020,13.579
170,high_variant,5yearly,2020,16.368
170,instant_replacement,5yearly,2020,16.075
170,low_variant,5yearly,2020,10.615
170,medium_variant,5yearly,2020,13.541
170,momentum,5yearly,2020,16.279
170,no_change,5yearly,2020,14.941
170,zero_migration,5yearly,2020,13.582
170,constant_fertility,5yearly,2025,14.075
170,constant_mortality,5yearly,2025,12.627
170,high_variant,5yearly,2025,15.736
170,instant_replacement,5yearly,2025,15.105
170,low_variant,5yearly,2025,9.142
170,medium_variant,5yearly,2025,12.549
170,momentum,5yearly,2025,15.41
170,no_change,5yearly,2025,14.163
170,zero_migration,5yearly,2025,12.607
170,constant_fertility,5yearly,2030,13.286
170,constant_mortality,5yearly,2030,11.882
170,high_variant,5yearly,2030,14.621
170,instant_replacement,5yearly,2030,14.225
170,low_variant,5yearly,2030,8.615
170,medium_variant,5yearly,2030,11.753
170,momentum,5yearly,2030,14.617
170,no_change,5yearly,2030,13.43
170,zero_migration,5yearly,2030,11.819
170,constant_fertility,5yearly,2035,12.678
170,constant_mortality,5yearly,2035,11.303
170,high_variant,5yearly,2035,13.93
170,instant_replacement,5yearly,2035,13.633
170,low_variant,5yearly,2035,8.086
170,medium_variant,5yearly,2035,11.116
170,momentum,5yearly,2035,14.113
170,no_change,5yearly,2035,12.884
170,zero_migration,5yearly,2035,11.185
170,constant_fertility,5yearly,2040,12.262
170,constant_mortality,5yearly,2040,10.871
170,high_variant,5yearly,2040,13.672
170,instant_replacement,5yearly,2040,13.332
170,low_variant,5yearly,2040,7.496
170,medium_variant,5yearly,2040,10.62
170,momentum,5yearly,2040,13.914
170,no_change,5yearly,2040,12.536
170,zero_migration,5yearly,2040,10.691
170,constant_fertility,5yearly,2045,11.946
170,constant_mortality,5yearly,2045,10.523
170,high_variant,5yearly,2045,13.651
170,instant_replacement,5yearly,2045,13.166
170,low_variant,5yearly,2045,6.84
170,medium_variant,5yearly,2045,10.203
170,momentum,5yearly,2045,13.867
170,no_change,5yearly,2045,12.298
170,zero_migration,5yearly,2045,10.28
170,constant_fertility,5yearly,2050,11.671
170,constant_mortality,5yearly,2050,10.267
170,high_variant,5yearly,2050,13.682
170,instant_replacement,5yearly,2050,13.005
170,low_variant,5yearly,2050,6.238
170,medium_variant,5yearly,2050,9.87
170,momentum,5yearly,2050,13.838
170,no_change,5yearly,2050,12.11
170,zero_migration,5yearly,2050,9.957
170,constant_fertility,5yearly,2055,11.421
170,constant_mortality,5yearly,2055,10.085
170,high_variant,5yearly,2055,13.578
170,instant_replacement,5yearly,2055,12.752
170,low_variant,5yearly,2055,5.801
170,medium_variant,5yearly,2055,9.602
170,momentum,5yearly,2055,13.717
170,no_change,5yearly,2055,11.956
170,zero_migration,5yearly,2055,9.698
170,constant_fertility,5yearly,2060,11.206
170,constant_mortality,5yearly,2060,9.982
170,high_variant,5yearly,2060,13.364
170,instant_replacement,5yearly,2060,12.464
170,low_variant,5yearly,2060,5.56
170,medium_variant,5yearly,2060,9.4
170,momentum,5yearly,2060,13.556
170,no_change,5yearly,2060,11.842
170,zero_migration,5yearly,2060,9.501
170,constant_fertility,5yearly,2065,11.035
170,constant_mortality,5yearly,2065,9.941
170,high_variant,5yearly,2065,13.177
170,instant_replacement,5yearly,2065,12.25
170,low_variant,5yearly,2065,5.429
170,medium_variant,5yearly,2065,9.251
170,momentum,5yearly,2065,13.464
170,no_change,5yearly,2065,11.778
170,zero_migration,5yearly,2065,9.353
170,constant_fertility,5yearly,2070,10.905
170,constant_mortality,5yearly,2070,9.955
170,high_variant,5yearly,2070,13.134
170,instant_replacement,5yearly,2070,12.138
170,low_variant,5yearly,2070,5.314
170,medium_variant,5yearly,2070,9.153
170,momentum,5yearly,2070,13.476
170,no_change,5yearly,2070,11.755
170,zero_migration,5yearly,2070,9.253
170,constant_fertility,5yearly,2075,10.805
170,constant_mortality,5yearly,2075,9.989
170,high_variant,5yearly,2075,13.2
170,instant_replacement,5yearly,2075,12.094
170,low_variant,5yearly,2075,5.162
170,medium_variant,5yearly,2075,9.078
170,momentum,5yearly,2075,13.552
170,no_change,5yearly,2075,11.757
170,zero_migration,5yearly,2075,9.177
170,constant_fertility,5yearly,2080,10.72
170,constant_mortality,5yearly,2080,10.055
170,high_variant,5yearly,2080,13.301
170,instant_replacement,5yearly,2080,12.048
170,low_variant,5yearly,2080,5.016
170,medium_variant,5yearly,2080,9.039
170,momentum,5yearly,2080,13.618
170,no_change,5yearly,2080,11.766
170,zero_migration,5yearly,2080,9.139
170,constant_fertility,5yearly,2085,10.641
170,constant_mortality,5yearly,2085,10.13
170,high_variant,5yearly,2085,13.328
170,instant_replacement,5yearly,2085,11.955
170,low_variant,5yearly,2085,4.913
170,medium_variant,5yearly,2085,9.016
170,momentum,5yearly,2085,13.625
170,no_change,5yearly,2085,11.772
170,zero_migration,5yearly,2085,9.116
170,constant_fertility,5yearly,2090,10.564
170,constant_mortality,5yearly,2090,10.218
170,high_variant,5yearly,2090,13.277
170,instant_replacement,5yearly,2090,11.824
170,low_variant,5yearly,2090,4.889
170,medium_variant,5yearly,2090,9.012
170,momentum,5yearly,2090,13.582
170,no_change,5yearly,2090,11.775
170,zero_migration,5yearly,2090,9.111
170,constant_fertility,5yearly,2095,10.491
170,constant_mortality,5yearly,2095,10.308
170,high_variant,5yearly,2095,13.192
170,instant_replacement,5yearly,2095,11.694
170,low_variant,5yearly,2095,4.928
170,medium_variant,5yearly,2095,9.013
170,momentum,5yearly,2095,13.536
170,no_change,5yearly,2095,11.777
170,zero_migration,5yearly,2095,9.108
170,constant_fertility,5yearly,Regi,Colombia
170,constant_mortality,5yearly,Regi,Colombia
170,estimates,5yearly,Regi,Colombia
170,high_variant,5yearly,Regi,Colombia
170,instant_replacement,5yearly,Regi,Colombia
170,low_variant,5yearly,Regi,Colombia
170,medium_variant,5yearly,Regi,Colombia
