country,variant,freq,year,birthper1000population
620,estimates,5yearly,1950,23.92
620,estimates,5yearly,1955,23.98
620,estimates,5yearly,1960,23.777
620,estimates,5yearly,1965,22.239
620,estimates,5yearly,1970,19.784
620,estimates,5yearly,1975,18.072
620,estimates,5yearly,1980,14.657
620,estimates,5yearly,1985,12.03
620,estimates,5yearly,1990,11.115
620,estimates,5yearly,1995,10.981
620,estimates,5yearly,2000,10.776
620,estimates,5yearly,2005,9.739
620,estimates,5yearly,2010,8.479
620,constant_fertility,5yearly,2015,7.704
620,constant_mortality,5yearly,2015,7.553
620,high_variant,5yearly,2015,9.023
620,instant_replacement,5yearly,2015,12.436
620,low_variant,5yearly,2015,6.043
620,medium_variant,5yearly,2015,7.539
620,momentum,5yearly,2015,12.504
620,no_change,5yearly,2015,7.719
620,zero_migration,5yearly,2015,7.548
620,constant_fertility,5yearly,2020,7.19
620,constant_mortality,5yearly,2020,7.14
620,high_variant,5yearly,2020,9.237
620,instant_replacement,5yearly,2020,11.341
620,low_variant,5yearly,2020,4.883
620,medium_variant,5yearly,2020,7.089
620,momentum,5yearly,2020,11.468
620,no_change,5yearly,2020,7.242
620,zero_migration,5yearly,2020,7.098
620,constant_fertility,5yearly,2025,6.975
620,constant_mortality,5yearly,2025,7.33
620,high_variant,5yearly,2025,9.713
620,instant_replacement,5yearly,2025,10.741
620,low_variant,5yearly,2025,4.589
620,medium_variant,5yearly,2025,7.218
620,momentum,5yearly,2025,10.892
620,no_change,5yearly,2025,7.082
620,zero_migration,5yearly,2025,7.192
620,constant_fertility,5yearly,2030,6.832
620,constant_mortality,5yearly,2030,7.63
620,high_variant,5yearly,2030,9.764
620,instant_replacement,5yearly,2030,10.405
620,low_variant,5yearly,2030,4.927
620,medium_variant,5yearly,2030,7.439
620,momentum,5yearly,2030,10.571
620,no_change,5yearly,2030,7.008
620,zero_migration,5yearly,2030,7.356
620,constant_fertility,5yearly,2035,6.604
620,constant_mortality,5yearly,2035,7.814
620,high_variant,5yearly,2035,9.737
620,instant_replacement,5yearly,2035,10.198
620,low_variant,5yearly,2035,5.133
620,medium_variant,5yearly,2035,7.533
620,momentum,5yearly,2035,10.397
620,no_change,5yearly,2035,6.852
620,zero_migration,5yearly,2035,7.39
620,constant_fertility,5yearly,2040,6.289
620,constant_mortality,5yearly,2040,7.802
620,high_variant,5yearly,2040,9.669
620,instant_replacement,5yearly,2040,10.281
620,low_variant,5yearly,2040,5.078
620,medium_variant,5yearly,2040,7.431
620,momentum,5yearly,2040,10.578
620,no_change,5yearly,2040,6.606
620,zero_migration,5yearly,2040,7.251
620,constant_fertility,5yearly,2045,5.981
620,constant_mortality,5yearly,2045,7.686
620,high_variant,5yearly,2045,9.801
620,instant_replacement,5yearly,2045,10.88
620,low_variant,5yearly,2045,4.729
620,medium_variant,5yearly,2045,7.229
620,momentum,5yearly,2045,11.373
620,no_change,5yearly,2045,6.365
620,zero_migration,5yearly,2045,7.036
620,constant_fertility,5yearly,2050,5.773
620,constant_mortality,5yearly,2050,7.647
620,high_variant,5yearly,2050,10.219
620,instant_replacement,5yearly,2050,11.535
620,low_variant,5yearly,2050,4.256
620,medium_variant,5yearly,2050,7.101
620,momentum,5yearly,2050,12.254
620,no_change,5yearly,2050,6.23
620,zero_migration,5yearly,2050,6.9
620,constant_fertility,5yearly,2055,5.684
620,constant_mortality,5yearly,2055,7.869
620,high_variant,5yearly,2055,10.755
620,instant_replacement,5yearly,2055,11.59
620,low_variant,5yearly,2055,4.016
620,medium_variant,5yearly,2055,7.214
620,momentum,5yearly,2055,12.435
620,no_change,5yearly,2055,6.22
620,zero_migration,5yearly,2055,6.999
620,constant_fertility,5yearly,2060,5.658
620,constant_mortality,5yearly,2060,8.283
620,high_variant,5yearly,2060,11.167
620,instant_replacement,5yearly,2060,11.288
620,low_variant,5yearly,2060,4.108
620,medium_variant,5yearly,2060,7.506
620,momentum,5yearly,2060,12.165
620,no_change,5yearly,2060,6.274
620,zero_migration,5yearly,2060,7.278
620,constant_fertility,5yearly,2065,5.623
620,constant_mortality,5yearly,2065,8.717
620,high_variant,5yearly,2065,11.403
620,instant_replacement,5yearly,2065,11.081
620,low_variant,5yearly,2065,4.39
620,medium_variant,5yearly,2065,7.827
620,momentum,5yearly,2065,11.969
620,no_change,5yearly,2065,6.307
620,zero_migration,5yearly,2065,7.592
620,constant_fertility,5yearly,2070,5.542
620,constant_mortality,5yearly,2070,8.989
620,high_variant,5yearly,2070,11.502
620,instant_replacement,5yearly,2070,11.077
620,low_variant,5yearly,2070,4.619
620,medium_variant,5yearly,2070,8.017
620,momentum,5yearly,2070,12.008
620,no_change,5yearly,2070,6.276
620,zero_migration,5yearly,2070,7.78
620,constant_fertility,5yearly,2075,5.424
620,constant_mortality,5yearly,2075,9.092
620,high_variant,5yearly,2075,11.593
620,instant_replacement,5yearly,2075,11.254
620,low_variant,5yearly,2075,4.67
620,medium_variant,5yearly,2075,8.058
620,momentum,5yearly,2075,12.284
620,no_change,5yearly,2075,6.201
620,zero_migration,5yearly,2075,7.827
620,constant_fertility,5yearly,2080,5.307
620,constant_mortality,5yearly,2080,9.121
620,high_variant,5yearly,2080,11.753
620,instant_replacement,5yearly,2080,11.477
620,low_variant,5yearly,2080,4.564
620,medium_variant,5yearly,2080,8.024
620,momentum,5yearly,2080,12.642
620,no_change,5yearly,2080,6.137
620,zero_migration,5yearly,2080,7.806
620,constant_fertility,5yearly,2085,5.221
620,constant_mortality,5yearly,2085,9.217
620,high_variant,5yearly,2085,11.98
620,instant_replacement,5yearly,2085,11.533
620,low_variant,5yearly,2085,4.445
620,medium_variant,5yearly,2085,8.039
620,momentum,5yearly,2085,12.808
620,no_change,5yearly,2085,6.12
620,zero_migration,5yearly,2085,7.837
620,constant_fertility,5yearly,2090,5.168
620,constant_mortality,5yearly,2090,9.43
620,high_variant,5yearly,2090,12.181
620,instant_replacement,5yearly,2090,11.346
620,low_variant,5yearly,2090,4.454
620,medium_variant,5yearly,2090,8.158
620,momentum,5yearly,2090,12.666
620,no_change,5yearly,2090,6.143
620,zero_migration,5yearly,2090,7.978
620,constant_fertility,5yearly,2095,5.128
620,constant_mortality,5yearly,2095,9.688
620,high_variant,5yearly,2095,12.266
620,instant_replacement,5yearly,2095,11.051
620,low_variant,5yearly,2095,4.614
620,medium_variant,5yearly,2095,8.33
620,momentum,5yearly,2095,12.385
620,no_change,5yearly,2095,6.171
620,zero_migration,5yearly,2095,8.171
