country,variant,freq,year,birthper1000population
356,estimates,5yearly,1950,43.594
356,estimates,5yearly,1955,42.617
356,estimates,5yearly,1960,41.481
356,estimates,5yearly,1965,39.844
356,estimates,5yearly,1970,38.419
356,estimates,5yearly,1975,36.598
356,estimates,5yearly,1980,35.483
356,estimates,5yearly,1985,32.977
356,estimates,5yearly,1990,30.029
356,estimates,5yearly,1995,27.605
356,estimates,5yearly,2000,25.326
356,estimates,5yearly,2005,22.934
356,estimates,5yearly,2010,20.048
356,constant_fertility,5yearly,2015,19.755
356,constant_mortality,5yearly,2015,18.75
356,high_variant,5yearly,2015,20.671
356,instant_replacement,5yearly,2015,18.398
356,low_variant,5yearly,2015,16.786
356,medium_variant,5yearly,2015,18.738
356,momentum,5yearly,2015,18.648
356,no_change,5yearly,2015,19.768
356,zero_migration,5yearly,2015,18.751
356,constant_fertility,5yearly,2020,19.249
356,constant_mortality,5yearly,2020,17.532
356,high_variant,5yearly,2020,20.339
356,instant_replacement,5yearly,2020,17.825
356,low_variant,5yearly,2020,14.544
356,medium_variant,5yearly,2020,17.491
356,momentum,5yearly,2020,18.287
356,no_change,5yearly,2020,19.297
356,zero_migration,5yearly,2020,17.521
356,constant_fertility,5yearly,2025,18.569
356,constant_mortality,5yearly,2025,16.414
356,high_variant,5yearly,2025,19.577
356,instant_replacement,5yearly,2025,17.14
356,low_variant,5yearly,2025,12.861
356,medium_variant,5yearly,2025,16.33
356,momentum,5yearly,2025,17.758
356,no_change,5yearly,2025,18.669
356,zero_migration,5yearly,2025,16.366
356,constant_fertility,5yearly,2030,17.662
356,constant_mortality,5yearly,2030,15.254
356,high_variant,5yearly,2030,17.998
356,instant_replacement,5yearly,2030,16.237
356,low_variant,5yearly,2030,11.958
356,medium_variant,5yearly,2030,15.123
356,momentum,5yearly,2030,16.971
356,no_change,5yearly,2030,17.817
356,zero_migration,5yearly,2030,15.159
356,constant_fertility,5yearly,2035,16.896
356,constant_mortality,5yearly,2035,14.155
356,high_variant,5yearly,2035,16.869
356,instant_replacement,5yearly,2035,15.245
356,low_variant,5yearly,2035,10.887
356,medium_variant,5yearly,2035,13.994
356,momentum,5yearly,2035,16.075
356,no_change,5yearly,2035,17.086
356,zero_migration,5yearly,2035,14.031
