country,variant,freq,year,birthper1000population
792,estimates,5yearly,1950,49.336
792,estimates,5yearly,1955,47.002
792,estimates,5yearly,1960,43.699
792,estimates,5yearly,1965,40.801
792,estimates,5yearly,1970,39.142
792,estimates,5yearly,1975,35.963
792,estimates,5yearly,1980,32.799
792,estimates,5yearly,1985,27.778
792,estimates,5yearly,1990,24.456
792,estimates,5yearly,1995,22.82
792,estimates,5yearly,2000,20.508
792,estimates,5yearly,2005,18.673
792,estimates,5yearly,2010,17.296
792,constant_fertility,5yearly,2015,16.541
792,constant_mortality,5yearly,2015,15.821
792,high_variant,5yearly,2015,17.67
792,instant_replacement,5yearly,2015,16.438
792,low_variant,5yearly,2015,13.919
792,medium_variant,5yearly,2015,15.804
792,momentum,5yearly,2015,16.572
792,no_change,5yearly,2015,16.559
792,zero_migration,5yearly,2015,15.83
792,constant_fertility,5yearly,2020,15.886
792,constant_mortality,5yearly,2020,14.672
792,high_variant,5yearly,2020,17.334
792,instant_replacement,5yearly,2020,15.707
792,low_variant,5yearly,2020,11.8
792,medium_variant,5yearly,2020,14.613
792,momentum,5yearly,2020,15.953
792,no_change,5yearly,2020,15.951
792,zero_migration,5yearly,2020,14.648
792,constant_fertility,5yearly,2025,15.232
792,constant_mortality,5yearly,2025,13.768
792,high_variant,5yearly,2025,16.744
792,instant_replacement,5yearly,2025,15.04
792,low_variant,5yearly,2025,10.348
792,medium_variant,5yearly,2025,13.65
792,momentum,5yearly,2025,15.414
792,no_change,5yearly,2025,15.363
792,zero_migration,5yearly,2025,13.707
792,constant_fertility,5yearly,2030,14.576
792,constant_mortality,5yearly,2030,13.031
792,high_variant,5yearly,2030,15.631
792,instant_replacement,5yearly,2030,14.399
792,low_variant,5yearly,2030,9.783
792,medium_variant,5yearly,2030,12.842
792,momentum,5yearly,2030,14.939
792,no_change,5yearly,2030,14.786
792,zero_migration,5yearly,2030,12.953
792,constant_fertility,5yearly,2035,14.029
792,constant_mortality,5yearly,2035,12.419
792,high_variant,5yearly,2035,14.804
792,instant_replacement,5yearly,2035,13.808
792,low_variant,5yearly,2035,9.227
792,medium_variant,5yearly,2035,12.15
792,momentum,5yearly,2035,14.483
792,no_change,5yearly,2035,14.328
792,zero_migration,5yearly,2035,12.281
792,constant_fertility,5yearly,2040,13.616
792,constant_mortality,5yearly,2040,11.929
792,high_variant,5yearly,2040,14.371
792,instant_replacement,5yearly,2040,13.326
792,low_variant,5yearly,2040,8.6
792,medium_variant,5yearly,2040,11.573
792,momentum,5yearly,2040,14.079
792,no_change,5yearly,2040,14.013
792,zero_migration,5yearly,2040,11.667
792,constant_fertility,5yearly,2045,13.284
792,constant_mortality,5yearly,2045,11.479
792,high_variant,5yearly,2045,14.256
792,instant_replacement,5yearly,2045,12.965
792,low_variant,5yearly,2045,7.797
792,medium_variant,5yearly,2045,11.031
792,momentum,5yearly,2045,13.772
792,no_change,5yearly,2045,13.789
792,zero_migration,5yearly,2045,11.056
792,constant_fertility,5yearly,2050,12.984
792,constant_mortality,5yearly,2050,11.072
792,high_variant,5yearly,2050,14.214
792,instant_replacement,5yearly,2050,12.659
792,low_variant,5yearly,2050,6.964
792,medium_variant,5yearly,2050,10.526
792,momentum,5yearly,2050,13.583
792,no_change,5yearly,2050,13.608
792,zero_migration,5yearly,2050,10.524
792,constant_fertility,5yearly,2055,12.713
792,constant_mortality,5yearly,2055,10.75
792,high_variant,5yearly,2055,13.998
792,instant_replacement,5yearly,2055,12.372
792,low_variant,5yearly,2055,6.343
792,medium_variant,5yearly,2055,10.099
