country,variant,freq,year,birthper1000population
140,estimates,5yearly,1950,41.732
140,estimates,5yearly,1955,43.314
140,estimates,5yearly,1960,43.813
140,estimates,5yearly,1965,43.492
140,estimates,5yearly,1970,42.742
140,estimates,5yearly,1975,42.247
140,estimates,5yearly,1980,42.422
140,estimates,5yearly,1985,41.887
140,estimates,5yearly,1990,40.596
140,estimates,5yearly,1995,40.193
140,estimates,5yearly,2000,39.778
140,estimates,5yearly,2005,38.554
140,estimates,5yearly,2010,37.259
140,constant_fertility,5yearly,2015,37.193
140,constant_mortality,5yearly,2015,35.098
140,high_variant,5yearly,2015,36.725
140,instant_replacement,5yearly,2015,19.551
140,low_variant,5yearly,2015,33.33
140,medium_variant,5yearly,2015,35.034
140,momentum,5yearly,2015,20.757
140,no_change,5yearly,2015,37.26
140,zero_migration,5yearly,2015,35.444
140,constant_fertility,5yearly,2020,38.506
140,constant_mortality,5yearly,2020,34.469
140,high_variant,5yearly,2020,36.782
140,instant_replacement,5yearly,2020,21.402
140,low_variant,5yearly,2020,31.536
140,medium_variant,5yearly,2020,34.197
140,momentum,5yearly,2020,23.441
140,no_change,5yearly,2020,38.807
140,zero_migration,5yearly,2020,34.66
140,constant_fertility,5yearly,2025,39.161
140,constant_mortality,5yearly,2025,33.484
140,high_variant,5yearly,2025,35.981
140,instant_replacement,5yearly,2025,23.061
140,low_variant,5yearly,2025,29.662
140,medium_variant,5yearly,2025,32.911
140,momentum,5yearly,2025,25.587
140,no_change,5yearly,2025,39.829
140,zero_migration,5yearly,2025,32.905
140,constant_fertility,5yearly,2030,38.627
140,constant_mortality,5yearly,2030,31.56
140,high_variant,5yearly,2030,33.563
140,instant_replacement,5yearly,2030,23.247
140,low_variant,5yearly,2030,27.661
140,medium_variant,5yearly,2030,30.727
140,momentum,5yearly,2030,26.186
140,no_change,5yearly,2030,39.64
140,zero_migration,5yearly,2030,30.438
140,constant_fertility,5yearly,2035,37.652
140,constant_mortality,5yearly,2035,29.003
140,high_variant,5yearly,2035,30.894
140,instant_replacement,5yearly,2035,21.514
140,low_variant,5yearly,2035,24.942
140,medium_variant,5yearly,2035,28.032
140,momentum,5yearly,2035,24.789
140,no_change,5yearly,2035,38.89
140,zero_migration,5yearly,2035,27.736
140,constant_fertility,5yearly,2040,36.984
140,constant_mortality,5yearly,2040,26.632
140,high_variant,5yearly,2040,28.752
