country,variant,freq,year,birthper1000population
586,estimates,5yearly,1950,42.246
586,estimates,5yearly,1955,43.769
586,estimates,5yearly,1960,44.269
586,estimates,5yearly,1965,43.673
586,estimates,5yearly,1970,42.59
586,estimates,5yearly,1975,42.3
586,estimates,5yearly,1980,42.128
586,estimates,5yearly,1985,41.983
586,estimates,5yearly,1990,38.23
586,estimates,5yearly,1995,34.339
586,estimates,5yearly,2000,30.317
586,estimates,5yearly,2005,30.272
586,estimates,5yearly,2010,29.745
586,constant_fertility,5yearly,2015,29.751
586,constant_mortality,5yearly,2015,27.393
586,high_variant,5yearly,2015,29.269
586,instant_replacement,5yearly,2015,19.142
586,low_variant,5yearly,2015,25.473
586,medium_variant,5yearly,2015,27.38
586,momentum,5yearly,2015,19.381
586,no_change,5yearly,2015,29.766
586,zero_migration,5yearly,2015,27.426
586,constant_fertility,5yearly,2020,28.739
586,constant_mortality,5yearly,2020,24.75
586,high_variant,5yearly,2020,27.455
586,instant_replacement,5yearly,2020,19.234
586,low_variant,5yearly,2020,21.869
586,medium_variant,5yearly,2020,24.707
586,momentum,5yearly,2020,19.718
586,no_change,5yearly,2020,28.794
586,zero_migration,5yearly,2020,24.804
586,constant_fertility,5yearly,2025,27.514
586,constant_mortality,5yearly,2025,22.51
586,high_variant,5yearly,2025,25.541
586,instant_replacement,5yearly,2025,19.007
586,low_variant,5yearly,2025,19.12
586,medium_variant,5yearly,2025,22.429
586,momentum,5yearly,2025,19.66
586,no_change,5yearly,2025,27.625
586,zero_migration,5yearly,2025,22.519
586,constant_fertility,5yearly,2030,26.762
586,constant_mortality,5yearly,2030,21.057
586,high_variant,5yearly,2030,23.781
586,instant_replacement,5yearly,2030,18.883
586,low_variant,5yearly,2030,17.842
586,medium_variant,5yearly,2030,20.94
586,momentum,5yearly,2030,19.644
586,no_change,5yearly,2030,26.934
586,zero_migration,5yearly,2030,20.984
586,constant_fertility,5yearly,2035,26.566
586,constant_mortality,5yearly,2035,20.093
586,high_variant,5yearly,2035,22.86
586,instant_replacement,5yearly,2035,18.107
586,low_variant,5yearly,2035,16.806
586,medium_variant,5yearly,2035,19.958
586,momentum,5yearly,2035,18.948
586,no_change,5yearly,2035,26.778
586,zero_migration,5yearly,2035,19.96
586,constant_fertility,5yearly,2040,26.608
586,constant_mortality,5yearly,2040,19.044
586,high_variant,5yearly,2040,22.191
586,instant_replacement,5yearly,2040,16.51
586,low_variant,5yearly,2040,15.479
586,medium_variant,5yearly,2040,18.922
586,momentum,5yearly,2040,17.424
586,no_change,5yearly,2040,26.826
586,zero_migration,5yearly,2040,18.916
586,constant_fertility,5yearly,2045,26.535
586,constant_mortality,5yearly,2045,17.745
586,high_variant,5yearly,2045,21.358
586,instant_replacement,5yearly,2045,15.01
586,low_variant,5yearly,2045,13.865
586,medium_variant,5yearly,2045,17.657
586,momentum,5yearly,2045,16.021
586,no_change,5yearly,2045,26.739
586,zero_migration,5yearly,2045,17.673
586,constant_fertility,5yearly,2050,26.29
586,constant_mortality,5yearly,2050,16.408
586,high_variant,5yearly,2050,20.305
586,instant_replacement,5yearly,2050,14.365
586,low_variant,5yearly,2050,12.335
586,medium_variant,5yearly,2050,16.352
586,momentum,5yearly,2050,15.493
586,no_change,5yearly,2050,26.484
586,zero_migration,5yearly,2050,16.391
586,constant_fertility,5yearly,2055,26.038
586,constant_mortality,5yearly,2055,15.323
586,high_variant,5yearly,2055,19.261
586,instant_replacement,5yearly,2055,14.452
586,low_variant,5yearly,2055,11.211
