country,variant,freq,year,birthper1000population
218,estimates,5yearly,1950,45.56
218,estimates,5yearly,1955,44.787
218,estimates,5yearly,1960,43.646
218,estimates,5yearly,1965,42.234
218,estimates,5yearly,1970,39.554
218,estimates,5yearly,1975,36.168
218,estimates,5yearly,1980,33.469
218,estimates,5yearly,1985,31.379
218,estimates,5yearly,1990,28.722
218,estimates,5yearly,1995,26.266
218,estimates,5yearly,2000,23.769
218,estimates,5yearly,2005,22.549
218,estimates,5yearly,2010,21.214
218,constant_fertility,5yearly,2015,20.776
218,constant_mortality,5yearly,2015,19.733
218,high_variant,5yearly,2015,21.628
218,instant_replacement,5yearly,2015,17.203
218,low_variant,5yearly,2015,17.789
218,medium_variant,5yearly,2015,19.718
218,momentum,5yearly,2015,17.312
218,no_change,5yearly,2015,20.792
218,zero_migration,5yearly,2015,19.728
218,constant_fertility,5yearly,2020,20.084
218,constant_mortality,5yearly,2020,18.295
218,high_variant,5yearly,2020,21.03
218,instant_replacement,5yearly,2020,16.851
218,low_variant,5yearly,2020,15.36
218,medium_variant,5yearly,2020,18.243
218,momentum,5yearly,2020,17.061
218,no_change,5yearly,2020,20.142
218,zero_migration,5yearly,2020,18.26
218,constant_fertility,5yearly,2025,19.317
218,constant_mortality,5yearly,2025,17.01
218,high_variant,5yearly,2025,20.071
218,instant_replacement,5yearly,2025,16.404
218,low_variant,5yearly,2025,13.529
218,medium_variant,5yearly,2025,16.907
218,momentum,5yearly,2025,16.695
218,no_change,5yearly,2025,19.435
218,zero_migration,5yearly,2025,16.912
218,constant_fertility,5yearly,2030,18.632
218,constant_mortality,5yearly,2030,15.908
218,high_variant,5yearly,2030,18.688
218,instant_replacement,5yearly,2030,15.782
218,low_variant,5yearly,2030,12.56
218,medium_variant,5yearly,2030,15.748
218,momentum,5yearly,2030,16.149
218,no_change,5yearly,2030,18.819
218,zero_migration,5yearly,2030,15.737
218,constant_fertility,5yearly,2035,18.124
218,constant_mortality,5yearly,2035,14.954
218,high_variant,5yearly,2035,17.768
