country,variant,freq,year,birthper1000population
624,estimates,5yearly,1950,45.978
624,estimates,5yearly,1955,43.174
624,estimates,5yearly,1960,42.042
624,estimates,5yearly,1965,42.251
624,estimates,5yearly,1970,43.637
624,estimates,5yearly,1975,46.504
624,estimates,5yearly,1980,49.876
624,estimates,5yearly,1985,47.494
624,estimates,5yearly,1990,45.106
624,estimates,5yearly,1995,42.251
624,estimates,5yearly,2000,40.703
624,estimates,5yearly,2005,39.805
624,estimates,5yearly,2010,38.42
624,constant_fertility,5yearly,2015,38.314
624,constant_mortality,5yearly,2015,35.703
624,high_variant,5yearly,2015,37.455
624,instant_replacement,5yearly,2015,19.992
624,low_variant,5yearly,2015,33.826
624,medium_variant,5yearly,2015,35.649
624,momentum,5yearly,2015,20.591
624,no_change,5yearly,2015,38.375
624,zero_migration,5yearly,2015,35.647
624,constant_fertility,5yearly,2020,37.497
624,constant_mortality,5yearly,2020,32.991
624,high_variant,5yearly,2020,35.43
624,instant_replacement,5yearly,2020,20.722
624,low_variant,5yearly,2020,30.121
624,medium_variant,5yearly,2020,32.815
624,momentum,5yearly,2020,21.859
624,no_change,5yearly,2020,37.713
624,zero_migration,5yearly,2020,32.812
624,constant_fertility,5yearly,2025,36.585
624,constant_mortality,5yearly,2025,30.674
624,high_variant,5yearly,2025,33.329
624,instant_replacement,5yearly,2025,21.337
624,low_variant,5yearly,2025,27.198
624,medium_variant,5yearly,2025,30.352
624,momentum,5yearly,2025,22.96
624,no_change,5yearly,2025,37.008
624,zero_migration,5yearly,2025,30.35
624,constant_fertility,5yearly,2030,35.934
624,constant_mortality,5yearly,2030,28.974
624,high_variant,5yearly,2030,31.246
624,instant_replacement,5yearly,2030,21.483
624,low_variant,5yearly,2030,25.583
624,medium_variant,5yearly,2030,28.526
624,momentum,5yearly,2030,23.539
624,no_change,5yearly,2030,36.544
624,zero_migration,5yearly,2030,28.524
624,constant_fertility,5yearly,2035,35.622
624,constant_mortality,5yearly,2035,27.548
624,high_variant,5yearly,2035,29.797
624,instant_replacement,5yearly,2035,20.42
624,low_variant,5yearly,2035,24.065
624,medium_variant,5yearly,2035,27.044
624,momentum,5yearly,2035,22.753
624,no_change,5yearly,2035,36.341
624,zero_migration,5yearly,2035,27.039
624,constant_fertility,5yearly,2040,35.512
624,constant_mortality,5yearly,2040,26.064
624,high_variant,5yearly,2040,28.632
624,instant_replacement,5yearly,2040,18.192
624,low_variant,5yearly,2040,22.333
624,medium_variant,5yearly,2040,25.578
624,momentum,5yearly,2040,20.653
624,no_change,5yearly,2040,36.269
624,zero_migration,5yearly,2040,25.572
624,constant_fertility,5yearly,2045,35.415
624,constant_mortality,5yearly,2045,24.51
624,high_variant,5yearly,2045,27.499
624,instant_replacement,5yearly,2045,16.189
624,low_variant,5yearly,2045,20.5
624,medium_variant,5yearly,2045,24.079
624,momentum,5yearly,2045,18.765
624,no_change,5yearly,2045,36.188
624,zero_migration,5yearly,2045,24.075
624,constant_fertility,5yearly,2050,35.275
624,constant_mortality,5yearly,2050,22.972
624,high_variant,5yearly,2050,26.255
624,instant_replacement,5yearly,2050,15.2
624,low_variant,5yearly,2050,18.76
624,medium_variant,5yearly,2050,22.589
624,momentum,5yearly,2050,17.971
624,no_change,5yearly,2050,36.075
624,zero_migration,5yearly,2050,22.588
624,constant_fertility,5yearly,2055,35.134
624,constant_mortality,5yearly,2055,21.633
624,high_variant,5yearly,2055,25.017
624,instant_replacement,5yearly,2055,15.079
624,low_variant,5yearly,2055,17.335
624,medium_variant,5yearly,2055,21.273
624,momentum,5yearly,2055,18.125
624,no_change,5yearly,2055,35.978
624,zero_migration,5yearly,2055,21.275
624,constant_fertility,5yearly,2060,35.043
624,constant_mortality,5yearly,2060,20.544
624,high_variant,5yearly,2060,23.931
624,instant_replacement,5yearly,2060,15.235
624,low_variant,5yearly,2060,16.227
624,medium_variant,5yearly,2060,20.189
624,momentum,5yearly,2060,18.554
624,no_change,5yearly,2060,35.934
624,zero_migration,5yearly,2060,20.192
624,constant_fertility,5yearly,2065,35.007
624,constant_mortality,5yearly,2065,19.565
624,high_variant,5yearly,2065,22.99
624,instant_replacement,5yearly,2065,14.969
624,low_variant,5yearly,2065,15.219
624,medium_variant,5yearly,2065,19.214
624,momentum,5yearly,2065,18.471
624,no_change,5yearly,2065,35.939
624,zero_migration,5yearly,2065,19.217
624,constant_fertility,5yearly,2070,34.988
624,constant_mortality,5yearly,2070,18.668
624,high_variant,5yearly,2070,22.189
624,instant_replacement,5yearly,2070,14.386
624,low_variant,5yearly,2070,14.26
624,medium_variant,5yearly,2070,18.321
624,momentum,5yearly,2070,18.013
624,no_change,5yearly,2070,35.958
624,zero_migration,5yearly,2070,18.326
624,constant_fertility,5yearly,2075,34.951
624,constant_mortality,5yearly,2075,17.756
624,high_variant,5yearly,2075,21.381
