country,variant,freq,year,birthper1000population
44,estimates,5yearly,1950,33.678
44,estimates,5yearly,1955,34.034
44,estimates,5yearly,1960,33.592
44,estimates,5yearly,1965,26.31
44,estimates,5yearly,1970,27.147
44,estimates,5yearly,1975,24.92
44,estimates,5yearly,1980,27.135
44,estimates,5yearly,1985,24.066
44,estimates,5yearly,1990,23.561
44,estimates,5yearly,1995,20.105
44,estimates,5yearly,2000,15.657
44,estimates,5yearly,2005,15.761
44,estimates,5yearly,2010,14.787
44,constant_fertility,5yearly,2015,14.485
44,constant_mortality,5yearly,2015,14.074
44,high_variant,5yearly,2015,15.989
44,instant_replacement,5yearly,2015,16.788
44,low_variant,5yearly,2015,12.121
44,medium_variant,5yearly,2015,14.065
44,momentum,5yearly,2015,16.756
44,no_change,5yearly,2015,14.494
44,zero_migration,5yearly,2015,13.996
44,constant_fertility,5yearly,2020,13.692
44,constant_mortality,5yearly,2020,13.258
44,high_variant,5yearly,2020,16.021
44,instant_replacement,5yearly,2020,15.847
44,low_variant,5yearly,2020,10.328
44,medium_variant,5yearly,2020,13.224
44,momentum,5yearly,2020,15.717
44,no_change,5yearly,2020,13.729
44,zero_migration,5yearly,2020,13.028
44,constant_fertility,5yearly,2025,12.71
44,constant_mortality,5yearly,2025,12.363
44,high_variant,5yearly,2025,15.385
44,instant_replacement,5yearly,2025,14.635
44,low_variant,5yearly,2025,8.986
44,medium_variant,5yearly,2025,12.289
44,momentum,5yearly,2025,14.433
44,no_change,5yearly,2025,12.786
44,zero_migration,5yearly,2025,11.985
44,constant_fertility,5yearly,2030,11.901
44,constant_mortality,5yearly,2030,11.522
44,high_variant,5yearly,2030,14.105
44,instant_replacement,5yearly,2030,13.504
44,low_variant,5yearly,2030,8.437
44,medium_variant,5yearly,2030,11.4
44,momentum,5yearly,2030,13.292
44,no_change,5yearly,2030,12.032
44,zero_migration,5yearly,2030,11.028
44,constant_fertility,5yearly,2035,11.426
44,constant_mortality,5yearly,2035,11.023
44,high_variant,5yearly,2035,13.397
44,instant_replacement,5yearly,2035,12.891
44,low_variant,5yearly,2035,8.039
44,medium_variant,5yearly,2035,10.837
44,momentum,5yearly,2035,12.76
44,no_change,5yearly,2035,11.622
44,zero_migration,5yearly,2035,10.453
44,constant_fertility,5yearly,2040,11.271
44,constant_mortality,5yearly,2040,10.953
44,high_variant,5yearly,2040,13.447
44,instant_replacement,5yearly,2040,12.991
44,low_variant,5yearly,2040,7.788
44,medium_variant,5yearly,2040,10.691
44,momentum,5yearly,2040,13.033
44,no_change,5yearly,2040,11.546
44,zero_migration,5yearly,2040,10.331
44,constant_fertility,5yearly,2045,11.174
44,constant_mortality,5yearly,2045,11.013
44,high_variant,5yearly,2045,13.865
44,instant_replacement,5yearly,2045,13.353
44,low_variant,5yearly,2045,7.46
44,medium_variant,5yearly,2045,10.664
44,momentum,5yearly,2045,13.58
44,no_change,5yearly,2045,11.537
44,zero_migration,5yearly,2045,10.308
44,constant_fertility,5yearly,2050,10.965
44,constant_mortality,5yearly,2050,10.943
44,high_variant,5yearly,2050,14.162
44,instant_replacement,5yearly,2050,13.471
44,low_variant,5yearly,2050,6.964
44,medium_variant,5yearly,2050,10.506
44,momentum,5yearly,2050,13.825
44,no_change,5yearly,2050,11.417
44,zero_migration,5yearly,2050,10.106
