country,variant,freq,year,birthper1000population
31,estimates,5yearly,1950,39.804
31,estimates,5yearly,1955,44.599
31,estimates,5yearly,1960,45.091
31,estimates,5yearly,1965,35.961
31,estimates,5yearly,1970,28.988
31,estimates,5yearly,1975,26.238
31,estimates,5yearly,1980,27.671
31,estimates,5yearly,1985,29.715
31,estimates,5yearly,1990,26.038
31,estimates,5yearly,1995,19.267
31,estimates,5yearly,2000,16.386
31,estimates,5yearly,2005,16.705
31,estimates,5yearly,2010,19.212
31,constant_fertility,5yearly,2015,17.285
31,constant_mortality,5yearly,2015,16.734
31,high_variant,5yearly,2015,18.687
31,instant_replacement,5yearly,2015,18.054
31,low_variant,5yearly,2015,14.746
31,medium_variant,5yearly,2015,16.726
31,momentum,5yearly,2015,18.126
31,no_change,5yearly,2015,17.293
31,zero_migration,5yearly,2015,16.726
31,constant_fertility,5yearly,2020,14.797
31,constant_mortality,5yearly,2020,14.028
31,high_variant,5yearly,2020,16.556
31,instant_replacement,5yearly,2020,15.321
31,low_variant,5yearly,2020,11.362
31,medium_variant,5yearly,2020,14.002
31,momentum,5yearly,2020,15.453
31,no_change,5yearly,2020,14.825
31,zero_migration,5yearly,2020,14.002
31,constant_fertility,5yearly,2025,13.321
31,constant_mortality,5yearly,2025,12.526
31,high_variant,5yearly,2025,15.23
31,instant_replacement,5yearly,2025,13.761
31,low_variant,5yearly,2025,9.544
31,medium_variant,5yearly,2025,12.474
31,momentum,5yearly,2025,13.949
31,no_change,5yearly,2025,13.378
31,zero_migration,5yearly,2025,12.474
31,constant_fertility,5yearly,2030,13.302
31,constant_mortality,5yearly,2030,12.295
31,high_variant,5yearly,2030,14.883
31,instant_replacement,5yearly,2030,13.595
31,low_variant,5yearly,2030,9.332
31,medium_variant,5yearly,2030,12.203
31,momentum,5yearly,2030,13.86
31,no_change,5yearly,2030,13.403
31,zero_migration,5yearly,2030,12.203
31,constant_fertility,5yearly,2035,13.67
31,constant_mortality,5yearly,2035,12.347
31,high_variant,5yearly,2035,15.188
31,instant_replacement,5yearly,2035,13.872
31,low_variant,5yearly,2035,9.119
31,medium_variant,5yearly,2035,12.206
31,momentum,5yearly,2035,14.236
31,no_change,5yearly,2035,13.828
31,zero_migration,5yearly,2035,12.206
31,constant_fertility,5yearly,2040,13.422
