region,variant,freq,year,mortality15to50per1000aliveat15
1500,estimates,5yearly,1950,378.688682787891
1500,estimates,5yearly,1955,343.541622261714
1500,estimates,5yearly,1960,321.946956513337
1500,estimates,5yearly,1965,299.150067065797
1500,estimates,5yearly,1970,276.526297165931
1500,estimates,5yearly,1975,256.193947669895
1500,estimates,5yearly,1980,242.427105651061
1500,estimates,5yearly,1985,234.31018638501
1500,estimates,5yearly,1990,248.876862929862
1500,estimates,5yearly,1995,261.927081062905
1500,estimates,5yearly,2000,254.253645692131
1500,estimates,5yearly,2005,209.849081982236
1500,estimates,5yearly,2010,169.898328155213
1500,medium_variant,5yearly,2015,145.096461949889
1500,medium_variant,5yearly,2020,131.725833038534
1500,medium_variant,5yearly,2025,118.533449051719
1500,medium_variant,5yearly,2030,106.564581615019
1500,medium_variant,5yearly,2035,96.5875359058946
1500,medium_variant,5yearly,2040,88.6275949619373
1500,medium_variant,5yearly,2045,81.6156336469834
1500,medium_variant,5yearly,2050,75.610998507666
1500,medium_variant,5yearly,2055,70.3302095388128
1500,medium_variant,5yearly,2060,65.4191445444613
1500,medium_variant,5yearly,2065,61.034537432659
1500,medium_variant,5yearly,2070,57.1386005299563
1500,medium_variant,5yearly,2075,53.6650628823262
1500,medium_variant,5yearly,2080,50.4480727193739
1500,medium_variant,5yearly,2085,47.4331216755017
1500,medium_variant,5yearly,2090,44.5742675583731
1500,medium_variant,5yearly,2095,41.8828178281879
1500,estimates,5yearly,Regi,Low-income countries
1500,medium_variant,5yearly,Regi,Low-income countries
