country,variant,freq,year,netreporductionrate
434,estimates,5yearly,1950,1.97
434,estimates,5yearly,1955,2.094
434,estimates,5yearly,1960,2.485
434,estimates,5yearly,1965,3.026
434,estimates,5yearly,1970,3.313
434,estimates,5yearly,1975,3.284
434,estimates,5yearly,1980,2.956
434,estimates,5yearly,1985,2.573
434,estimates,5yearly,1990,1.925
434,estimates,5yearly,1995,1.469
434,estimates,5yearly,2000,1.218
434,estimates,5yearly,2005,1.133
434,estimates,5yearly,2010,1.118
434,constant_fertility,5yearly,2015,1.123
434,constant_mortality,5yearly,2015,1.029
434,high_variant,5yearly,2015,1.15
434,instant_replacement,5yearly,2015,1
434,low_variant,5yearly,2015,0.916
434,medium_variant,5yearly,2015,1.033
434,momentum,5yearly,2015,1
434,no_change,5yearly,2015,1.118
434,zero_migration,5yearly,2015,1.033
434,constant_fertility,5yearly,2020,1.128
434,constant_mortality,5yearly,2020,0.959
434,high_variant,5yearly,2020,1.155
434,instant_replacement,5yearly,2020,1
434,low_variant,5yearly,2020,0.779
434,medium_variant,5yearly,2020,0.967
434,momentum,5yearly,2020,1
434,no_change,5yearly,2020,1.118
434,zero_migration,5yearly,2020,0.967
434,constant_fertility,5yearly,2025,1.131
434,constant_mortality,5yearly,2025,0.906
434,high_variant,5yearly,2025,1.153
434,instant_replacement,5yearly,2025,1
434,low_variant,5yearly,2025,0.681
434,medium_variant,5yearly,2025,0.917
434,momentum,5yearly,2025,1
434,no_change,5yearly,2025,1.118
434,zero_migration,5yearly,2025,0.917
434,constant_fertility,5yearly,2030,1.134
434,constant_mortality,5yearly,2030,0.868
434,high_variant,5yearly,2030,1.117
434,instant_replacement,5yearly,2030,1
434,low_variant,5yearly,2030,0.644
434,medium_variant,5yearly,2030,0.881
434,momentum,5yearly,2030,1
434,no_change,5yearly,2030,1.118
434,zero_migration,5yearly,2030,0.881
434,constant_fertility,5yearly,2035,1.137
434,constant_mortality,5yearly,2035,0.843
434,high_variant,5yearly,2035,1.094
434,instant_replacement,5yearly,2035,1
434,low_variant,5yearly,2035,0.62
434,medium_variant,5yearly,2035,0.857
434,momentum,5yearly,2035,1
434,no_change,5yearly,2035,1.118
434,zero_migration,5yearly,2035,0.857
434,constant_fertility,5yearly,2040,1.139
434,constant_mortality,5yearly,2040,0.828
434,high_variant,5yearly,2040,1.081
434,instant_replacement,5yearly,2040,1
434,low_variant,5yearly,2040,0.606
434,medium_variant,5yearly,2040,0.844
434,momentum,5yearly,2040,1
434,no_change,5yearly,2040,1.118
434,zero_migration,5yearly,2040,0.844
434,constant_fertility,5yearly,2045,1.141
434,constant_mortality,5yearly,2045,0.821
434,high_variant,5yearly,2045,1.075
434,instant_replacement,5yearly,2045,1
434,low_variant,5yearly,2045,0.599
434,medium_variant,5yearly,2045,0.837
434,momentum,5yearly,2045,1
434,no_change,5yearly,2045,1.118
434,zero_migration,5yearly,2045,0.837
434,constant_fertility,5yearly,2050,1.143
434,constant_mortality,5yearly,2050,0.818
434,high_variant,5yearly,2050,1.074
434,instant_replacement,5yearly,2050,1
434,low_variant,5yearly,2050,0.598
434,medium_variant,5yearly,2050,0.836
434,momentum,5yearly,2050,1
434,no_change,5yearly,2050,1.118
434,zero_migration,5yearly,2050,0.836
434,constant_fertility,5yearly,2055,1.144
434,constant_mortality,5yearly,2055,0.818
434,high_variant,5yearly,2055,1.075
434,instant_replacement,5yearly,2055,1
434,low_variant,5yearly,2055,0.598
434,medium_variant,5yearly,2055,0.837
434,momentum,5yearly,2055,1
434,no_change,5yearly,2055,1.118
434,zero_migration,5yearly,2055,0.837
434,constant_fertility,5yearly,2060,1.145
434,constant_mortality,5yearly,2060,0.82
434,high_variant,5yearly,2060,1.079
434,instant_replacement,5yearly,2060,1
434,low_variant,5yearly,2060,0.601
434,medium_variant,5yearly,2060,0.84
434,momentum,5yearly,2060,1
434,no_change,5yearly,2060,1.118
434,zero_migration,5yearly,2060,0.84
434,constant_fertility,5yearly,2065,1.147
434,constant_mortality,5yearly,2065,0.823
434,high_variant,5yearly,2065,1.082
434,instant_replacement,5yearly,2065,1
434,low_variant,5yearly,2065,0.604
434,medium_variant,5yearly,2065,0.843
434,momentum,5yearly,2065,1
434,no_change,5yearly,2065,1.118
434,zero_migration,5yearly,2065,0.843
434,constant_fertility,5yearly,2070,1.148
434,constant_mortality,5yearly,2070,0.826
434,high_variant,5yearly,2070,1.086
434,instant_replacement,5yearly,2070,1
434,low_variant,5yearly,2070,0.607
434,medium_variant,5yearly,2070,0.847
434,momentum,5yearly,2070,1
434,no_change,5yearly,2070,1.118
434,zero_migration,5yearly,2070,0.847
434,constant_fertility,5yearly,2075,1.149
434,constant_mortality,5yearly,2075,0.829
434,high_variant,5yearly,2075,1.09
434,instant_replacement,5yearly,2075,1
434,low_variant,5yearly,2075,0.611
434,medium_variant,5yearly,2075,0.85
434,momentum,5yearly,2075,1
434,no_change,5yearly,2075,1.118
434,zero_migration,5yearly,2075,0.85
434,constant_fertility,5yearly,2080,1.149
434,constant_mortality,5yearly,2080,0.832
434,high_variant,5yearly,2080,1.094
434,instant_replacement,5yearly,2080,1
434,low_variant,5yearly,2080,0.614
434,medium_variant,5yearly,2080,0.854
434,momentum,5yearly,2080,1
434,no_change,5yearly,2080,1.118
434,zero_migration,5yearly,2080,0.854
434,constant_fertility,5yearly,2085,1.15
434,constant_mortality,5yearly,2085,0.834
434,high_variant,5yearly,2085,1.096
434,instant_replacement,5yearly,2085,1
434,low_variant,5yearly,2085,0.617
434,medium_variant,5yearly,2085,0.857
434,momentum,5yearly,2085,1
434,no_change,5yearly,2085,1.118
434,zero_migration,5yearly,2085,0.857
434,constant_fertility,5yearly,2090,1.151
434,constant_mortality,5yearly,2090,0.837
434,high_variant,5yearly,2090,1.1
434,instant_replacement,5yearly,2090,1
434,low_variant,5yearly,2090,0.62
434,medium_variant,5yearly,2090,0.86
434,momentum,5yearly,2090,1
434,no_change,5yearly,2090,1.118
