country,variant,freq,year,netreporductionrate
4,estimates,5yearly,1950,1.636
4,estimates,5yearly,1955,1.765
4,estimates,5yearly,1960,1.88
4,estimates,5yearly,1965,1.986
4,estimates,5yearly,1970,2.094
4,estimates,5yearly,1975,2.213
4,estimates,5yearly,1980,2.357
4,estimates,5yearly,1985,2.551
4,estimates,5yearly,1990,2.737
4,estimates,5yearly,1995,2.912
4,estimates,5yearly,2000,2.845
4,estimates,5yearly,2005,2.633
4,estimates,5yearly,2010,2.233
4,constant_fertility,5yearly,2015,2.286
4,constant_mortality,5yearly,2015,1.876
4,high_variant,5yearly,2015,2.029
4,instant_replacement,5yearly,2015,1
4,low_variant,5yearly,2015,1.811
4,medium_variant,5yearly,2015,1.92
4,momentum,5yearly,2015,1
4,no_change,5yearly,2015,2.233
4,zero_migration,5yearly,2015,1.92
4,constant_fertility,5yearly,2020,2.329
4,constant_mortality,5yearly,2020,1.579
4,high_variant,5yearly,2020,1.824
4,instant_replacement,5yearly,2020,1
4,low_variant,5yearly,2020,1.469
4,medium_variant,5yearly,2020,1.647
4,momentum,5yearly,2020,1
4,no_change,5yearly,2020,2.233
4,zero_migration,5yearly,2020,1.647
4,constant_fertility,5yearly,2025,2.363
4,constant_mortality,5yearly,2025,1.357
4,high_variant,5yearly,2025,1.66
4,instant_replacement,5yearly,2025,1
4,low_variant,5yearly,2025,1.21
4,medium_variant,5yearly,2025,1.435
4,momentum,5yearly,2025,1
4,no_change,5yearly,2025,2.233
4,zero_migration,5yearly,2025,1.435
4,constant_fertility,5yearly,2030,2.391
4,constant_mortality,5yearly,2030,1.199
4,high_variant,5yearly,2030,1.511
4,instant_replacement,5yearly,2030,1
4,low_variant,5yearly,2030,1.056
4,medium_variant,5yearly,2030,1.284
4,momentum,5yearly,2030,1
4,no_change,5yearly,2030,2.233
4,zero_migration,5yearly,2030,1.284
4,constant_fertility,5yearly,2035,2.412
4,constant_mortality,5yearly,2035,1.089
4,high_variant,5yearly,2035,1.405
4,instant_replacement,5yearly,2035,1
4,low_variant,5yearly,2035,0.946
4,medium_variant,5yearly,2035,1.175
4,momentum,5yearly,2035,1
4,no_change,5yearly,2035,2.233
4,zero_migration,5yearly,2035,1.175
4,constant_fertility,5yearly,2040,2.43
4,constant_mortality,5yearly,2040,1.003
4,high_variant,5yearly,2040,1.323
4,instant_replacement,5yearly,2040,1
4,low_variant,5yearly,2040,0.86
4,medium_variant,5yearly,2040,1.091
4,momentum,5yearly,2040,1
4,no_change,5yearly,2040,2.233
4,zero_migration,5yearly,2040,1.091
4,constant_fertility,5yearly,2045,2.444
4,constant_mortality,5yearly,2045,0.934
4,high_variant,5yearly,2045,1.255
4,instant_replacement,5yearly,2045,1
4,low_variant,5yearly,2045,0.789
4,medium_variant,5yearly,2045,1.022
4,momentum,5yearly,2045,1
4,no_change,5yearly,2045,2.233
4,zero_migration,5yearly,2045,1.022
4,constant_fertility,5yearly,2050,2.454
4,constant_mortality,5yearly,2050,0.879
4,high_variant,5yearly,2050,1.199
4,instant_replacement,5yearly,2050,1
4,low_variant,5yearly,2050,0.732
4,medium_variant,5yearly,2050,0.966
4,momentum,5yearly,2050,1
4,no_change,5yearly,2050,2.233
4,zero_migration,5yearly,2050,0.966
4,constant_fertility,5yearly,2055,2.465
4,constant_mortality,5yearly,2055,0.835
4,high_variant,5yearly,2055,1.156
4,instant_replacement,5yearly,2055,1
4,low_variant,5yearly,2055,0.687
4,medium_variant,5yearly,2055,0.922
4,momentum,5yearly,2055,1
4,no_change,5yearly,2055,2.233
4,zero_migration,5yearly,2055,0.922
4,constant_fertility,5yearly,2060,2.472
4,constant_mortality,5yearly,2060,0.801
4,high_variant,5yearly,2060,1.122
4,instant_replacement,5yearly,2060,1
4,low_variant,5yearly,2060,0.651
4,medium_variant,5yearly,2060,0.887
4,momentum,5yearly,2060,1
4,no_change,5yearly,2060,2.233
4,zero_migration,5yearly,2060,0.887
4,constant_fertility,5yearly,2065,2.478
4,constant_mortality,5yearly,2065,0.777
4,high_variant,5yearly,2065,1.098
4,instant_replacement,5yearly,2065,1
4,low_variant,5yearly,2065,0.626
4,medium_variant,5yearly,2065,0.862
4,momentum,5yearly,2065,1
4,no_change,5yearly,2065,2.233
4,zero_migration,5yearly,2065,0.862
4,constant_fertility,5yearly,2070,2.483
4,constant_mortality,5yearly,2070,0.76
4,high_variant,5yearly,2070,1.082
4,instant_replacement,5yearly,2070,1
4,low_variant,5yearly,2070,0.609
4,medium_variant,5yearly,2070,0.846
4,momentum,5yearly,2070,1
4,no_change,5yearly,2070,2.233
4,zero_migration,5yearly,2070,0.846
4,constant_fertility,5yearly,2075,2.488
4,constant_mortality,5yearly,2075,0.749
4,high_variant,5yearly,2075,1.072
4,instant_replacement,5yearly,2075,1
4,low_variant,5yearly,2075,0.598
4,medium_variant,5yearly,2075,0.835
4,momentum,5yearly,2075,1
4,no_change,5yearly,2075,2.233
4,zero_migration,5yearly,2075,0.835
4,constant_fertility,5yearly,2080,2.492
4,constant_mortality,5yearly,2080,0.743
4,high_variant,5yearly,2080,1.066
4,instant_replacement,5yearly,2080,1
4,low_variant,5yearly,2080,0.592
4,medium_variant,5yearly,2080,0.829
