country,variant,freq,year,netreporductionrate
266,estimates,5yearly,1950,1.14
266,estimates,5yearly,1955,1.254
266,estimates,5yearly,1960,1.411
266,estimates,5yearly,1965,1.637
266,estimates,5yearly,1970,1.859
266,estimates,5yearly,1975,2.112
266,estimates,5yearly,1980,2.294
266,estimates,5yearly,1985,2.34
266,estimates,5yearly,1990,2.203
266,estimates,5yearly,1995,2.006
266,estimates,5yearly,2000,1.82
266,estimates,5yearly,2005,1.782
266,estimates,5yearly,2010,1.772
266,constant_fertility,5yearly,2015,1.81
266,constant_mortality,5yearly,2015,1.629
266,high_variant,5yearly,2015,1.777
266,instant_replacement,5yearly,2015,1
266,low_variant,5yearly,2015,1.551
266,medium_variant,5yearly,2015,1.664
266,momentum,5yearly,2015,1
266,no_change,5yearly,2015,1.772
266,zero_migration,5yearly,2015,1.664
266,constant_fertility,5yearly,2020,1.829
266,constant_mortality,5yearly,2020,1.505
266,high_variant,5yearly,2020,1.736
266,instant_replacement,5yearly,2020,1
266,low_variant,5yearly,2020,1.371
266,medium_variant,5yearly,2020,1.554
266,momentum,5yearly,2020,1
266,no_change,5yearly,2020,1.772
266,zero_migration,5yearly,2020,1.554
266,constant_fertility,5yearly,2025,1.847
266,constant_mortality,5yearly,2025,1.401
266,high_variant,5yearly,2025,1.692
266,instant_replacement,5yearly,2025,1
266,low_variant,5yearly,2025,1.231
266,medium_variant,5yearly,2025,1.461
266,momentum,5yearly,2025,1
266,no_change,5yearly,2025,1.772
266,zero_migration,5yearly,2025,1.461
266,constant_fertility,5yearly,2030,1.863
266,constant_mortality,5yearly,2030,1.313
266,high_variant,5yearly,2030,1.616
266,instant_replacement,5yearly,2030,1
266,low_variant,5yearly,2030,1.151
266,medium_variant,5yearly,2030,1.383
266,momentum,5yearly,2030,1
266,no_change,5yearly,2030,1.772
266,zero_migration,5yearly,2030,1.383
266,constant_fertility,5yearly,2035,1.876
266,constant_mortality,5yearly,2035,1.242
266,high_variant,5yearly,2035,1.552
266,instant_replacement,5yearly,2035,1
266,low_variant,5yearly,2035,1.084
266,medium_variant,5yearly,2035,1.318
266,momentum,5yearly,2035,1
266,no_change,5yearly,2035,1.772
266,zero_migration,5yearly,2035,1.318
266,constant_fertility,5yearly,2040,1.883
266,constant_mortality,5yearly,2040,1.181
266,high_variant,5yearly,2040,1.494
266,instant_replacement,5yearly,2040,1
266,low_variant,5yearly,2040,1.024
266,medium_variant,5yearly,2040,1.259
266,momentum,5yearly,2040,1
266,no_change,5yearly,2040,1.772
266,zero_migration,5yearly,2040,1.259
266,constant_fertility,5yearly,2045,1.889
266,constant_mortality,5yearly,2045,1.129
266,high_variant,5yearly,2045,1.443
266,instant_replacement,5yearly,2045,1
266,low_variant,5yearly,2045,0.972
266,medium_variant,5yearly,2045,1.208
266,momentum,5yearly,2045,1
266,no_change,5yearly,2045,1.772
266,zero_migration,5yearly,2045,1.208
266,constant_fertility,5yearly,2050,1.895
266,constant_mortality,5yearly,2050,1.081
266,high_variant,5yearly,2050,1.397
266,instant_replacement,5yearly,2050,1
266,low_variant,5yearly,2050,0.924
266,medium_variant,5yearly,2050,1.161
266,momentum,5yearly,2050,1
