country,variant,freq,year,netreporductionrate
328,estimates,5yearly,1950,2.532
328,estimates,5yearly,1955,2.737
328,estimates,5yearly,1960,2.635
328,estimates,5yearly,1965,2.467
328,estimates,5yearly,1970,2.186
328,estimates,5yearly,1975,1.792
328,estimates,5yearly,1980,1.625
328,estimates,5yearly,1985,1.4
328,estimates,5yearly,1990,1.392
328,estimates,5yearly,1995,1.388
328,estimates,5yearly,2000,1.348
328,estimates,5yearly,2005,1.251
328,estimates,5yearly,2010,1.196
328,constant_fertility,5yearly,2015,1.203
328,constant_mortality,5yearly,2015,1.138
328,high_variant,5yearly,2015,1.26
328,instant_replacement,5yearly,2015,1
328,low_variant,5yearly,2015,1.029
328,medium_variant,5yearly,2015,1.144
328,momentum,5yearly,2015,1
328,no_change,5yearly,2015,1.196
328,zero_migration,5yearly,2015,1.144
328,constant_fertility,5yearly,2020,1.208
328,constant_mortality,5yearly,2020,1.085
328,high_variant,5yearly,2020,1.282
328,instant_replacement,5yearly,2020,1
328,low_variant,5yearly,2020,0.911
328,medium_variant,5yearly,2020,1.097
328,momentum,5yearly,2020,1
328,no_change,5yearly,2020,1.196
328,zero_migration,5yearly,2020,1.097
328,constant_fertility,5yearly,2025,1.213
328,constant_mortality,5yearly,2025,1.039
328,high_variant,5yearly,2025,1.287
328,instant_replacement,5yearly,2025,1
328,low_variant,5yearly,2025,0.82
328,medium_variant,5yearly,2025,1.054
328,momentum,5yearly,2025,1
328,no_change,5yearly,2025,1.196
328,zero_migration,5yearly,2025,1.054
328,constant_fertility,5yearly,2030,1.217
328,constant_mortality,5yearly,2030,0.997
328,high_variant,5yearly,2030,1.249
328,instant_replacement,5yearly,2030,1
328,low_variant,5yearly,2030,0.781
328,medium_variant,5yearly,2030,1.015
328,momentum,5yearly,2030,1
328,no_change,5yearly,2030,1.196
328,zero_migration,5yearly,2030,1.015
328,constant_fertility,5yearly,2035,1.221
328,constant_mortality,5yearly,2035,0.961
328,high_variant,5yearly,2035,1.216
328,instant_replacement,5yearly,2035,1
328,low_variant,5yearly,2035,0.747
328,medium_variant,5yearly,2035,0.981
328,momentum,5yearly,2035,1
328,no_change,5yearly,2035,1.196
328,zero_migration,5yearly,2035,0.981
328,constant_fertility,5yearly,2040,1.225
328,constant_mortality,5yearly,2040,0.931
328,high_variant,5yearly,2040,1.19
328,instant_replacement,5yearly,2040,1
328,low_variant,5yearly,2040,0.719
328,medium_variant,5yearly,2040,0.955
328,momentum,5yearly,2040,1
328,no_change,5yearly,2040,1.196
328,zero_migration,5yearly,2040,0.955
328,constant_fertility,5yearly,2045,1.229
328,constant_mortality,5yearly,2045,0.906
328,high_variant,5yearly,2045,1.168
328,instant_replacement,5yearly,2045,1
328,low_variant,5yearly,2045,0.696
328,medium_variant,5yearly,2045,0.932
328,momentum,5yearly,2045,1
328,no_change,5yearly,2045,1.196
328,zero_migration,5yearly,2045,0.932
328,constant_fertility,5yearly,2050,1.232
328,constant_mortality,5yearly,2050,0.886
328,high_variant,5yearly,2050,1.15
328,instant_replacement,5yearly,2050,1
328,low_variant,5yearly,2050,0.677
328,medium_variant,5yearly,2050,0.914
328,momentum,5yearly,2050,1
328,no_change,5yearly,2050,1.196
328,zero_migration,5yearly,2050,0.914
328,constant_fertility,5yearly,2055,1.235
328,constant_mortality,5yearly,2055,0.87
328,high_variant,5yearly,2055,1.137
328,instant_replacement,5yearly,2055,1
328,low_variant,5yearly,2055,0.662
328,medium_variant,5yearly,2055,0.899
328,momentum,5yearly,2055,1
328,no_change,5yearly,2055,1.196
328,zero_migration,5yearly,2055,0.899
328,constant_fertility,5yearly,2060,1.237
328,constant_mortality,5yearly,2060,0.859
328,high_variant,5yearly,2060,1.128
328,instant_replacement,5yearly,2060,1
328,low_variant,5yearly,2060,0.652
328,medium_variant,5yearly,2060,0.89
328,momentum,5yearly,2060,1
328,no_change,5yearly,2060,1.196
328,zero_migration,5yearly,2060,0.89
328,constant_fertility,5yearly,2065,1.239
328,constant_mortality,5yearly,2065,0.85
328,high_variant,5yearly,2065,1.121
328,instant_replacement,5yearly,2065,1
328,low_variant,5yearly,2065,0.645
328,medium_variant,5yearly,2065,0.883
328,momentum,5yearly,2065,1
328,no_change,5yearly,2065,1.196
328,zero_migration,5yearly,2065,0.883
328,constant_fertility,5yearly,2070,1.241
328,constant_mortality,5yearly,2070,0.844
328,high_variant,5yearly,2070,1.116
328,instant_replacement,5yearly,2070,1
328,low_variant,5yearly,2070,0.639
328,medium_variant,5yearly,2070,0.877
328,momentum,5yearly,2070,1
328,no_change,5yearly,2070,1.196
328,zero_migration,5yearly,2070,0.877
328,constant_fertility,5yearly,2075,1.242
328,constant_mortality,5yearly,2075,0.84
328,high_variant,5yearly,2075,1.113
328,instant_replacement,5yearly,2075,1
328,low_variant,5yearly,2075,0.636
328,medium_variant,5yearly,2075,0.874
328,momentum,5yearly,2075,1
328,no_change,5yearly,2075,1.196
328,zero_migration,5yearly,2075,0.874
328,constant_fertility,5yearly,2080,1.243
328,constant_mortality,5yearly,2080,0.837
328,high_variant,5yearly,2080,1.111
328,instant_replacement,5yearly,2080,1
328,low_variant,5yearly,2080,0.633
328,medium_variant,5yearly,2080,0.872
328,momentum,5yearly,2080,1
328,no_change,5yearly,2080,1.196
328,zero_migration,5yearly,2080,0.872
328,constant_fertility,5yearly,2085,1.244
328,constant_mortality,5yearly,2085,0.834
328,high_variant,5yearly,2085,1.109
328,instant_replacement,5yearly,2085,1
328,low_variant,5yearly,2085,0.631
328,medium_variant,5yearly,2085,0.87
328,momentum,5yearly,2085,1
328,no_change,5yearly,2085,1.196
328,zero_migration,5yearly,2085,0.87
328,constant_fertility,5yearly,2090,1.245
328,constant_mortality,5yearly,2090,0.833
328,high_variant,5yearly,2090,1.109
328,instant_replacement,5yearly,2090,1
328,low_variant,5yearly,2090,0.631
328,medium_variant,5yearly,2090,0.87
328,momentum,5yearly,2090,1
328,no_change,5yearly,2090,1.196
328,zero_migration,5yearly,2090,0.87
328,constant_fertility,5yearly,2095,1.246
328,constant_mortality,5yearly,2095,0.832
328,high_variant,5yearly,2095,1.11
328,instant_replacement,5yearly,2095,1
328,low_variant,5yearly,2095,0.631
