country,variant,freq,year,netreporductionrate
410,estimates,5yearly,1950,1.959
410,estimates,5yearly,1955,2.325
410,estimates,5yearly,1960,2.177
410,estimates,5yearly,1965,1.915
410,estimates,5yearly,1970,1.739
410,estimates,5yearly,1975,1.3
410,estimates,5yearly,1980,1.019
410,estimates,5yearly,1985,0.707
410,estimates,5yearly,1990,0.765
410,estimates,5yearly,1995,0.702
410,estimates,5yearly,2000,0.571
410,estimates,5yearly,2005,0.561
410,estimates,5yearly,2010,0.59
410,constant_fertility,5yearly,2015,0.591
410,constant_mortality,5yearly,2015,0.633
410,high_variant,5yearly,2015,0.753
410,instant_replacement,5yearly,2015,1
410,low_variant,5yearly,2015,0.514
410,medium_variant,5yearly,2015,0.634
410,momentum,5yearly,2015,1
410,no_change,5yearly,2015,0.59
410,zero_migration,5yearly,2015,0.634
410,constant_fertility,5yearly,2020,0.592
410,constant_mortality,5yearly,2020,0.669
410,high_variant,5yearly,2020,0.862
410,instant_replacement,5yearly,2020,1
410,low_variant,5yearly,2020,0.479
410,medium_variant,5yearly,2020,0.671
410,momentum,5yearly,2020,1
410,no_change,5yearly,2020,0.59
410,zero_migration,5yearly,2020,0.671
410,constant_fertility,5yearly,2025,0.592
410,constant_mortality,5yearly,2025,0.7
410,high_variant,5yearly,2025,0.942
410,instant_replacement,5yearly,2025,1
410,low_variant,5yearly,2025,0.462
410,medium_variant,5yearly,2025,0.702
410,momentum,5yearly,2025,1
410,no_change,5yearly,2025,0.59
410,zero_migration,5yearly,2025,0.702
410,constant_fertility,5yearly,2030,0.592
410,constant_mortality,5yearly,2030,0.727
410,high_variant,5yearly,2030,0.97
410,instant_replacement,5yearly,2030,1
410,low_variant,5yearly,2030,0.49
410,medium_variant,5yearly,2030,0.73
410,momentum,5yearly,2030,1
410,no_change,5yearly,2030,0.59
410,zero_migration,5yearly,2030,0.73
410,constant_fertility,5yearly,2035,0.593
410,constant_mortality,5yearly,2035,0.748
410,high_variant,5yearly,2035,0.992
410,instant_replacement,5yearly,2035,1
410,low_variant,5yearly,2035,0.512
410,medium_variant,5yearly,2035,0.752
410,momentum,5yearly,2035,1
410,no_change,5yearly,2035,0.59
410,zero_migration,5yearly,2035,0.752
410,constant_fertility,5yearly,2040,0.593
410,constant_mortality,5yearly,2040,0.766
410,high_variant,5yearly,2040,1.011
410,instant_replacement,5yearly,2040,1
410,low_variant,5yearly,2040,0.53
410,medium_variant,5yearly,2040,0.771
410,momentum,5yearly,2040,1
410,no_change,5yearly,2040,0.59
410,zero_migration,5yearly,2040,0.771
410,constant_fertility,5yearly,2045,0.593
410,constant_mortality,5yearly,2045,0.782
410,high_variant,5yearly,2045,1.027
410,instant_replacement,5yearly,2045,1
410,low_variant,5yearly,2045,0.546
410,medium_variant,5yearly,2045,0.786
410,momentum,5yearly,2045,1
410,no_change,5yearly,2045,0.59
410,zero_migration,5yearly,2045,0.786
410,constant_fertility,5yearly,2050,0.594
410,constant_mortality,5yearly,2050,0.795
410,high_variant,5yearly,2050,1.041
410,instant_replacement,5yearly,2050,1
410,low_variant,5yearly,2050,0.559
410,medium_variant,5yearly,2050,0.8
410,momentum,5yearly,2050,1
410,no_change,5yearly,2050,0.59
410,zero_migration,5yearly,2050,0.8
410,constant_fertility,5yearly,2055,0.594
410,constant_mortality,5yearly,2055,0.806
410,high_variant,5yearly,2055,1.052
410,instant_replacement,5yearly,2055,1
410,low_variant,5yearly,2055,0.571
410,medium_variant,5yearly,2055,0.811
410,momentum,5yearly,2055,1
410,no_change,5yearly,2055,0.59
410,zero_migration,5yearly,2055,0.811
410,constant_fertility,5yearly,2060,0.594
410,constant_mortality,5yearly,2060,0.815
410,high_variant,5yearly,2060,1.061
410,instant_replacement,5yearly,2060,1
410,low_variant,5yearly,2060,0.58
410,medium_variant,5yearly,2060,0.821
410,momentum,5yearly,2060,1
410,no_change,5yearly,2060,0.59
410,zero_migration,5yearly,2060,0.821
410,constant_fertility,5yearly,2065,0.594
410,constant_mortality,5yearly,2065,0.823
410,high_variant,5yearly,2065,1.07
410,instant_replacement,5yearly,2065,1
410,low_variant,5yearly,2065,0.588
410,medium_variant,5yearly,2065,0.829
410,momentum,5yearly,2065,1
410,no_change,5yearly,2065,0.59
410,zero_migration,5yearly,2065,0.829
410,constant_fertility,5yearly,2070,0.594
410,constant_mortality,5yearly,2070,0.829
410,high_variant,5yearly,2070,1.077
410,instant_replacement,5yearly,2070,1
410,low_variant,5yearly,2070,0.595
410,medium_variant,5yearly,2070,0.836
410,momentum,5yearly,2070,1
410,no_change,5yearly,2070,0.59
