country,variant,freq,year,netreporductionrate
398,estimates,5yearly,1950,1.75
398,estimates,5yearly,1955,1.852
398,estimates,5yearly,1960,1.84
398,estimates,5yearly,1965,1.556
398,estimates,5yearly,1970,1.555
398,estimates,5yearly,1975,1.413
398,estimates,5yearly,1980,1.351
398,estimates,5yearly,1985,1.366
398,estimates,5yearly,1990,1.152
398,estimates,5yearly,1995,0.909
398,estimates,5yearly,2000,0.927
398,estimates,5yearly,2005,1.183
398,estimates,5yearly,2010,1.273
398,constant_fertility,5yearly,2015,1.279
398,constant_mortality,5yearly,2015,1.212
398,high_variant,5yearly,2015,1.336
398,instant_replacement,5yearly,2015,1
398,low_variant,5yearly,2015,1.1
398,medium_variant,5yearly,2015,1.218
398,momentum,5yearly,2015,1
398,no_change,5yearly,2015,1.273
398,zero_migration,5yearly,2015,1.218
398,constant_fertility,5yearly,2020,1.283
398,constant_mortality,5yearly,2020,1.158
398,high_variant,5yearly,2020,1.357
398,instant_replacement,5yearly,2020,1
398,low_variant,5yearly,2020,0.977
398,medium_variant,5yearly,2020,1.167
398,momentum,5yearly,2020,1
398,no_change,5yearly,2020,1.273
398,zero_migration,5yearly,2020,1.167
398,constant_fertility,5yearly,2025,1.286
398,constant_mortality,5yearly,2025,1.111
398,high_variant,5yearly,2025,1.361
398,instant_replacement,5yearly,2025,1
398,low_variant,5yearly,2025,0.885
398,medium_variant,5yearly,2025,1.123
398,momentum,5yearly,2025,1
398,no_change,5yearly,2025,1.273
398,zero_migration,5yearly,2025,1.123
398,constant_fertility,5yearly,2030,1.288
398,constant_mortality,5yearly,2030,1.071
398,high_variant,5yearly,2030,1.323
398,instant_replacement,5yearly,2030,1
398,low_variant,5yearly,2030,0.846
398,medium_variant,5yearly,2030,1.085
398,momentum,5yearly,2030,1
398,no_change,5yearly,2030,1.273
398,zero_migration,5yearly,2030,1.085
398,constant_fertility,5yearly,2035,1.291
398,constant_mortality,5yearly,2035,1.036
398,high_variant,5yearly,2035,1.29
398,instant_replacement,5yearly,2035,1
398,low_variant,5yearly,2035,0.813
398,medium_variant,5yearly,2035,1.051
