country,variant,freq,year,netreporductionrate
642,estimates,5yearly,1950,1.284
642,estimates,5yearly,1955,1.174
642,estimates,5yearly,1960,0.948
642,estimates,5yearly,1965,1.296
642,estimates,5yearly,1970,1.217
642,estimates,5yearly,1975,1.179
642,estimates,5yearly,1980,1.054
642,estimates,5yearly,1985,1.036
642,estimates,5yearly,1990,0.707
642,estimates,5yearly,1995,0.629
642,estimates,5yearly,2000,0.625
642,estimates,5yearly,2005,0.69
642,estimates,5yearly,2010,0.711
642,constant_fertility,5yearly,2015,0.712
642,constant_mortality,5yearly,2015,0.737
642,high_variant,5yearly,2015,0.858
642,instant_replacement,5yearly,2015,1
642,low_variant,5yearly,2015,0.618
642,medium_variant,5yearly,2015,0.738
642,momentum,5yearly,2015,1
642,no_change,5yearly,2015,0.711
642,zero_migration,5yearly,2015,0.738
642,constant_fertility,5yearly,2020,0.713
642,constant_mortality,5yearly,2020,0.758
642,high_variant,5yearly,2020,0.952
642,instant_replacement,5yearly,2020,1
642,low_variant,5yearly,2020,0.568
642,medium_variant,5yearly,2020,0.76
642,momentum,5yearly,2020,1
642,no_change,5yearly,2020,0.711
642,zero_migration,5yearly,2020,0.76
642,constant_fertility,5yearly,2025,0.713
642,constant_mortality,5yearly,2025,0.775
642,high_variant,5yearly,2025,1.018
642,instant_replacement,5yearly,2025,1
642,low_variant,5yearly,2025,0.538
642,medium_variant,5yearly,2025,0.778
642,momentum,5yearly,2025,1
642,no_change,5yearly,2025,0.711
642,zero_migration,5yearly,2025,0.778
642,constant_fertility,5yearly,2030,0.714
642,constant_mortality,5yearly,2030,0.789
642,high_variant,5yearly,2030,1.034
642,instant_replacement,5yearly,2030,1
642,low_variant,5yearly,2030,0.553
642,medium_variant,5yearly,2030,0.793
642,momentum,5yearly,2030,1
642,no_change,5yearly,2030,0.711
642,zero_migration,5yearly,2030,0.793
642,constant_fertility,5yearly,2035,0.715
642,constant_mortality,5yearly,2035,0.802
642,high_variant,5yearly,2035,1.047
642,instant_replacement,5yearly,2035,1
642,low_variant,5yearly,2035,0.566
642,medium_variant,5yearly,2035,0.807
642,momentum,5yearly,2035,1
642,no_change,5yearly,2035,0.711
642,zero_migration,5yearly,2035,0.807
642,constant_fertility,5yearly,2040,0.715
642,constant_mortality,5yearly,2040,0.812
642,high_variant,5yearly,2040,1.058
642,instant_replacement,5yearly,2040,1
642,low_variant,5yearly,2040,0.577
642,medium_variant,5yearly,2040,0.818
642,momentum,5yearly,2040,1
642,no_change,5yearly,2040,0.711
642,zero_migration,5yearly,2040,0.818
642,constant_fertility,5yearly,2045,0.715
642,constant_mortality,5yearly,2045,0.82
642,high_variant,5yearly,2045,1.067
642,instant_replacement,5yearly,2045,1
642,low_variant,5yearly,2045,0.585
642,medium_variant,5yearly,2045,0.826
642,momentum,5yearly,2045,1
642,no_change,5yearly,2045,0.711
642,zero_migration,5yearly,2045,0.826
642,constant_fertility,5yearly,2050,0.716
642,constant_mortality,5yearly,2050,0.827
642,high_variant,5yearly,2050,1.075
642,instant_replacement,5yearly,2050,1
642,low_variant,5yearly,2050,0.593
642,medium_variant,5yearly,2050,0.834
642,momentum,5yearly,2050,1
642,no_change,5yearly,2050,0.711
642,zero_migration,5yearly,2050,0.834
642,constant_fertility,5yearly,2055,0.716
642,constant_mortality,5yearly,2055,0.833
642,high_variant,5yearly,2055,1.081
642,instant_replacement,5yearly,2055,1
642,low_variant,5yearly,2055,0.599
642,medium_variant,5yearly,2055,0.84
642,momentum,5yearly,2055,1
642,no_change,5yearly,2055,0.711
642,zero_migration,5yearly,2055,0.84
642,constant_fertility,5yearly,2060,0.717
642,constant_mortality,5yearly,2060,0.838
642,high_variant,5yearly,2060,1.087
642,instant_replacement,5yearly,2060,1
642,low_variant,5yearly,2060,0.604
642,medium_variant,5yearly,2060,0.845
642,momentum,5yearly,2060,1
642,no_change,5yearly,2060,0.711
642,zero_migration,5yearly,2060,0.845
642,constant_fertility,5yearly,2065,0.717
642,constant_mortality,5yearly,2065,0.842
642,high_variant,5yearly,2065,1.091
642,instant_replacement,5yearly,2065,1
642,low_variant,5yearly,2065,0.608
