country,variant,freq,year,netreporductionrate
887,estimates,5yearly,1950,1.874
887,estimates,5yearly,1955,1.887
887,estimates,5yearly,1960,1.939
887,estimates,5yearly,1965,2.221
887,estimates,5yearly,1970,2.462
887,estimates,5yearly,1975,2.935
887,estimates,5yearly,1980,3.265
887,estimates,5yearly,1985,3.457
887,estimates,5yearly,1990,3.316
887,estimates,5yearly,1995,2.803
887,estimates,5yearly,2000,2.468
887,estimates,5yearly,2005,2.149
887,estimates,5yearly,2010,1.921
887,constant_fertility,5yearly,2015,1.947
887,constant_mortality,5yearly,2015,1.676
887,high_variant,5yearly,2015,1.809
887,instant_replacement,5yearly,2015,1
887,low_variant,5yearly,2015,1.588
887,medium_variant,5yearly,2015,1.699
887,momentum,5yearly,2015,1
887,no_change,5yearly,2015,1.921
887,zero_migration,5yearly,2015,1.699
887,constant_fertility,5yearly,2020,1.97
887,constant_mortality,5yearly,2020,1.489
887,high_variant,5yearly,2020,1.706
887,instant_replacement,5yearly,2020,1
887,low_variant,5yearly,2020,1.347
887,medium_variant,5yearly,2020,1.527
887,momentum,5yearly,2020,1
887,no_change,5yearly,2020,1.921
887,zero_migration,5yearly,2020,1.527
887,constant_fertility,5yearly,2025,1.99
887,constant_mortality,5yearly,2025,1.341
887,high_variant,5yearly,2025,1.614
887,instant_replacement,5yearly,2025,1
887,low_variant,5yearly,2025,1.162
887,medium_variant,5yearly,2025,1.388
887,momentum,5yearly,2025,1
887,no_change,5yearly,2025,1.921
887,zero_migration,5yearly,2025,1.388
887,constant_fertility,5yearly,2030,2.007
887,constant_mortality,5yearly,2030,1.221
887,high_variant,5yearly,2030,1.503
887,instant_replacement,5yearly,2030,1
887,low_variant,5yearly,2030,1.047
887,medium_variant,5yearly,2030,1.275
887,momentum,5yearly,2030,1
887,no_change,5yearly,2030,1.921
887,zero_migration,5yearly,2030,1.275
887,constant_fertility,5yearly,2035,2.022
887,constant_mortality,5yearly,2035,1.119
887,high_variant,5yearly,2035,1.407
887,instant_replacement,5yearly,2035,1
887,low_variant,5yearly,2035,0.947
887,medium_variant,5yearly,2035,1.177
887,momentum,5yearly,2035,1
887,no_change,5yearly,2035,1.921
887,zero_migration,5yearly,2035,1.177
887,constant_fertility,5yearly,2040,2.035
887,constant_mortality,5yearly,2040,1.031
887,high_variant,5yearly,2040,1.323
887,instant_replacement,5yearly,2040,1
887,low_variant,5yearly,2040,0.86
887,medium_variant,5yearly,2040,1.092
887,momentum,5yearly,2040,1
887,no_change,5yearly,2040,1.921
887,zero_migration,5yearly,2040,1.092
887,constant_fertility,5yearly,2045,2.048
887,constant_mortality,5yearly,2045,0.956
887,high_variant,5yearly,2045,1.251
887,instant_replacement,5yearly,2045,1
887,low_variant,5yearly,2045,0.785
887,medium_variant,5yearly,2045,1.018
887,momentum,5yearly,2045,1
887,no_change,5yearly,2045,1.921
887,zero_migration,5yearly,2045,1.018
887,constant_fertility,5yearly,2050,2.058
887,constant_mortality,5yearly,2050,0.89
887,high_variant,5yearly,2050,1.186
887,instant_replacement,5yearly,2050,1
887,low_variant,5yearly,2050,0.718
887,medium_variant,5yearly,2050,0.952
887,momentum,5yearly,2050,1
887,no_change,5yearly,2050,1.921
887,zero_migration,5yearly,2050,0.952
887,constant_fertility,5yearly,2055,2.068
887,constant_mortality,5yearly,2055,0.836
887,high_variant,5yearly,2055,1.134
887,instant_replacement,5yearly,2055,1
887,low_variant,5yearly,2055,0.664
887,medium_variant,5yearly,2055,0.899
887,momentum,5yearly,2055,1
887,no_change,5yearly,2055,1.921
887,zero_migration,5yearly,2055,0.899
887,constant_fertility,5yearly,2060,2.077
887,constant_mortality,5yearly,2060,0.795
887,high_variant,5yearly,2060,1.095
887,instant_replacement,5yearly,2060,1
887,low_variant,5yearly,2060,0.623
887,medium_variant,5yearly,2060,0.859
