country,variant,freq,year,netreporductionrate
508,estimates,5yearly,1950,1.668
508,estimates,5yearly,1955,1.79
508,estimates,5yearly,1960,1.876
508,estimates,5yearly,1965,1.953
508,estimates,5yearly,1970,2.047
508,estimates,5yearly,1975,2.054
508,estimates,5yearly,1980,1.981
508,estimates,5yearly,1985,1.985
508,estimates,5yearly,1990,1.993
508,estimates,5yearly,1995,2.052
508,estimates,5yearly,2000,2.153
508,estimates,5yearly,2005,2.211
508,estimates,5yearly,2010,2.213
508,constant_fertility,5yearly,2015,2.281
508,constant_mortality,5yearly,2015,2.086
508,high_variant,5yearly,2015,2.256
508,instant_replacement,5yearly,2015,1
508,low_variant,5yearly,2015,2.047
508,medium_variant,5yearly,2015,2.152
508,momentum,5yearly,2015,1
508,no_change,5yearly,2015,2.213
508,zero_migration,5yearly,2015,2.152
508,constant_fertility,5yearly,2020,2.334
508,constant_mortality,5yearly,2020,1.958
508,high_variant,5yearly,2020,2.238
508,instant_replacement,5yearly,2020,1
508,low_variant,5yearly,2020,1.896
508,medium_variant,5yearly,2020,2.067
508,momentum,5yearly,2020,1
508,no_change,5yearly,2020,2.213
508,zero_migration,5yearly,2020,2.067
508,constant_fertility,5yearly,2025,2.382
508,constant_mortality,5yearly,2025,1.832
508,high_variant,5yearly,2025,2.193
508,instant_replacement,5yearly,2025,1
508,low_variant,5yearly,2025,1.757
508,medium_variant,5yearly,2025,1.975
508,momentum,5yearly,2025,1
508,no_change,5yearly,2025,2.213
508,zero_migration,5yearly,2025,1.975
508,constant_fertility,5yearly,2030,2.426
508,constant_mortality,5yearly,2030,1.711
508,high_variant,5yearly,2030,2.101
508,instant_replacement,5yearly,2030,1
508,low_variant,5yearly,2030,1.656
508,medium_variant,5yearly,2030,1.878
508,momentum,5yearly,2030,1
508,no_change,5yearly,2030,2.213
508,zero_migration,5yearly,2030,1.878
508,constant_fertility,5yearly,2035,2.458
508,constant_mortality,5yearly,2035,1.594
508,high_variant,5yearly,2035,2.0
508,instant_replacement,5yearly,2035,1
508,low_variant,5yearly,2035,1.549
508,medium_variant,5yearly,2035,1.775
508,momentum,5yearly,2035,1
508,no_change,5yearly,2035,2.213
508,zero_migration,5yearly,2035,1.775
508,constant_fertility,5yearly,2040,2.485
508,constant_mortality,5yearly,2040,1.488
508,high_variant,5yearly,2040,1.902
508,instant_replacement,5yearly,2040,1
508,low_variant,5yearly,2040,1.447
508,medium_variant,5yearly,2040,1.674
508,momentum,5yearly,2040,1
508,no_change,5yearly,2040,2.213
508,zero_migration,5yearly,2040,1.674
508,constant_fertility,5yearly,2045,2.509
508,constant_mortality,5yearly,2045,1.39
508,high_variant,5yearly,2045,1.811
508,instant_replacement,5yearly,2045,1
508,low_variant,5yearly,2045,1.351
508,medium_variant,5yearly,2045,1.581
508,momentum,5yearly,2045,1
508,no_change,5yearly,2045,2.213
508,zero_migration,5yearly,2045,1.581
508,constant_fertility,5yearly,2050,2.535
508,constant_mortality,5yearly,2050,1.304
508,high_variant,5yearly,2050,1.73
508,instant_replacement,5yearly,2050,1
508,low_variant,5yearly,2050,1.266
508,medium_variant,5yearly,2050,1.498
508,momentum,5yearly,2050,1
508,no_change,5yearly,2050,2.213
508,zero_migration,5yearly,2050,1.498
508,constant_fertility,5yearly,2055,2.552
508,constant_mortality,5yearly,2055,1.229
508,high_variant,5yearly,2055,1.655
508,instant_replacement,5yearly,2055,1
508,low_variant,5yearly,2055,1.188
508,medium_variant,5yearly,2055,1.422
508,momentum,5yearly,2055,1
508,no_change,5yearly,2055,2.213
508,zero_migration,5yearly,2055,1.422
508,constant_fertility,5yearly,2060,2.563
508,constant_mortality,5yearly,2060,1.162
508,high_variant,5yearly,2060,1.586
508,instant_replacement,5yearly,2060,1
508,low_variant,5yearly,2060,1.116
508,medium_variant,5yearly,2060,1.351
508,momentum,5yearly,2060,1
508,no_change,5yearly,2060,2.213
508,zero_migration,5yearly,2060,1.351
508,constant_fertility,5yearly,2065,2.572
508,constant_mortality,5yearly,2065,1.106
508,high_variant,5yearly,2065,1.527
508,instant_replacement,5yearly,2065,1
508,low_variant,5yearly,2065,1.055
508,medium_variant,5yearly,2065,1.291
508,momentum,5yearly,2065,1
508,no_change,5yearly,2065,2.213
508,zero_migration,5yearly,2065,1.291
508,constant_fertility,5yearly,2070,2.581
508,constant_mortality,5yearly,2070,1.057
508,high_variant,5yearly,2070,1.475
508,instant_replacement,5yearly,2070,1
508,low_variant,5yearly,2070,1.002
508,medium_variant,5yearly,2070,1.238
508,momentum,5yearly,2070,1
508,no_change,5yearly,2070,2.213
508,zero_migration,5yearly,2070,1.238
508,constant_fertility,5yearly,2075,2.589
508,constant_mortality,5yearly,2075,1.015
508,high_variant,5yearly,2075,1.43
508,instant_replacement,5yearly,2075,1
508,low_variant,5yearly,2075,0.956
508,medium_variant,5yearly,2075,1.193
508,momentum,5yearly,2075,1
508,no_change,5yearly,2075,2.213
508,zero_migration,5yearly,2075,1.193
508,constant_fertility,5yearly,2080,2.596
508,constant_mortality,5yearly,2080,0.977
508,high_variant,5yearly,2080,1.39
508,instant_replacement,5yearly,2080,1
508,low_variant,5yearly,2080,0.914
508,medium_variant,5yearly,2080,1.152
508,momentum,5yearly,2080,1
508,no_change,5yearly,2080,2.213
508,zero_migration,5yearly,2080,1.152
508,constant_fertility,5yearly,2085,2.602
508,constant_mortality,5yearly,2085,0.943
508,high_variant,5yearly,2085,1.353
508,instant_replacement,5yearly,2085,1
508,low_variant,5yearly,2085,0.876
508,medium_variant,5yearly,2085,1.114
508,momentum,5yearly,2085,1
508,no_change,5yearly,2085,2.213
508,zero_migration,5yearly,2085,1.114
508,constant_fertility,5yearly,2090,2.607
508,constant_mortality,5yearly,2090,0.915
508,high_variant,5yearly,2090,1.322
508,instant_replacement,5yearly,2090,1
508,low_variant,5yearly,2090,0.844
508,medium_variant,5yearly,2090,1.083
508,momentum,5yearly,2090,1
508,no_change,5yearly,2090,2.213
508,zero_migration,5yearly,2090,1.083
508,constant_fertility,5yearly,2095,2.612
508,constant_mortality,5yearly,2095,0.885
508,high_variant,5yearly,2095,1.289
508,instant_replacement,5yearly,2095,1
508,low_variant,5yearly,2095,0.81
508,medium_variant,5yearly,2095,1.05
508,momentum,5yearly,2095,1
508,no_change,5yearly,2095,2.213
508,zero_migration,5yearly,2095,1.05
508,constant_fertility,5yearly,Regi,Mozambique
508,constant_mortality,5yearly,Regi,Mozambique
508,estimates,5yearly,Regi,Mozambique
508,high_variant,5yearly,Regi,Mozambique
508,instant_replacement,5yearly,Regi,Mozambique
508,low_variant,5yearly,Regi,Mozambique
508,medium_variant,5yearly,Regi,Mozambique
508,momentum,5yearly,Regi,Mozambique
508,no_change,5yearly,Regi,Mozambique
508,zero_migration,5yearly,Regi,Mozambique
