country,variant,freq,year,totaldeaths
748,estimates,5yearly,1950,32.757
748,estimates,5yearly,1955,34.155
748,estimates,5yearly,1960,36.336
748,estimates,5yearly,1965,38.826
748,estimates,5yearly,1970,39.574
748,estimates,5yearly,1975,39.908
748,estimates,5yearly,1980,38.969
748,estimates,5yearly,1985,38.034
748,estimates,5yearly,1990,42.223
748,estimates,5yearly,1995,60.557
748,estimates,5yearly,2000,84.782
748,estimates,5yearly,2005,82.437
748,estimates,5yearly,2010,68.37
748,constant_fertility,5yearly,2015,65.123
748,constant_mortality,5yearly,2015,76.553
748,high_variant,5yearly,2015,65.094
748,instant_replacement,5yearly,2015,62.008
748,low_variant,5yearly,2015,63.541
748,medium_variant,5yearly,2015,64.317
748,momentum,5yearly,2015,74.198
748,no_change,5yearly,2015,77.615
748,zero_migration,5yearly,2015,64.538
748,constant_fertility,5yearly,2020,68.163
748,constant_mortality,5yearly,2020,84.828
748,high_variant,5yearly,2020,67.923
748,instant_replacement,5yearly,2020,64.664
748,low_variant,5yearly,2020,65.38
748,medium_variant,5yearly,2020,66.651
748,momentum,5yearly,2020,83.205
748,no_change,5yearly,2020,87.213
748,zero_migration,5yearly,2020,67.286
748,constant_fertility,5yearly,2025,70.191
748,constant_mortality,5yearly,2025,93.008
748,high_variant,5yearly,2025,69.688
748,instant_replacement,5yearly,2025,66.643
748,low_variant,5yearly,2025,66.573
748,medium_variant,5yearly,2025,68.13
748,momentum,5yearly,2025,92.727
748,no_change,5yearly,2025,96.783
748,zero_migration,5yearly,2025,69.155
748,constant_fertility,5yearly,2030,71.708
748,constant_mortality,5yearly,2030,101.089
748,high_variant,5yearly,2030,70.814
748,instant_replacement,5yearly,2030,68.036
748,low_variant,5yearly,2030,67.672
748,medium_variant,5yearly,2030,69.238
748,momentum,5yearly,2030,102.092
748,no_change,5yearly,2030,106.373
748,zero_migration,5yearly,2030,70.615
748,constant_fertility,5yearly,2035,73.458
748,constant_mortality,5yearly,2035,109.186
748,high_variant,5yearly,2035,72.234
748,instant_replacement,5yearly,2035,69.231
748,low_variant,5yearly,2035,68.866
748,medium_variant,5yearly,2035,70.519
748,momentum,5yearly,2035,110.957
748,no_change,5yearly,2035,116.377
748,zero_migration,5yearly,2035,72.231
748,constant_fertility,5yearly,2040,76.022
748,constant_mortality,5yearly,2040,117.387
748,high_variant,5yearly,2040,74.485
748,instant_replacement,5yearly,2040,70.895
748,low_variant,5yearly,2040,70.616
748,medium_variant,5yearly,2040,72.482
748,momentum,5yearly,2040,119.358
748,no_change,5yearly,2040,127.235
748,zero_migration,5yearly,2040,74.558
748,constant_fertility,5yearly,2045,80.011
748,constant_mortality,5yearly,2045,125.747
748,high_variant,5yearly,2045,78.05
748,instant_replacement,5yearly,2045,73.691
748,low_variant,5yearly,2045,73.376
748,medium_variant,5yearly,2045,75.596
748,momentum,5yearly,2045,127.713
748,no_change,5yearly,2045,139.19
748,zero_migration,5yearly,2045,78.111
748,constant_fertility,5yearly,2050,85.256
748,constant_mortality,5yearly,2050,134.27
748,high_variant,5yearly,2050,82.795
748,instant_replacement,5yearly,2050,77.725
748,low_variant,5yearly,2050,77.28
748,medium_variant,5yearly,2050,79.883
748,momentum,5yearly,2050,136.339
748,no_change,5yearly,2050,152.415
748,zero_migration,5yearly,2050,82.936
748,constant_fertility,5yearly,2055,92.327
748,constant_mortality,5yearly,2055,142.756
748,high_variant,5yearly,2055,89.287
748,instant_replacement,5yearly,2055,83.45
748,low_variant,5yearly,2055,82.86
748,medium_variant,5yearly,2055,85.886
748,momentum,5yearly,2055,145.388
748,no_change,5yearly,2055,166.748
748,zero_migration,5yearly,2055,89.593
748,constant_fertility,5yearly,2060,100.908
748,constant_mortality,5yearly,2060,150.537
748,high_variant,5yearly,2060,97.21
748,instant_replacement,5yearly,2060,90.456
748,low_variant,5yearly,2060,89.745
748,medium_variant,5yearly,2060,93.252
748,momentum,5yearly,2060,154.266
748,no_change,5yearly,2060,181.544
748,zero_migration,5yearly,2060,97.726
748,constant_fertility,5yearly,2065,110.47
748,constant_mortality,5yearly,2065,156.623
748,high_variant,5yearly,2065,106.051
748,instant_replacement,5yearly,2065,98.129
748,low_variant,5yearly,2065,97.34
748,medium_variant,5yearly,2065,101.428
748,momentum,5yearly,2065,161.641
748,no_change,5yearly,2065,195.891
748,zero_migration,5yearly,2065,106.741
748,constant_fertility,5yearly,2070,120.303
748,constant_mortality,5yearly,2070,160.311
748,high_variant,5yearly,2070,114.984
748,instant_replacement,5yearly,2070,105.503
748,low_variant,5yearly,2070,104.644
748,medium_variant,5yearly,2070,109.484
748,momentum,5yearly,2070,166.657
748,no_change,5yearly,2070,209.236
748,zero_migration,5yearly,2070,115.658
748,constant_fertility,5yearly,2075,130.214
748,constant_mortality,5yearly,2075,161.778
748,high_variant,5yearly,2075,123.618
748,instant_replacement,5yearly,2075,111.915
748,low_variant,5yearly,2075,110.965
748,medium_variant,5yearly,2075,116.879
748,momentum,5yearly,2075,169.339
748,no_change,5yearly,2075,221.952
748,zero_migration,5yearly,2075,123.856
748,constant_fertility,5yearly,2080,139.502
748,constant_mortality,5yearly,2080,161.848
748,high_variant,5yearly,2080,131.327
748,instant_replacement,5yearly,2080,116.586
748,low_variant,5yearly,2080,115.611
748,medium_variant,5yearly,2080,122.958
748,momentum,5yearly,2080,170.524
748,no_change,5yearly,2080,235.108
748,zero_migration,5yearly,2080,130.579
748,constant_fertility,5yearly,2085,149.033
748,constant_mortality,5yearly,2085,161.186
748,high_variant,5yearly,2085,138.88
748,instant_replacement,5yearly,2085,119.801
748,low_variant,5yearly,2085,118.956
748,medium_variant,5yearly,2085,128.29
748,momentum,5yearly,2085,170.9
748,no_change,5yearly,2085,249.631
748,zero_migration,5yearly,2085,136.374
748,constant_fertility,5yearly,2090,159.724
748,constant_mortality,5yearly,2090,159.762
748,high_variant,5yearly,2090,147.053
748,instant_replacement,5yearly,2090,121.913
748,low_variant,5yearly,2090,121.278
748,medium_variant,5yearly,2090,133.404
748,momentum,5yearly,2090,170.649
