country,variant,freq,year,totaldeaths
404,estimates,5yearly,1950,769.317
404,estimates,5yearly,1955,814.874
404,estimates,5yearly,1960,826.054
404,estimates,5yearly,1965,858.148
404,estimates,5yearly,1970,889.871
404,estimates,5yearly,1975,929.054
404,estimates,5yearly,1980,967.279
404,estimates,5yearly,1985,1111.127
404,estimates,5yearly,1990,1376.601
404,estimates,5yearly,1995,1803.714
404,estimates,5yearly,2000,2004.191
404,estimates,5yearly,2005,1666.856
404,estimates,5yearly,2010,1399.487
404,constant_fertility,5yearly,2015,1456.106
404,constant_mortality,5yearly,2015,1609.793
404,high_variant,5yearly,2015,1451.178
404,instant_replacement,5yearly,2015,1301.666
404,low_variant,5yearly,2015,1410.189
404,medium_variant,5yearly,2015,1430.684
404,momentum,5yearly,2015,1465.775
404,no_change,5yearly,2015,1638.973
404,zero_migration,5yearly,2015,1431.556
404,constant_fertility,5yearly,2020,1591.535
404,constant_mortality,5yearly,2020,1853.276
404,high_variant,5yearly,2020,1575.413
404,instant_replacement,5yearly,2020,1398.108
404,low_variant,5yearly,2020,1499.366
404,medium_variant,5yearly,2020,1537.391
404,momentum,5yearly,2020,1678.305
404,no_change,5yearly,2020,1923.893
404,zero_migration,5yearly,2020,1539.888
404,constant_fertility,5yearly,2025,1722.215
404,constant_mortality,5yearly,2025,2135.883
404,high_variant,5yearly,2025,1693.044
404,instant_replacement,5yearly,2025,1514.277
404,low_variant,5yearly,2025,1591.202
404,medium_variant,5yearly,2025,1642.123
404,momentum,5yearly,2025,1956.563
404,no_change,5yearly,2025,2255.034
404,zero_migration,5yearly,2025,1646.077
404,constant_fertility,5yearly,2030,1877.448
404,constant_mortality,5yearly,2030,2458.558
404,high_variant,5yearly,2030,1828.764
404,instant_replacement,5yearly,2030,1649.849
404,low_variant,5yearly,2030,1716.547
404,medium_variant,5yearly,2030,1772.48
404,momentum,5yearly,2030,2269.04
404,no_change,5yearly,2030,2635.479
404,zero_migration,5yearly,2030,1777.808
404,constant_fertility,5yearly,2035,2085.683
404,constant_mortality,5yearly,2035,2820.477
404,high_variant,5yearly,2035,2014.451
404,instant_replacement,5yearly,2035,1811.343
404,low_variant,5yearly,2035,1884.7
404,medium_variant,5yearly,2035,1948.702
404,momentum,5yearly,2035,2595.538
404,no_change,5yearly,2035,3073.664
404,zero_migration,5yearly,2035,1955.587
