country,variant,freq,year,totaldeaths
740,estimates,5yearly,1950,17.279
740,estimates,5yearly,1955,16.653
740,estimates,5yearly,1960,16.421
740,estimates,5yearly,1965,15.859
740,estimates,5yearly,1970,15.203
740,estimates,5yearly,1975,13.396
740,estimates,5yearly,1980,13.427
740,estimates,5yearly,1985,14.203
740,estimates,5yearly,1990,15.354
740,estimates,5yearly,1995,16.787
740,estimates,5yearly,2000,18.224
740,estimates,5yearly,2005,18.373
740,estimates,5yearly,2010,19.273
740,constant_fertility,5yearly,2015,21.041
740,constant_mortality,5yearly,2015,21.713
740,high_variant,5yearly,2015,21.088
740,instant_replacement,5yearly,2015,20.919
740,low_variant,5yearly,2015,20.898
740,medium_variant,5yearly,2015,20.993
740,momentum,5yearly,2015,21.641
740,no_change,5yearly,2015,21.767
740,zero_migration,5yearly,2015,21.001
740,constant_fertility,5yearly,2020,22.949
740,constant_mortality,5yearly,2020,24.339
740,high_variant,5yearly,2020,23.013
740,instant_replacement,5yearly,2020,22.803
740,low_variant,5yearly,2020,22.695
740,medium_variant,5yearly,2020,22.854
740,momentum,5yearly,2020,24.402
740,no_change,5yearly,2020,24.457
740,zero_migration,5yearly,2020,22.965
740,constant_fertility,5yearly,2025,25.091
740,constant_mortality,5yearly,2025,27.232
740,high_variant,5yearly,2025,25.159
740,instant_replacement,5yearly,2025,24.943
740,low_variant,5yearly,2025,24.771
740,medium_variant,5yearly,2025,24.965
740,momentum,5yearly,2025,27.474
740,no_change,5yearly,2025,27.416
740,zero_migration,5yearly,2025,25.18
740,constant_fertility,5yearly,2030,27.323
740,constant_mortality,5yearly,2030,30.346
740,high_variant,5yearly,2030,27.37
740,instant_replacement,5yearly,2030,27.17
740,low_variant,5yearly,2030,26.968
740,medium_variant,5yearly,2030,27.166
740,momentum,5yearly,2030,30.787
740,no_change,5yearly,2030,30.591
740,zero_migration,5yearly,2030,27.508
740,constant_fertility,5yearly,2035,29.644
740,constant_mortality,5yearly,2035,33.5
740,high_variant,5yearly,2035,29.676
740,instant_replacement,5yearly,2035,29.466
740,low_variant,5yearly,2035,29.238
740,medium_variant,5yearly,2035,29.454
740,momentum,5yearly,2035,34.16
740,no_change,5yearly,2035,33.823
740,zero_migration,5yearly,2035,29.944
740,constant_fertility,5yearly,2040,31.887
740,constant_mortality,5yearly,2040,36.407
740,high_variant,5yearly,2040,31.919
740,instant_replacement,5yearly,2040,31.658
740,low_variant,5yearly,2040,31.404
740,medium_variant,5yearly,2040,31.653
740,momentum,5yearly,2040,37.319
740,no_change,5yearly,2040,36.829
740,zero_migration,5yearly,2040,32.318
740,constant_fertility,5yearly,2045,33.884
740,constant_mortality,5yearly,2045,38.778
740,high_variant,5yearly,2045,33.933
740,instant_replacement,5yearly,2045,33.596
740,low_variant,5yearly,2045,33.292
740,medium_variant,5yearly,2045,33.598
740,momentum,5yearly,2045,40.01
740,no_change,5yearly,2045,39.34
740,zero_migration,5yearly,2045,34.474
740,constant_fertility,5yearly,2050,35.341
740,constant_mortality,5yearly,2050,40.507
740,high_variant,5yearly,2050,35.407
740,instant_replacement,5yearly,2050,34.993
740,low_variant,5yearly,2050,34.623
740,medium_variant,5yearly,2050,34.994
740,momentum,5yearly,2050,42.149
740,no_change,5yearly,2050,41.233
740,zero_migration,5yearly,2050,36.136
740,constant_fertility,5yearly,2055,36.343
740,constant_mortality,5yearly,2055,41.739
740,high_variant,5yearly,2055,36.418
740,instant_replacement,5yearly,2055,35.923
740,low_variant,5yearly,2055,35.476
