country,variant,freq,year,totaldeaths
860,estimates,5yearly,1950,494.424
860,estimates,5yearly,1955,559.068
860,estimates,5yearly,1960,601.352
860,estimates,5yearly,1965,617.164
860,estimates,5yearly,1970,650.562
860,estimates,5yearly,1975,696.611
860,estimates,5yearly,1980,736.124
860,estimates,5yearly,1985,767.101
860,estimates,5yearly,1990,816.09
860,estimates,5yearly,1995,819.405
860,estimates,5yearly,2000,822.94
860,estimates,5yearly,2005,856.778
860,estimates,5yearly,2010,872.282
860,constant_fertility,5yearly,2015,950.707
860,constant_mortality,5yearly,2015,979.997
860,high_variant,5yearly,2015,955.623
860,instant_replacement,5yearly,2015,941.425
860,low_variant,5yearly,2015,934.278
860,medium_variant,5yearly,2015,944.951
860,momentum,5yearly,2015,976.638
860,no_change,5yearly,2015,986.416
860,zero_migration,5yearly,2015,945.028
860,constant_fertility,5yearly,2020,1048.887
860,constant_mortality,5yearly,2020,1109.802
860,high_variant,5yearly,2020,1055.278
860,instant_replacement,5yearly,2020,1039.729
860,low_variant,5yearly,2020,1023.405
860,medium_variant,5yearly,2020,1039.341
860,momentum,5yearly,2020,1112.641
860,no_change,5yearly,2020,1121.784
860,zero_migration,5yearly,2020,1040.597
860,constant_fertility,5yearly,2025,1176.51
860,constant_mortality,5yearly,2025,1275.132
860,high_variant,5yearly,2025,1182.603
860,instant_replacement,5yearly,2025,1167.879
860,low_variant,5yearly,2025,1146.557
860,medium_variant,5yearly,2025,1164.579
860,momentum,5yearly,2025,1284.076
860,no_change,5yearly,2025,1291.939
860,zero_migration,5yearly,2025,1167.178
860,constant_fertility,5yearly,2030,1334.868
860,constant_mortality,5yearly,2030,1480.137
860,high_variant,5yearly,2030,1338.184
860,instant_replacement,5yearly,2030,1325.47
860,low_variant,5yearly,2030,1302.285
860,medium_variant,5yearly,2030,1320.203
860,momentum,5yearly,2030,1494.907
860,no_change,5yearly,2030,1502.744
860,zero_migration,5yearly,2030,1324.341
860,constant_fertility,5yearly,2035,1513.756
860,constant_mortality,5yearly,2035,1707.618
860,high_variant,5yearly,2035,1515.741
860,instant_replacement,5yearly,2035,1502.497
860,low_variant,5yearly,2035,1477.015
860,medium_variant,5yearly,2035,1496.066
860,momentum,5yearly,2035,1728.054
860,no_change,5yearly,2035,1737.362
860,zero_migration,5yearly,2035,1502.024
860,constant_fertility,5yearly,2040,1694.866
860,constant_mortality,5yearly,2040,1936.003
860,high_variant,5yearly,2040,1697.322
860,instant_replacement,5yearly,2040,1681.549
860,low_variant,5yearly,2040,1653.369
860,medium_variant,5yearly,2040,1674.455
860,momentum,5yearly,2040,1962.276
860,no_change,5yearly,2040,1973.334
860,zero_migration,5yearly,2040,1682.566
860,constant_fertility,5yearly,2045,1869.32
860,constant_mortality,5yearly,2045,2153.606
860,high_variant,5yearly,2045,1872.838
860,instant_replacement,5yearly,2045,1854.385
860,low_variant,5yearly,2045,1823.099
860,medium_variant,5yearly,2045,1846.434
860,momentum,5yearly,2045,2186.949
860,no_change,5yearly,2045,2198.791
860,zero_migration,5yearly,2045,1857.064
860,constant_fertility,5yearly,2050,2035.131
860,constant_mortality,5yearly,2050,2361.29
860,high_variant,5yearly,2050,2039.199
860,instant_replacement,5yearly,2050,2018.567
860,low_variant,5yearly,2050,1983.963
860,medium_variant,5yearly,2050,2009.559
860,momentum,5yearly,2050,2403.083
860,no_change,5yearly,2050,2415.381
860,zero_migration,5yearly,2050,2023.064
860,constant_fertility,5yearly,2055,2191.004
860,constant_mortality,5yearly,2055,2554.853
860,high_variant,5yearly,2055,2194.833
860,instant_replacement,5yearly,2055,2172.043
860,low_variant,5yearly,2055,2133.523
860,medium_variant,5yearly,2055,2161.848
860,momentum,5yearly,2055,2606.397
860,no_change,5yearly,2055,2620.526
860,zero_migration,5yearly,2055,2178.503
860,constant_fertility,5yearly,2060,2337.204
860,constant_mortality,5yearly,2060,2720.105
860,high_variant,5yearly,2060,2341.124
860,instant_replacement,5yearly,2060,2314.672
860,low_variant,5yearly,2060,2270.909
860,medium_variant,5yearly,2060,2303.4
860,momentum,5yearly,2060,2782.181
860,no_change,5yearly,2060,2800.531
860,zero_migration,5yearly,2060,2323.401
860,constant_fertility,5yearly,2065,2459.852
860,constant_mortality,5yearly,2065,2841.766
860,high_variant,5yearly,2065,2465.149
860,instant_replacement,5yearly,2065,2432.26
860,low_variant,5yearly,2065,2380.574
860,medium_variant,5yearly,2065,2419.775
860,momentum,5yearly,2065,2915.161
860,no_change,5yearly,2065,2940.43
860,zero_migration,5yearly,2065,2443.195
860,constant_fertility,5yearly,2070,2554.206
860,constant_mortality,5yearly,2070,2911.524
860,high_variant,5yearly,2070,2562.615
860,instant_replacement,5yearly,2070,2519.389
860,low_variant,5yearly,2070,2455.543
860,medium_variant,5yearly,2070,2505.326
860,momentum,5yearly,2070,2997.23
860,no_change,5yearly,2070,3033.325
860,zero_migration,5yearly,2070,2532.161
860,constant_fertility,5yearly,2075,2604.212
860,constant_mortality,5yearly,2075,2932.753
860,high_variant,5yearly,2075,2617.476
860,instant_replacement,5yearly,2075,2558.77
860,low_variant,5yearly,2075,2477.044
860,medium_variant,5yearly,2075,2542.747
860,momentum,5yearly,2075,3032.265
860,no_change,5yearly,2075,3087.063
860,zero_migration,5yearly,2075,2572.788
860,constant_fertility,5yearly,2080,2618.229
860,constant_mortality,5yearly,2080,2925.861
860,high_variant,5yearly,2080,2638.375
860,instant_replacement,5yearly,2080,2556.727
860,low_variant,5yearly,2080,2448.169
860,medium_variant,5yearly,2080,2537.939
860,momentum,5yearly,2080,3042.625
860,no_change,5yearly,2080,3128.525
860,zero_migration,5yearly,2080,2570.808
860,constant_fertility,5yearly,2085,2623.764
860,constant_mortality,5yearly,2085,2911.715
860,high_variant,5yearly,2085,2653.422
860,instant_replacement,5yearly,2085,2539.46
860,low_variant,5yearly,2085,2391.051
860,medium_variant,5yearly,2085,2515.947
860,momentum,5yearly,2085,3053.699
860,no_change,5yearly,2085,3182.694
860,zero_migration,5yearly,2085,2551.067
860,constant_fertility,5yearly,2090,2643.516
860,constant_mortality,5yearly,2090,2889.041
860,high_variant,5yearly,2090,2686.016
860,instant_replacement,5yearly,2090,2528.544
860,low_variant,5yearly,2090,2323.802
860,medium_variant,5yearly,2090,2497.388
860,momentum,5yearly,2090,3068.17
860,no_change,5yearly,2090,3249.411
860,zero_migration,5yearly,2090,2534.141
860,constant_fertility,5yearly,2095,2693.551
860,constant_mortality,5yearly,2095,2845.616
860,high_variant,5yearly,2095,2753.43
860,instant_replacement,5yearly,2095,2536.598
860,low_variant,5yearly,2095,2252.62
860,medium_variant,5yearly,2095,2493.727
860,momentum,5yearly,2095,3075.915
860,no_change,5yearly,2095,3316.073
860,zero_migration,5yearly,2095,2531.738
860,constant_fertility,5yearly,Regi,Uzbekistan
860,constant_mortality,5yearly,Regi,Uzbekistan
860,estimates,5yearly,Regi,Uzbekistan
860,high_variant,5yearly,Regi,Uzbekistan
860,instant_replacement,5yearly,Regi,Uzbekistan
860,low_variant,5yearly,Regi,Uzbekistan
860,medium_variant,5yearly,Regi,Uzbekistan
860,momentum,5yearly,Regi,Uzbekistan
860,no_change,5yearly,Regi,Uzbekistan
860,zero_migration,5yearly,Regi,Uzbekistan
