country,variant,freq,year,totaldeaths
214,estimates,5yearly,1950,264.321
214,estimates,5yearly,1955,267.256
214,estimates,5yearly,1960,260.874
214,estimates,5yearly,1965,248.084
214,estimates,5yearly,1970,233.51
214,estimates,5yearly,1975,227.38
214,estimates,5yearly,1980,229.378
214,estimates,5yearly,1985,227.273
214,estimates,5yearly,1990,227.846
214,estimates,5yearly,1995,246.015
214,estimates,5yearly,2000,266.685
214,estimates,5yearly,2005,286.442
214,estimates,5yearly,2010,308.43
214,constant_fertility,5yearly,2015,333.701
214,constant_mortality,5yearly,2015,349.489
214,high_variant,5yearly,2015,334.735
214,instant_replacement,5yearly,2015,329.54
214,low_variant,5yearly,2015,329.607
214,medium_variant,5yearly,2015,332.17
214,momentum,5yearly,2015,346.932
214,no_change,5yearly,2015,351.23
214,zero_migration,5yearly,2015,332.497
214,constant_fertility,5yearly,2020,361.977
214,constant_mortality,5yearly,2020,393.784
214,high_variant,5yearly,2020,363.152
214,instant_replacement,5yearly,2020,357.71
214,low_variant,5yearly,2020,355.26
214,medium_variant,5yearly,2020,359.207
214,momentum,5yearly,2020,394.906
214,no_change,5yearly,2020,397.381
214,zero_migration,5yearly,2020,361.644
214,constant_fertility,5yearly,2025,392.725
214,constant_mortality,5yearly,2025,441.806
214,high_variant,5yearly,2025,393.681
214,instant_replacement,5yearly,2025,388.563
214,low_variant,5yearly,2025,384.412
214,medium_variant,5yearly,2025,389.047
214,momentum,5yearly,2025,447.142
214,no_change,5yearly,2025,447.255
214,zero_migration,5yearly,2025,393.518
214,constant_fertility,5yearly,2030,426.766
214,constant_mortality,5yearly,2030,493.529
214,high_variant,5yearly,2030,427.037
214,instant_replacement,5yearly,2030,422.319
214,low_variant,5yearly,2030,417.69
214,medium_variant,5yearly,2030,422.326
214,momentum,5yearly,2030,503.029
214,no_change,5yearly,2030,501.007
214,zero_migration,5yearly,2030,428.855
214,constant_fertility,5yearly,2035,463.341
214,constant_mortality,5yearly,2035,547.753
214,high_variant,5yearly,2035,463.287
214,instant_replacement,5yearly,2035,457.861
214,low_variant,5yearly,2035,452.855
214,medium_variant,5yearly,2035,457.942
214,momentum,5yearly,2035,561.594
214,no_change,5yearly,2035,557.89
214,zero_migration,5yearly,2035,466.859
214,constant_fertility,5yearly,2040,502.144
214,constant_mortality,5yearly,2040,602.495
214,high_variant,5yearly,2040,501.98
214,instant_replacement,5yearly,2040,495.238
214,low_variant,5yearly,2040,489.445
214,medium_variant,5yearly,2040,495.45
214,momentum,5yearly,2040,621.799
214,no_change,5yearly,2040,616.104
214,zero_migration,5yearly,2040,507.296
214,constant_fertility,5yearly,2045,541.68
214,constant_mortality,5yearly,2045,655.461
214,high_variant,5yearly,2045,541.45
214,instant_replacement,5yearly,2045,533.386
214,low_variant,5yearly,2045,526.493
214,medium_variant,5yearly,2045,533.572
214,momentum,5yearly,2045,682.349
214,no_change,5yearly,2045,673.332
214,zero_migration,5yearly,2045,549.248
214,constant_fertility,5yearly,2050,579.212
214,constant_mortality,5yearly,2050,704.565
214,high_variant,5yearly,2050,578.803
214,instant_replacement,5yearly,2050,569.675
214,low_variant,5yearly,2050,561.545
214,medium_variant,5yearly,2050,569.65
214,momentum,5yearly,2050,741.74
214,no_change,5yearly,2050,727.508
214,zero_migration,5yearly,2050,590.34
214,constant_fertility,5yearly,2055,614.266
214,constant_mortality,5yearly,2055,748.841
214,high_variant,5yearly,2055,613.564
214,instant_replacement,5yearly,2055,603.422
214,low_variant,5yearly,2055,594.031
214,medium_variant,5yearly,2055,603.153
214,momentum,5yearly,2055,798.98
214,no_change,5yearly,2055,777.803
214,zero_migration,5yearly,2055,630.358
214,constant_fertility,5yearly,2060,645.998
214,constant_mortality,5yearly,2060,787.844
214,high_variant,5yearly,2060,644.99
214,instant_replacement,5yearly,2060,633.517
214,low_variant,5yearly,2060,622.911
214,medium_variant,5yearly,2060,633.184
214,momentum,5yearly,2060,853.16
214,no_change,5yearly,2060,824.123
214,zero_migration,5yearly,2060,668.629
214,constant_fertility,5yearly,2065,677.398
214,constant_mortality,5yearly,2065,821.111
214,high_variant,5yearly,2065,676.166
214,instant_replacement,5yearly,2065,662.663
214,low_variant,5yearly,2065,650.592
214,medium_variant,5yearly,2065,662.452
214,momentum,5yearly,2065,903.272
214,no_change,5yearly,2065,866.44
214,zero_migration,5yearly,2065,708.203
214,constant_fertility,5yearly,2070,707.43
214,constant_mortality,5yearly,2070,847.737
214,high_variant,5yearly,2070,706.102
214,instant_replacement,5yearly,2070,689.701
214,low_variant,5yearly,2070,675.718
214,medium_variant,5yearly,2070,689.789
214,momentum,5yearly,2070,947.609
214,no_change,5yearly,2070,904.46
214,zero_migration,5yearly,2070,747.696
214,constant_fertility,5yearly,2075,736.452
214,constant_mortality,5yearly,2075,866.851
214,high_variant,5yearly,2075,735.183
214,instant_replacement,5yearly,2075,714.646
214,low_variant,5yearly,2075,698.05
214,medium_variant,5yearly,2075,715.285
214,momentum,5yearly,2075,984.128
214,no_change,5yearly,2075,938.156
214,zero_migration,5yearly,2075,786.709
214,constant_fertility,5yearly,2080,764.393
214,constant_mortality,5yearly,2080,878.007
214,high_variant,5yearly,2080,763.365
214,instant_replacement,5yearly,2080,736.778
214,low_variant,5yearly,2080,716.447
214,medium_variant,5yearly,2080,738.327
214,momentum,5yearly,2080,1011.424
214,no_change,5yearly,2080,968.259
214,zero_migration,5yearly,2080,823.816
214,constant_fertility,5yearly,2085,789.956
214,constant_mortality,5yearly,2085,881.043
214,high_variant,5yearly,2085,789.5
214,instant_replacement,5yearly,2085,753.743
214,low_variant,5yearly,2085,728.006
214,medium_variant,5yearly,2085,756.883
214,momentum,5yearly,2085,1028.996
214,no_change,5yearly,2085,996.008
214,zero_migration,5yearly,2085,855.794
214,constant_fertility,5yearly,2090,813.466
214,constant_mortality,5yearly,2090,876.326
214,high_variant,5yearly,2090,814.13
214,instant_replacement,5yearly,2090,764.4
214,low_variant,5yearly,2090,730.582
214,medium_variant,5yearly,2090,770.122
214,momentum,5yearly,2090,1037.713
214,no_change,5yearly,2090,1023.228
214,zero_migration,5yearly,2090,880.699
214,constant_fertility,5yearly,2095,836.02
214,constant_mortality,5yearly,2095,864.07
214,high_variant,5yearly,2095,838.541
214,instant_replacement,5yearly,2095,767.919
214,low_variant,5yearly,2095,721.737
214,medium_variant,5yearly,2095,777.424
214,momentum,5yearly,2095,1039.784
214,no_change,5yearly,2095,1051.149
214,zero_migration,5yearly,2095,897.464
214,constant_fertility,5yearly,Regi,Dominican Republic
214,constant_mortality,5yearly,Regi,Dominican Republic
214,estimates,5yearly,Regi,Dominican Republic
214,high_variant,5yearly,Regi,Dominican Republic
214,instant_replacement,5yearly,Regi,Dominican Republic
214,low_variant,5yearly,Regi,Dominican Republic
214,medium_variant,5yearly,Regi,Dominican Republic
214,momentum,5yearly,Regi,Dominican Republic
214,no_change,5yearly,Regi,Dominican Republic
214,zero_migration,5yearly,Regi,Dominican Republic
