country,variant,freq,year,totaldeaths
231,estimates,5yearly,1950,2849.527
231,estimates,5yearly,1955,2809.848
231,estimates,5yearly,1960,2776.291
231,estimates,5yearly,1965,2916.866
231,estimates,5yearly,1970,3194.979
231,estimates,5yearly,1975,3527.751
231,estimates,5yearly,1980,4083.355
231,estimates,5yearly,1985,4225.758
231,estimates,5yearly,1990,4553.99
231,estimates,5yearly,1995,4703.088
231,estimates,5yearly,2000,4543.325
231,estimates,5yearly,2005,3927.156
231,estimates,5yearly,2010,3545.637
231,constant_fertility,5yearly,2015,3639.207
231,constant_mortality,5yearly,2015,4025.846
231,high_variant,5yearly,2015,3576.417
231,instant_replacement,5yearly,2015,3204.925
231,low_variant,5yearly,2015,3484.722
231,medium_variant,5yearly,2015,3530.569
231,momentum,5yearly,2015,3638.414
231,no_change,5yearly,2015,4159.726
231,zero_migration,5yearly,2015,3530.843
231,constant_fertility,5yearly,2020,3765.988
231,constant_mortality,5yearly,2020,4532.92
231,high_variant,5yearly,2020,3634.278
231,instant_replacement,5yearly,2020,3247.774
231,low_variant,5yearly,2020,3475.37
231,medium_variant,5yearly,2020,3554.823
231,momentum,5yearly,2020,4084.7
231,no_change,5yearly,2020,4864.765
231,zero_migration,5yearly,2020,3556.89
231,constant_fertility,5yearly,2025,3936.162
231,constant_mortality,5yearly,2025,5069.231
231,high_variant,5yearly,2025,3749.453
231,instant_replacement,5yearly,2025,3404.646
231,low_variant,5yearly,2025,3549.297
231,medium_variant,5yearly,2025,3649.375
231,momentum,5yearly,2025,4648.859
231,no_change,5yearly,2025,5631.838
231,zero_migration,5yearly,2025,3653.079
231,constant_fertility,5yearly,2030,4174.238
231,constant_mortality,5yearly,2030,5649.065
231,high_variant,5yearly,2030,3935.917
231,instant_replacement,5yearly,2030,3630.511
231,low_variant,5yearly,2030,3728.332
231,medium_variant,5yearly,2030,3831.944
231,momentum,5yearly,2030,5258.514
231,no_change,5yearly,2030,6467.174
231,zero_migration,5yearly,2030,3837.299
231,constant_fertility,5yearly,2035,4501.021
231,constant_mortality,5yearly,2035,6280.09
231,high_variant,5yearly,2035,4211.114
231,instant_replacement,5yearly,2035,3908.333
231,low_variant,5yearly,2035,3993.99
231,medium_variant,5yearly,2035,4101.591
231,momentum,5yearly,2035,5866.685
231,no_change,5yearly,2035,7414.205
231,zero_migration,5yearly,2035,4108.801
231,constant_fertility,5yearly,2040,4955.84
231,constant_mortality,5yearly,2040,6981.014
231,high_variant,5yearly,2040,4593.081
231,instant_replacement,5yearly,2040,4250.605
231,low_variant,5yearly,2040,4346.38
231,medium_variant,5yearly,2040,4467.136
231,momentum,5yearly,2040,6491.248
231,no_change,5yearly,2040,8525.415
231,zero_migration,5yearly,2040,4476.58
231,constant_fertility,5yearly,2045,5528.209
231,constant_mortality,5yearly,2045,7763.323
231,high_variant,5yearly,2045,5077.003
231,instant_replacement,5yearly,2045,4684.791
231,low_variant,5yearly,2045,4791.265
231,medium_variant,5yearly,2045,4929.285
231,momentum,5yearly,2045,7186.922
231,no_change,5yearly,2045,9835.342
231,zero_migration,5yearly,2045,4941.384
