country,variant,freq,year,totaldeaths
862,estimates,5yearly,1950,377.498
862,estimates,5yearly,1955,400.413
862,estimates,5yearly,1960,417.441
862,estimates,5yearly,1965,412.278
862,estimates,5yearly,1970,399.671
862,estimates,5yearly,1975,418.752
862,estimates,5yearly,1980,447.698
862,estimates,5yearly,1985,498.905
862,estimates,5yearly,1990,549.617
862,estimates,5yearly,1995,587.678
862,estimates,5yearly,2000,640.12
862,estimates,5yearly,2005,727.701
862,estimates,5yearly,2010,822.921
862,constant_fertility,5yearly,2015,914.028
862,constant_mortality,5yearly,2015,962.768
862,high_variant,5yearly,2015,916.246
862,instant_replacement,5yearly,2015,908.792
862,low_variant,5yearly,2015,907.789
862,medium_variant,5yearly,2015,912.017
862,momentum,5yearly,2015,959.292
862,no_change,5yearly,2015,965.034
862,zero_migration,5yearly,2015,912.083
862,constant_fertility,5yearly,2020,1019.221
862,constant_mortality,5yearly,2020,1120.359
862,high_variant,5yearly,2020,1022.087
862,instant_replacement,5yearly,2020,1013.848
862,low_variant,5yearly,2020,1008.972
862,medium_variant,5yearly,2020,1015.53
862,momentum,5yearly,2020,1119.143
862,no_change,5yearly,2020,1125.16
862,zero_migration,5yearly,2020,1016.216
862,constant_fertility,5yearly,2025,1135.275
862,constant_mortality,5yearly,2025,1294.374
862,high_variant,5yearly,2025,1138.205
862,instant_replacement,5yearly,2025,1129.909
862,low_variant,5yearly,2025,1122.355
862,medium_variant,5yearly,2025,1130.28
862,momentum,5yearly,2025,1295.759
862,no_change,5yearly,2025,1301.636
862,zero_migration,5yearly,2025,1131.487
862,constant_fertility,5yearly,2030,1261.041
862,constant_mortality,5yearly,2030,1481.918
862,high_variant,5yearly,2030,1263.335
862,instant_replacement,5yearly,2030,1254.665
862,low_variant,5yearly,2030,1245.921
862,medium_variant,5yearly,2030,1254.567
862,momentum,5yearly,2030,1484.733
862,no_change,5yearly,2030,1492.35
862,zero_migration,5yearly,2030,1256.218
862,constant_fertility,5yearly,2035,1395.739
862,constant_mortality,5yearly,2035,1676.905
862,high_variant,5yearly,2035,1398.427
862,instant_replacement,5yearly,2035,1386.736
862,low_variant,5yearly,2035,1376.394
862,medium_variant,5yearly,2035,1387.18
862,momentum,5yearly,2035,1680.154
862,no_change,5yearly,2035,1692.161
862,zero_migration,5yearly,2035,1389.437
862,constant_fertility,5yearly,2040,1535.016
862,constant_mortality,5yearly,2040,1869.721
862,high_variant,5yearly,2040,1538.566
862,instant_replacement,5yearly,2040,1523.261
862,low_variant,5yearly,2040,1510.032
