country,variant,freq,year,totaldeaths
233,estimates,5yearly,1950,74.576
233,estimates,5yearly,1955,67.961
233,estimates,5yearly,1960,66.884
233,estimates,5yearly,1965,71.177
233,estimates,5yearly,1970,77.67
233,estimates,5yearly,1975,87.586
233,estimates,5yearly,1980,92.47
233,estimates,5yearly,1985,93.383
233,estimates,5yearly,1990,104.238
233,estimates,5yearly,1995,97.499
233,estimates,5yearly,2000,91.746
233,estimates,5yearly,2005,85.93
233,estimates,5yearly,2010,77.442
233,constant_fertility,5yearly,2015,79.53
233,constant_mortality,5yearly,2015,85.014
233,high_variant,5yearly,2015,79.577
233,instant_replacement,5yearly,2015,79.601
233,low_variant,5yearly,2015,79.51
233,medium_variant,5yearly,2015,79.544
233,momentum,5yearly,2015,85.082
233,no_change,5yearly,2015,84.999
233,zero_migration,5yearly,2015,79.545
233,constant_fertility,5yearly,2020,80.231
233,constant_mortality,5yearly,2020,89.487
233,high_variant,5yearly,2020,80.305
233,instant_replacement,5yearly,2020,80.307
233,low_variant,5yearly,2020,80.201
233,medium_variant,5yearly,2020,80.253
233,momentum,5yearly,2020,89.628
233,no_change,5yearly,2020,89.459
233,zero_migration,5yearly,2020,80.309
233,constant_fertility,5yearly,2025,79.919
233,constant_mortality,5yearly,2025,91.574
233,high_variant,5yearly,2025,80.0
233,instant_replacement,5yearly,2025,79.989
233,low_variant,5yearly,2025,79.88
233,medium_variant,5yearly,2025,79.94
233,momentum,5yearly,2025,91.805
233,no_change,5yearly,2025,91.542
233,zero_migration,5yearly,2025,80.061
233,constant_fertility,5yearly,2030,79.356
233,constant_mortality,5yearly,2030,92.685
233,high_variant,5yearly,2030,79.442
233,instant_replacement,5yearly,2030,79.428
233,low_variant,5yearly,2030,79.312
233,medium_variant,5yearly,2030,79.376
233,momentum,5yearly,2030,93.044
233,no_change,5yearly,2030,92.651
233,zero_migration,5yearly,2030,79.57
233,constant_fertility,5yearly,2035,79.285
233,constant_mortality,5yearly,2035,93.688
233,high_variant,5yearly,2035,79.396
233,instant_replacement,5yearly,2035,79.388
233,low_variant,5yearly,2035,79.236
233,medium_variant,5yearly,2035,79.315
233,momentum,5yearly,2035,94.237
233,no_change,5yearly,2035,93.634
233,zero_migration,5yearly,2035,79.593
233,constant_fertility,5yearly,2040,79.568
233,constant_mortality,5yearly,2040,93.971
233,high_variant,5yearly,2040,79.723
233,instant_replacement,5yearly,2040,79.717
