country,variant,freq,year,totaldeaths
434,estimates,5yearly,1950,181.252
434,estimates,5yearly,1955,185.881
434,estimates,5yearly,1960,159.423
434,estimates,5yearly,1965,146.729
434,estimates,5yearly,1970,135.906
434,estimates,5yearly,1975,124.096
434,estimates,5yearly,1980,115.421
434,estimates,5yearly,1985,115.49
434,estimates,5yearly,1990,114.401
434,estimates,5yearly,1995,122.375
434,estimates,5yearly,2000,132.767
434,estimates,5yearly,2005,139.881
434,estimates,5yearly,2010,159.972
434,constant_fertility,5yearly,2015,168.683
434,constant_mortality,5yearly,2015,175.658
434,high_variant,5yearly,2015,169.04
434,instant_replacement,5yearly,2015,167.076
434,low_variant,5yearly,2015,165.983
434,medium_variant,5yearly,2015,167.511
434,momentum,5yearly,2015,175.322
434,no_change,5yearly,2015,177.017
434,zero_migration,5yearly,2015,167.607
434,constant_fertility,5yearly,2020,184.372
434,constant_mortality,5yearly,2020,198.875
434,high_variant,5yearly,2020,184.735
434,instant_replacement,5yearly,2020,182.679
434,low_variant,5yearly,2020,179.988
434,medium_variant,5yearly,2020,182.362
434,momentum,5yearly,2020,199.751
434,no_change,5yearly,2020,201.495
434,zero_migration,5yearly,2020,182.657
434,constant_fertility,5yearly,2025,206.022
434,constant_mortality,5yearly,2025,229.142
434,high_variant,5yearly,2025,206.295
434,instant_replacement,5yearly,2025,204.37
434,low_variant,5yearly,2025,200.722
434,medium_variant,5yearly,2025,203.508
434,momentum,5yearly,2025,231.205
434,no_change,5yearly,2025,232.797
434,zero_migration,5yearly,2025,204.025
434,constant_fertility,5yearly,2030,235.208
434,constant_mortality,5yearly,2030,269.273
434,high_variant,5yearly,2030,235.146
434,instant_replacement,5yearly,2030,233.538
434,low_variant,5yearly,2030,229.589
434,medium_variant,5yearly,2030,232.364
434,momentum,5yearly,2030,272.391
434,no_change,5yearly,2030,273.859
434,zero_migration,5yearly,2030,233.133
434,constant_fertility,5yearly,2035,272.951
434,constant_mortality,5yearly,2035,320.253
434,high_variant,5yearly,2035,272.738
434,instant_replacement,5yearly,2035,271.083
434,low_variant,5yearly,2035,266.785
434,medium_variant,5yearly,2035,269.744
434,momentum,5yearly,2035,324.396
434,no_change,5yearly,2035,325.937
434,zero_migration,5yearly,2035,270.825
434,constant_fertility,5yearly,2040,318.232
434,constant_mortality,5yearly,2040,379.868
434,high_variant,5yearly,2040,317.987
434,instant_replacement,5yearly,2040,316.029
434,low_variant,5yearly,2040,311.26
434,medium_variant,5yearly,2040,314.563
434,momentum,5yearly,2040,385.141
434,no_change,5yearly,2040,386.955
434,zero_migration,5yearly,2040,316.026
434,constant_fertility,5yearly,2045,368.267
434,constant_mortality,5yearly,2045,442.181
434,high_variant,5yearly,2045,368.021
434,instant_replacement,5yearly,2045,365.638
434,low_variant,5yearly,2045,360.312
434,medium_variant,5yearly,2045,364.027
434,momentum,5yearly,2045,448.82
434,no_change,5yearly,2045,451.054
434,zero_migration,5yearly,2045,365.981
434,constant_fertility,5yearly,2050,416.558
434,constant_mortality,5yearly,2050,498.31
434,high_variant,5yearly,2050,416.289
434,instant_replacement,5yearly,2050,413.513
434,low_variant,5yearly,2050,407.57
434,medium_variant,5yearly,2050,411.7
434,momentum,5yearly,2050,506.667
434,no_change,5yearly,2050,509.276
434,zero_migration,5yearly,2050,414.235
434,constant_fertility,5yearly,2055,456.748
434,constant_mortality,5yearly,2055,539.601
434,high_variant,5yearly,2055,456.407
434,instant_replacement,5yearly,2055,453.3
434,low_variant,5yearly,2055,446.641
434,medium_variant,5yearly,2055,451.221
434,momentum,5yearly,2055,550.098
434,no_change,5yearly,2055,552.915
434,zero_migration,5yearly,2055,454.447
434,constant_fertility,5yearly,2060,484.543
434,constant_mortality,5yearly,2060,562.419
434,high_variant,5yearly,2060,484.134
434,instant_replacement,5yearly,2060,480.599
434,low_variant,5yearly,2060,473.042
434,medium_variant,5yearly,2060,478.226
434,momentum,5yearly,2060,575.369
434,no_change,5yearly,2060,578.438
434,zero_migration,5yearly,2060,482.255
