country,variant,freq,year,totaldeaths
348,estimates,5yearly,1950,540.155
348,estimates,5yearly,1955,509.883
348,estimates,5yearly,1960,512.968
348,estimates,5yearly,1965,561.111
348,estimates,5yearly,1970,621.609
348,estimates,5yearly,1975,682.214
348,estimates,5yearly,1980,740.869
348,estimates,5yearly,1985,727.898
348,estimates,5yearly,1990,734.292
348,estimates,5yearly,1995,707.134
348,estimates,5yearly,2000,672.058
348,estimates,5yearly,2005,660.843
348,estimates,5yearly,2010,621.317
348,constant_fertility,5yearly,2015,628.96
348,constant_mortality,5yearly,2015,660.221
348,high_variant,5yearly,2015,629.43
348,instant_replacement,5yearly,2015,630.043
348,low_variant,5yearly,2015,628.721
348,medium_variant,5yearly,2015,629.075
348,momentum,5yearly,2015,661.321
348,no_change,5yearly,2015,660.089
348,zero_migration,5yearly,2015,629.069
348,constant_fertility,5yearly,2020,636.127
348,constant_mortality,5yearly,2020,691.421
348,high_variant,5yearly,2020,636.862
348,instant_replacement,5yearly,2020,637.228
348,low_variant,5yearly,2020,635.781
348,medium_variant,5yearly,2020,636.322
348,momentum,5yearly,2020,692.125
348,no_change,5yearly,2020,691.181
348,zero_migration,5yearly,2020,635.969
348,constant_fertility,5yearly,2025,645.124
348,constant_mortality,5yearly,2025,718.924
348,high_variant,5yearly,2025,646.023
348,instant_replacement,5yearly,2025,646.212
348,low_variant,5yearly,2025,644.741
348,medium_variant,5yearly,2025,645.381
348,momentum,5yearly,2025,719.069
348,no_change,5yearly,2025,718.59
348,zero_migration,5yearly,2025,644.609
348,constant_fertility,5yearly,2030,653.344
348,constant_mortality,5yearly,2030,739.382
348,high_variant,5yearly,2030,654.289
348,instant_replacement,5yearly,2030,654.476
348,low_variant,5yearly,2030,652.986
348,medium_variant,5yearly,2030,653.635
348,momentum,5yearly,2030,738.912
348,no_change,5yearly,2030,738.974
348,zero_migration,5yearly,2030,652.347
348,constant_fertility,5yearly,2035,655.651
348,constant_mortality,5yearly,2035,745.982
348,high_variant,5yearly,2035,656.729
348,instant_replacement,5yearly,2035,657.002
348,low_variant,5yearly,2035,655.274
348,medium_variant,5yearly,2035,655.994
348,momentum,5yearly,2035,744.867
348,no_change,5yearly,2035,745.474
348,zero_migration,5yearly,2035,654.068
348,constant_fertility,5yearly,2040,646.36
348,constant_mortality,5yearly,2040,734.794
348,high_variant,5yearly,2040,647.676
348,instant_replacement,5yearly,2040,648.048
348,low_variant,5yearly,2040,645.926
348,medium_variant,5yearly,2040,646.782
348,momentum,5yearly,2040,732.889
348,no_change,5yearly,2040,734.126
348,zero_migration,5yearly,2040,644.073
348,constant_fertility,5yearly,2045,627.111
348,constant_mortality,5yearly,2045,714.36
348,high_variant,5yearly,2045,628.756
348,instant_replacement,5yearly,2045,629.256
348,low_variant,5yearly,2045,626.586
348,medium_variant,5yearly,2045,627.63
348,momentum,5yearly,2045,711.532
348,no_change,5yearly,2045,713.482
348,zero_migration,5yearly,2045,623.964
348,constant_fertility,5yearly,2050,610.147
348,constant_mortality,5yearly,2050,698.242
348,high_variant,5yearly,2050,612.22
348,instant_replacement,5yearly,2050,612.867
348,low_variant,5yearly,2050,609.487
348,medium_variant,5yearly,2050,610.785
348,momentum,5yearly,2050,694.386
348,no_change,5yearly,2050,697.089
348,zero_migration,5yearly,2050,605.968
348,constant_fertility,5yearly,2055,602.592
348,constant_mortality,5yearly,2055,685.94
348,high_variant,5yearly,2055,605.244
348,instant_replacement,5yearly,2055,606.099
348,low_variant,5yearly,2055,601.738
348,medium_variant,5yearly,2055,603.396
348,momentum,5yearly,2055,681.176
348,no_change,5yearly,2055,684.38
348,zero_migration,5yearly,2055,597.192
348,constant_fertility,5yearly,2060,596.27
348,constant_mortality,5yearly,2060,664.873
348,high_variant,5yearly,2060,599.813
348,instant_replacement,5yearly,2060,601.102
348,low_variant,5yearly,2060,595.072
348,medium_variant,5yearly,2060,597.331
348,momentum,5yearly,2060,660.274
348,no_change,5yearly,2060,662.618
348,zero_migration,5yearly,2060,589.461
348,constant_fertility,5yearly,2065,581.323
348,constant_mortality,5yearly,2065,629.636
348,high_variant,5yearly,2065,586.331
348,instant_replacement,5yearly,2065,588.413
348,low_variant,5yearly,2065,579.53
348,medium_variant,5yearly,2065,582.8
348,momentum,5yearly,2065,627.536
348,no_change,5yearly,2065,626.124
348,zero_migration,5yearly,2065,572.874
348,constant_fertility,5yearly,2070,553.529
348,constant_mortality,5yearly,2070,589.394
348,high_variant,5yearly,2070,560.758
348,instant_replacement,5yearly,2070,563.907
348,low_variant,5yearly,2070,550.833
348,medium_variant,5yearly,2070,555.64
348,momentum,5yearly,2070,592.684
348,no_change,5yearly,2070,583.793
348,zero_migration,5yearly,2070,543.253
348,constant_fertility,5yearly,2075,522.113
348,constant_mortality,5yearly,2075,553.186
348,high_variant,5yearly,2075,532.426
348,instant_replacement,5yearly,2075,536.839
348,low_variant,5yearly,2075,518.199
348,medium_variant,5yearly,2075,525.113
348,momentum,5yearly,2075,564.563
348,no_change,5yearly,2075,544.475
348,zero_migration,5yearly,2075,509.884
348,constant_fertility,5yearly,2080,493.799
348,constant_mortality,5yearly,2080,521.776
348,high_variant,5yearly,2080,508.278
348,instant_replacement,5yearly,2080,514.293
348,low_variant,5yearly,2080,488.265
348,medium_variant,5yearly,2080,498.011
348,momentum,5yearly,2080,543.89
348,no_change,5yearly,2080,508.843
348,zero_migration,5yearly,2080,479.735
348,constant_fertility,5yearly,2085,468.719
348,constant_mortality,5yearly,2085,494.833
348,high_variant,5yearly,2085,489.082
348,instant_replacement,5yearly,2085,497.581
348,low_variant,5yearly,2085,460.917
348,medium_variant,5yearly,2085,474.655
348,momentum,5yearly,2085,531.076
348,no_change,5yearly,2085,476.411
348,zero_migration,5yearly,2085,453.503
348,constant_fertility,5yearly,2090,443.931
348,constant_mortality,5yearly,2090,473.116
348,high_variant,5yearly,2090,473.168
348,instant_replacement,5yearly,2090,485.873
348,low_variant,5yearly,2090,432.628
348,medium_variant,5yearly,2090,452.441
348,momentum,5yearly,2090,529.148
348,no_change,5yearly,2090,447.551
348,zero_migration,5yearly,2090,428.913
348,constant_fertility,5yearly,2095,421.073
348,constant_mortality,5yearly,2095,455.546
348,high_variant,5yearly,2095,464.459
348,instant_replacement,5yearly,2095,484.201
348,low_variant,5yearly,2095,404.056
348,medium_variant,5yearly,2095,433.638
348,momentum,5yearly,2095,537.493
348,no_change,5yearly,2095,420.766
348,zero_migration,5yearly,2095,408.27
348,constant_fertility,5yearly,Regi,Hungary
348,constant_mortality,5yearly,Regi,Hungary
348,estimates,5yearly,Regi,Hungary
348,high_variant,5yearly,Regi,Hungary
348,instant_replacement,5yearly,Regi,Hungary
348,low_variant,5yearly,Regi,Hungary
348,medium_variant,5yearly,Regi,Hungary
348,momentum,5yearly,Regi,Hungary
348,no_change,5yearly,Regi,Hungary
348,zero_migration,5yearly,Regi,Hungary
