country,variant,freq,year,totaldeaths
624,estimates,5yearly,1950,77.731
624,estimates,5yearly,1955,77.623
624,estimates,5yearly,1960,77.219
624,estimates,5yearly,1965,77.627
624,estimates,5yearly,1970,80.93
624,estimates,5yearly,1975,81.86
624,estimates,5yearly,1980,83.363
624,estimates,5yearly,1985,86.228
624,estimates,5yearly,1990,87.537
624,estimates,5yearly,1995,86.514
624,estimates,5yearly,2000,89.511
624,estimates,5yearly,2005,92.195
624,estimates,5yearly,2010,94.851
624,constant_fertility,5yearly,2015,98.433
624,constant_mortality,5yearly,2015,105.731
624,high_variant,5yearly,2015,97.624
624,instant_replacement,5yearly,2015,81.894
624,low_variant,5yearly,2015,94.244
624,medium_variant,5yearly,2015,95.934
624,momentum,5yearly,2015,90.51
624,no_change,5yearly,2015,108.589
624,zero_migration,5yearly,2015,96.212
624,constant_fertility,5yearly,2020,102.384
624,constant_mortality,5yearly,2020,116.621
624,high_variant,5yearly,2020,100.068
624,instant_replacement,5yearly,2020,80.612
624,low_variant,5yearly,2020,93.708
624,medium_variant,5yearly,2020,96.888
624,momentum,5yearly,2020,97.509
624,no_change,5yearly,2020,123.8
624,zero_migration,5yearly,2020,97.666
624,constant_fertility,5yearly,2025,106.895
624,constant_mortality,5yearly,2025,128.125
624,high_variant,5yearly,2025,102.742
624,instant_replacement,5yearly,2025,83.734
624,low_variant,5yearly,2025,94.335
624,medium_variant,5yearly,2025,98.538
624,momentum,5yearly,2025,109.777
624,no_change,5yearly,2025,140.566
624,zero_migration,5yearly,2025,99.788
624,constant_fertility,5yearly,2030,112.359
624,constant_mortality,5yearly,2030,140.74
624,high_variant,5yearly,2030,105.942
624,instant_replacement,5yearly,2030,87.785
624,low_variant,5yearly,2030,96.841
624,medium_variant,5yearly,2030,101.381
624,momentum,5yearly,2030,123.045
624,no_change,5yearly,2030,159.396
624,zero_migration,5yearly,2030,103.095
624,constant_fertility,5yearly,2035,119.27
624,constant_mortality,5yearly,2035,154.504
624,high_variant,5yearly,2035,110.519
624,instant_replacement,5yearly,2035,91.743
624,low_variant,5yearly,2035,100.628
624,medium_variant,5yearly,2035,105.526
624,momentum,5yearly,2035,135.175
624,no_change,5yearly,2035,181.02
624,zero_migration,5yearly,2035,107.705
624,constant_fertility,5yearly,2040,128.301
624,constant_mortality,5yearly,2040,169.413
624,high_variant,5yearly,2040,117.061
624,instant_replacement,5yearly,2040,96.463
624,low_variant,5yearly,2040,105.914
624,medium_variant,5yearly,2040,111.362
624,momentum,5yearly,2040,146.227
624,no_change,5yearly,2040,206.246
624,zero_migration,5yearly,2040,114.043
624,constant_fertility,5yearly,2045,139.645
624,constant_mortality,5yearly,2045,185.642
624,high_variant,5yearly,2045,125.865
624,instant_replacement,5yearly,2045,103.68
624,low_variant,5yearly,2045,113.43
624,medium_variant,5yearly,2045,119.421
624,momentum,5yearly,2045,158.472
624,no_change,5yearly,2045,235.561
624,zero_migration,5yearly,2045,122.658
624,constant_fertility,5yearly,2050,153.702
624,constant_mortality,5yearly,2050,203.0
624,high_variant,5yearly,2050,136.962
624,instant_replacement,5yearly,2050,113.585
624,low_variant,5yearly,2050,123.257
624,medium_variant,5yearly,2050,129.781
624,momentum,5yearly,2050,173.271
624,no_change,5yearly,2050,268.938
624,zero_migration,5yearly,2050,133.628
624,constant_fertility,5yearly,2055,170.314
624,constant_mortality,5yearly,2055,221.082
624,high_variant,5yearly,2055,150.192
