country,variant,freq,year,totaldeaths
344,estimates,5yearly,1950,84.961
344,estimates,5yearly,1955,90.177
344,estimates,5yearly,1960,90.232
344,estimates,5yearly,1965,87.177
344,estimates,5yearly,1970,98.421
344,estimates,5yearly,1975,116.039
344,estimates,5yearly,1980,130.158
344,estimates,5yearly,1985,144.538
344,estimates,5yearly,1990,166.299
344,estimates,5yearly,1995,171.151
344,estimates,5yearly,2000,185.122
344,estimates,5yearly,2005,205.319
344,estimates,5yearly,2010,228.15
344,constant_fertility,5yearly,2015,254.445
344,constant_mortality,5yearly,2015,270.625
344,high_variant,5yearly,2015,254.658
344,instant_replacement,5yearly,2015,254.932
344,low_variant,5yearly,2015,254.385
344,medium_variant,5yearly,2015,254.521
344,momentum,5yearly,2015,271.032
344,no_change,5yearly,2015,270.539
344,zero_migration,5yearly,2015,254.489
344,constant_fertility,5yearly,2020,281.558
344,constant_mortality,5yearly,2020,313.172
344,high_variant,5yearly,2020,281.939
344,instant_replacement,5yearly,2020,282.151
344,low_variant,5yearly,2020,281.472
344,medium_variant,5yearly,2020,281.705
344,momentum,5yearly,2020,312.606
344,no_change,5yearly,2020,312.991
344,zero_migration,5yearly,2020,280.78
344,constant_fertility,5yearly,2025,309.712
344,constant_mortality,5yearly,2025,356.723
344,high_variant,5yearly,2025,310.18
344,instant_replacement,5yearly,2025,310.299
344,low_variant,5yearly,2025,309.622
344,medium_variant,5yearly,2025,309.902
344,momentum,5yearly,2025,354.889
344,no_change,5yearly,2025,356.469
344,zero_migration,5yearly,2025,308.026
344,constant_fertility,5yearly,2030,343.125
344,constant_mortality,5yearly,2030,406.773
344,high_variant,5yearly,2030,343.616
344,instant_replacement,5yearly,2030,343.72
344,low_variant,5yearly,2030,343.054
344,medium_variant,5yearly,2030,343.333
344,momentum,5yearly,2030,403.137
344,no_change,5yearly,2030,406.472
344,zero_migration,5yearly,2030,340.141
344,constant_fertility,5yearly,2035,384.732
344,constant_mortality,5yearly,2035,464.977
344,high_variant,5yearly,2035,385.281
344,instant_replacement,5yearly,2035,385.429
344,low_variant,5yearly,2035,384.652
344,medium_variant,5yearly,2035,384.965
344,momentum,5yearly,2035,459.235
344,no_change,5yearly,2035,464.616
344,zero_migration,5yearly,2035,380.233
344,constant_fertility,5yearly,2040,431.573
344,constant_mortality,5yearly,2040,523.357
344,high_variant,5yearly,2040,432.271
344,instant_replacement,5yearly,2040,432.49
344,low_variant,5yearly,2040,431.472
344,medium_variant,5yearly,2040,431.867
344,momentum,5yearly,2040,515.078
344,no_change,5yearly,2040,522.881
344,zero_migration,5yearly,2040,425.374
344,constant_fertility,5yearly,2045,477.483
344,constant_mortality,5yearly,2045,568.158
344,high_variant,5yearly,2045,478.429
344,instant_replacement,5yearly,2045,478.734
344,low_variant,5yearly,2045,477.354
344,medium_variant,5yearly,2045,477.878
344,momentum,5yearly,2045,556.622
344,no_change,5yearly,2045,567.488
344,zero_migration,5yearly,2045,469.301
344,constant_fertility,5yearly,2050,506.779
344,constant_mortality,5yearly,2050,588.461
344,high_variant,5yearly,2050,508.06
344,instant_replacement,5yearly,2050,508.472
344,low_variant,5yearly,2050,506.613
344,medium_variant,5yearly,2050,507.311
344,momentum,5yearly,2050,572.298
344,no_change,5yearly,2050,587.516
344,zero_migration,5yearly,2050,496.085
344,constant_fertility,5yearly,2055,519.141
344,constant_mortality,5yearly,2055,590.226
344,high_variant,5yearly,2055,520.82
344,instant_replacement,5yearly,2055,521.331
344,low_variant,5yearly,2055,518.924
344,medium_variant,5yearly,2055,519.835
