country,variant,freq,year,totaldeaths
100,estimates,5yearly,1950,377.661
100,estimates,5yearly,1955,346.249
100,estimates,5yearly,1960,334.529
100,estimates,5yearly,1965,370.54
100,estimates,5yearly,1970,419.657
100,estimates,5yearly,1975,464.303
100,estimates,5yearly,1980,503.968
100,estimates,5yearly,1985,534.725
100,estimates,5yearly,1990,559.642
100,estimates,5yearly,1995,587.01
100,estimates,5yearly,2000,563.284
100,estimates,5yearly,2005,559.352
100,estimates,5yearly,2010,545.141
100,constant_fertility,5yearly,2015,539.24
100,constant_mortality,5yearly,2015,562.392
100,high_variant,5yearly,2015,539.825
100,instant_replacement,5yearly,2015,540.233
100,low_variant,5yearly,2015,539.025
100,medium_variant,5yearly,2015,539.425
100,momentum,5yearly,2015,563.355
100,no_change,5yearly,2015,562.178
100,zero_migration,5yearly,2015,539.44
100,constant_fertility,5yearly,2020,528.4
100,constant_mortality,5yearly,2020,567.316
100,high_variant,5yearly,2020,529.269
100,instant_replacement,5yearly,2020,529.385
100,low_variant,5yearly,2020,528.13
100,medium_variant,5yearly,2020,528.699
100,momentum,5yearly,2020,568.563
100,no_change,5yearly,2020,566.927
100,zero_migration,5yearly,2020,528.981
100,constant_fertility,5yearly,2025,520.327
100,constant_mortality,5yearly,2025,568.893
100,high_variant,5yearly,2025,521.239
100,instant_replacement,5yearly,2025,521.186
100,low_variant,5yearly,2025,519.999
100,medium_variant,5yearly,2025,520.62
100,momentum,5yearly,2025,570.483
100,no_change,5yearly,2025,568.467
100,zero_migration,5yearly,2025,521.228
100,constant_fertility,5yearly,2030,514.11
100,constant_mortality,5yearly,2030,568.755
100,high_variant,5yearly,2030,515.006
100,instant_replacement,5yearly,2030,514.954
100,low_variant,5yearly,2030,513.765
100,medium_variant,5yearly,2030,514.384
100,momentum,5yearly,2030,570.954
100,no_change,5yearly,2030,568.325
100,zero_migration,5yearly,2030,515.38
100,constant_fertility,5yearly,2035,503.36
100,constant_mortality,5yearly,2035,558.476
100,high_variant,5yearly,2035,504.445
100,instant_replacement,5yearly,2035,504.427
100,low_variant,5yearly,2035,502.996
100,medium_variant,5yearly,2035,503.71
100,momentum,5yearly,2035,561.641
100,no_change,5yearly,2035,557.893
100,zero_migration,5yearly,2035,505.191
100,constant_fertility,5yearly,2040,484.501
100,constant_mortality,5yearly,2040,536.916
100,high_variant,5yearly,2040,485.898
100,instant_replacement,5yearly,2040,485.898
100,low_variant,5yearly,2040,484.119
100,medium_variant,5yearly,2040,484.988
100,momentum,5yearly,2040,541.383
100,no_change,5yearly,2040,536.068
100,zero_migration,5yearly,2040,487.074
100,constant_fertility,5yearly,2045,463.567
100,constant_mortality,5yearly,2045,513.983
100,high_variant,5yearly,2045,465.326
100,instant_replacement,5yearly,2045,465.335
100,low_variant,5yearly,2045,463.12
100,medium_variant,5yearly,2045,464.179
100,momentum,5yearly,2045,520.2
100,no_change,5yearly,2045,512.856
100,zero_migration,5yearly,2045,467.018
100,constant_fertility,5yearly,2050,445.916
100,constant_mortality,5yearly,2050,493.95
100,high_variant,5yearly,2050,448.066
100,instant_replacement,5yearly,2050,448.065
100,low_variant,5yearly,2050,445.354
100,medium_variant,5yearly,2050,446.639
100,momentum,5yearly,2050,502.368
100,no_change,5yearly,2050,492.549
100,zero_migration,5yearly,2050,450.416
100,constant_fertility,5yearly,2055,431.507
100,constant_mortality,5yearly,2055,474.358
100,high_variant,5yearly,2055,434.11
100,instant_replacement,5yearly,2055,434.094
100,low_variant,5yearly,2055,430.797
100,medium_variant,5yearly,2055,432.363
100,momentum,5yearly,2055,485.5
100,no_change,5yearly,2055,472.597
100,zero_migration,5yearly,2055,437.3
100,constant_fertility,5yearly,2060,416.511
100,constant_mortality,5yearly,2060,449.891
100,high_variant,5yearly,2060,419.781
100,instant_replacement,5yearly,2060,419.824
100,low_variant,5yearly,2060,415.593
100,medium_variant,5yearly,2060,417.581
100,momentum,5yearly,2060,464.74
100,no_change,5yearly,2060,447.537
100,zero_migration,5yearly,2060,423.943
100,constant_fertility,5yearly,2065,394.884
100,constant_mortality,5yearly,2065,417.199
100,high_variant,5yearly,2065,399.208
100,instant_replacement,5yearly,2065,399.398
100,low_variant,5yearly,2065,393.662
100,medium_variant,5yearly,2065,396.308
100,momentum,5yearly,2065,437.214
100,no_change,5yearly,2065,413.834
100,zero_migration,5yearly,2065,404.428
100,constant_fertility,5yearly,2070,366.06
100,constant_mortality,5yearly,2070,380.51
100,high_variant,5yearly,2070,371.957
100,instant_replacement,5yearly,2070,372.329
100,low_variant,5yearly,2070,364.37
