country,variant,freq,year,under40mortalityper1000livebirth
533,estimates,5yearly,1950,186.5319
533,estimates,5yearly,1955,137.62977
533,estimates,5yearly,1960,110.89969
533,estimates,5yearly,1965,92.37122
533,estimates,5yearly,1970,74.50678
533,estimates,5yearly,1975,62.47324
533,estimates,5yearly,1980,51.97454
533,estimates,5yearly,1985,49.52468
533,estimates,5yearly,1990,47.79349
533,estimates,5yearly,1995,46.78155
533,estimates,5yearly,2000,45.0499000000001
533,estimates,5yearly,2005,40.9974199999999
533,estimates,5yearly,2010,37.56576
533,medium_variant,5yearly,2015,34.6502000000001
533,medium_variant,5yearly,2020,31.82039
533,medium_variant,5yearly,2025,29.12591
533,medium_variant,5yearly,2030,26.9151799999999
533,medium_variant,5yearly,2035,24.80936
533,medium_variant,5yearly,2040,22.8553500000001
533,medium_variant,5yearly,2045,21.21918
533,medium_variant,5yearly,2050,19.7374400000001
533,medium_variant,5yearly,2055,18.4928900000001
533,medium_variant,5yearly,2060,17.3255400000001
533,medium_variant,5yearly,2065,16.26698
533,medium_variant,5yearly,2070,15.26724
533,medium_variant,5yearly,2075,14.32796
533,medium_variant,5yearly,2080,13.4353
533,medium_variant,5yearly,2085,12.59351
533,medium_variant,5yearly,2090,11.82538
533,medium_variant,5yearly,2095,11.08549
533,estimates,5yearly,Regi,Aruba
533,medium_variant,5yearly,Regi,Aruba
