country,variant,freq,year,under40mortalityper1000livebirth
288,estimates,5yearly,1950,435.22109
288,estimates,5yearly,1955,400.56183
288,estimates,5yearly,1960,369.75665
288,estimates,5yearly,1965,345.90153
288,estimates,5yearly,1970,326.49055
288,estimates,5yearly,1975,305.16681
288,estimates,5yearly,1980,285.64139
288,estimates,5yearly,1985,255.78118
288,estimates,5yearly,1990,224.08414
288,estimates,5yearly,1995,232.56019
288,estimates,5yearly,2000,225.37496
288,estimates,5yearly,2005,193.71252
288,estimates,5yearly,2010,172.94987
288,medium_variant,5yearly,2015,153.68653
288,medium_variant,5yearly,2020,136.27216
288,medium_variant,5yearly,2025,121.25843
288,medium_variant,5yearly,2030,108.09242
288,medium_variant,5yearly,2035,97.1084799999999
288,medium_variant,5yearly,2040,87.8064999999999
288,medium_variant,5yearly,2045,79.80378
288,medium_variant,5yearly,2050,72.83503
288,medium_variant,5yearly,2055,66.8067100000001
288,medium_variant,5yearly,2060,61.3710700000001
288,medium_variant,5yearly,2065,57.36166
288,medium_variant,5yearly,2070,54.58822
288,medium_variant,5yearly,2075,51.8527000000001
288,medium_variant,5yearly,2080,49.13009
288,medium_variant,5yearly,2085,46.63295
288,medium_variant,5yearly,2090,44.12823
288,medium_variant,5yearly,2095,41.7257600000001
