country,variant,freq,year,under40mortalityper1000livebirth
178,estimates,5yearly,1950,427.22985
178,estimates,5yearly,1955,378.82805
178,estimates,5yearly,1960,334.72395
178,estimates,5yearly,1965,304.15335
178,estimates,5yearly,1970,283.4306
178,estimates,5yearly,1975,266.4666
178,estimates,5yearly,1980,252.24667
178,estimates,5yearly,1985,253.85349
178,estimates,5yearly,1990,280.14729
178,estimates,5yearly,1995,318.56067
178,estimates,5yearly,2000,315.09728
178,estimates,5yearly,2005,236.9149
178,estimates,5yearly,2010,177.83569
178,medium_variant,5yearly,2015,145.9781
178,medium_variant,5yearly,2020,127.06746
178,medium_variant,5yearly,2025,111.76151
178,medium_variant,5yearly,2030,97.90822
178,medium_variant,5yearly,2035,86.08038
178,medium_variant,5yearly,2040,77.66871
178,medium_variant,5yearly,2045,71.04366
178,medium_variant,5yearly,2050,65.03752
178,medium_variant,5yearly,2055,59.78336
178,medium_variant,5yearly,2060,54.99943
178,medium_variant,5yearly,2065,50.9139599999999
178,medium_variant,5yearly,2070,48.0103200000001
178,medium_variant,5yearly,2075,45.49353
178,medium_variant,5yearly,2080,43.10507
178,medium_variant,5yearly,2085,40.81448
178,medium_variant,5yearly,2090,38.6135099999999
178,medium_variant,5yearly,2095,36.49921
