country,variant,freq,year,under40mortalityper1000livebirth
104,estimates,5yearly,1950,518.04646
104,estimates,5yearly,1955,444.47955
104,estimates,5yearly,1960,403.31967
104,estimates,5yearly,1965,329.35963
104,estimates,5yearly,1970,298.31035
104,estimates,5yearly,1975,269.84409
104,estimates,5yearly,1980,243.48493
104,estimates,5yearly,1985,218.94905
104,estimates,5yearly,1990,195.9712
104,estimates,5yearly,1995,175.13006
104,estimates,5yearly,2000,154.66023
104,estimates,5yearly,2005,138.58401
104,estimates,5yearly,2010,117.85831
104,medium_variant,5yearly,2015,109.05869
104,medium_variant,5yearly,2020,100.98044
104,medium_variant,5yearly,2025,93.8429300000001
104,medium_variant,5yearly,2030,87.3925800000001
104,medium_variant,5yearly,2035,81.4119999999999
104,medium_variant,5yearly,2040,75.94443
104,medium_variant,5yearly,2045,71.12117
104,medium_variant,5yearly,2050,66.7466499999999
104,medium_variant,5yearly,2055,62.39266
104,medium_variant,5yearly,2060,58.3113099999999
104,medium_variant,5yearly,2065,54.6738
104,medium_variant,5yearly,2070,50.79072
104,medium_variant,5yearly,2075,47.2108999999999
104,medium_variant,5yearly,2080,43.68538
104,medium_variant,5yearly,2085,40.26653
104,medium_variant,5yearly,2090,36.8313
104,medium_variant,5yearly,2095,34.00099
104,estimates,5yearly,Regi,Myanmar
104,medium_variant,5yearly,Regi,Myanmar
