country,variant,freq,year,under40mortalityper1000livebirth
478,estimates,5yearly,1950,486.35071
478,estimates,5yearly,1955,441.88128
478,estimates,5yearly,1960,393.7461
478,estimates,5yearly,1965,355.72796
478,estimates,5yearly,1970,323.88681
478,estimates,5yearly,1975,291.43545
478,estimates,5yearly,1980,252.074
478,estimates,5yearly,1985,226.43795
478,estimates,5yearly,1990,212.6164
478,estimates,5yearly,1995,200.52368
478,estimates,5yearly,2000,195.48851
478,estimates,5yearly,2005,182.43505
478,estimates,5yearly,2010,165.79161
478,medium_variant,5yearly,2015,155.84666
478,medium_variant,5yearly,2020,146.91805
478,medium_variant,5yearly,2025,138.90872
478,medium_variant,5yearly,2030,131.50454
478,medium_variant,5yearly,2035,124.91443
478,medium_variant,5yearly,2040,118.75213
478,medium_variant,5yearly,2045,112.83518
478,medium_variant,5yearly,2050,107.25026
478,medium_variant,5yearly,2055,102.2179
478,medium_variant,5yearly,2060,97.68616
478,medium_variant,5yearly,2065,93.1805100000001
478,medium_variant,5yearly,2070,88.6733199999999
478,medium_variant,5yearly,2075,84.76914
478,medium_variant,5yearly,2080,80.79836
478,medium_variant,5yearly,2085,77.0711199999999
478,medium_variant,5yearly,2090,73.28489
478,medium_variant,5yearly,2095,70.01477
