country,variant,freq,year,under40mortalityper1000livebirth
191,estimates,5yearly,1950,145.53666
191,estimates,5yearly,1955,119.01396
191,estimates,5yearly,1960,95.47519
191,estimates,5yearly,1965,78.1098600000001
191,estimates,5yearly,1970,65.6201700000001
191,estimates,5yearly,1975,60.3510300000001
191,estimates,5yearly,1980,55.1528200000001
191,estimates,5yearly,1985,46.7177599999999
191,estimates,5yearly,1990,40.9646
191,estimates,5yearly,1995,30.9558400000001
191,estimates,5yearly,2000,29.08859
191,estimates,5yearly,2005,24.98735
191,estimates,5yearly,2010,21.7812399999999
191,medium_variant,5yearly,2015,19.71552
191,medium_variant,5yearly,2020,17.8891400000001
191,medium_variant,5yearly,2025,16.22274
191,medium_variant,5yearly,2030,14.66989
191,medium_variant,5yearly,2035,13.2684200000001
191,medium_variant,5yearly,2040,11.98895
191,medium_variant,5yearly,2045,10.8965799999999
191,medium_variant,5yearly,2050,10.0082300000001
191,medium_variant,5yearly,2055,9.26033999999998
191,medium_variant,5yearly,2060,8.58853000000004
191,medium_variant,5yearly,2065,7.99369999999999
191,medium_variant,5yearly,2070,7.44182000000004
191,medium_variant,5yearly,2075,6.92064000000003
191,medium_variant,5yearly,2080,6.45509999999994
191,medium_variant,5yearly,2085,6.01204
191,medium_variant,5yearly,2090,5.62147000000002
191,medium_variant,5yearly,2095,5.30799000000004
191,estimates,5yearly,Regi,Croatia
191,medium_variant,5yearly,Regi,Croatia
