country,variant,freq,year,under40mortalityper1000livebirth
242,estimates,5yearly,1950,285.54564
242,estimates,5yearly,1955,249.43026
242,estimates,5yearly,1960,218.03897
242,estimates,5yearly,1965,190.64725
242,estimates,5yearly,1970,166.91772
242,estimates,5yearly,1975,145.36063
242,estimates,5yearly,1980,125.79232
242,estimates,5yearly,1985,109.40339
242,estimates,5yearly,1990,95.59436
242,estimates,5yearly,1995,83.85943
242,estimates,5yearly,2000,73.8432499999999
242,estimates,5yearly,2005,69.5263700000001
242,estimates,5yearly,2010,62.34225
242,medium_variant,5yearly,2015,55.71864
242,medium_variant,5yearly,2020,50.6880000000001
242,medium_variant,5yearly,2025,47.03207
242,medium_variant,5yearly,2030,43.3372599999999
242,medium_variant,5yearly,2035,41.3024199999999
242,medium_variant,5yearly,2040,39.2060799999999
242,medium_variant,5yearly,2045,37.1731399999999
242,medium_variant,5yearly,2050,35.2316800000001
242,medium_variant,5yearly,2055,33.3819400000001
242,medium_variant,5yearly,2060,31.5372199999999
242,medium_variant,5yearly,2065,29.8050400000001
242,medium_variant,5yearly,2070,28.0674400000001
242,medium_variant,5yearly,2075,26.4983599999999
242,medium_variant,5yearly,2080,24.8619899999999
242,medium_variant,5yearly,2085,23.3867299999999
242,medium_variant,5yearly,2090,21.90523
242,medium_variant,5yearly,2095,20.51515
