country,variant,freq,year,under40mortalityper1000livebirth
662,estimates,5yearly,1950,306.63844
662,estimates,5yearly,1955,270.38784
662,estimates,5yearly,1960,211.12344
662,estimates,5yearly,1965,173.77146
662,estimates,5yearly,1970,140.638
662,estimates,5yearly,1975,108.44201
662,estimates,5yearly,1980,87.79952
662,estimates,5yearly,1985,80.6767699999999
662,estimates,5yearly,1990,72.17474
662,estimates,5yearly,1995,71.25013
662,estimates,5yearly,2000,66.1486
662,estimates,5yearly,2005,56.6453699999999
662,estimates,5yearly,2010,52.77842
662,medium_variant,5yearly,2015,48.20016
662,medium_variant,5yearly,2020,43.60203
662,medium_variant,5yearly,2025,39.5647800000001
662,medium_variant,5yearly,2030,35.8662300000001
662,medium_variant,5yearly,2035,32.5264999999999
662,medium_variant,5yearly,2040,29.50416
662,medium_variant,5yearly,2045,26.7625500000001
662,medium_variant,5yearly,2050,24.2536
662,medium_variant,5yearly,2055,21.9899800000001
662,medium_variant,5yearly,2060,20.08121
662,medium_variant,5yearly,2065,18.3416099999999
662,medium_variant,5yearly,2070,16.7590700000001
662,medium_variant,5yearly,2075,15.3737300000001
662,medium_variant,5yearly,2080,14.0899499999999
662,medium_variant,5yearly,2085,12.90454
662,medium_variant,5yearly,2090,11.8184699999999
662,medium_variant,5yearly,2095,10.78163
662,estimates,5yearly,Regi,Saint Lucia
662,medium_variant,5yearly,Regi,Saint Lucia
