country,variant,freq,year,under40mortalityper1000livebirth
776,estimates,5yearly,1950,179.68111
776,estimates,5yearly,1955,157.56374
776,estimates,5yearly,1960,136.6295
776,estimates,5yearly,1965,118.06578
776,estimates,5yearly,1970,101.75725
776,estimates,5yearly,1975,90.2471
776,estimates,5yearly,1980,79.47342
776,estimates,5yearly,1985,70.64184
776,estimates,5yearly,1990,66.2911
776,estimates,5yearly,1995,61.9836
776,estimates,5yearly,2000,57.81501
776,estimates,5yearly,2005,53.77798
776,estimates,5yearly,2010,49.87043
776,medium_variant,5yearly,2015,46.0666599999999
776,medium_variant,5yearly,2020,42.51746
776,medium_variant,5yearly,2025,39.1078
776,medium_variant,5yearly,2030,35.9465799999999
776,medium_variant,5yearly,2035,33.1335899999999
776,medium_variant,5yearly,2040,30.4912900000001
776,medium_variant,5yearly,2045,28.0107000000001
776,medium_variant,5yearly,2050,25.80278
776,medium_variant,5yearly,2055,23.76735
776,medium_variant,5yearly,2060,21.86227
776,medium_variant,5yearly,2065,20.1713400000001
776,medium_variant,5yearly,2070,18.6443399999999
776,medium_variant,5yearly,2075,17.22366
776,medium_variant,5yearly,2080,15.9416499999999
776,medium_variant,5yearly,2085,14.8100900000001
776,medium_variant,5yearly,2090,13.7468300000001
776,medium_variant,5yearly,2095,12.82063
