country,variant,freq,year,under40mortalityper1000livebirth
262,estimates,5yearly,1950,455.69314
262,estimates,5yearly,1955,429.98627
262,estimates,5yearly,1960,400.57534
262,estimates,5yearly,1965,372.04641
262,estimates,5yearly,1970,325.137
262,estimates,5yearly,1975,303.59129
262,estimates,5yearly,1980,276.41675
262,estimates,5yearly,1985,258.28801
262,estimates,5yearly,1990,248.03995
262,estimates,5yearly,1995,250.55321
262,estimates,5yearly,2000,249.13414
262,estimates,5yearly,2005,225.84475
262,estimates,5yearly,2010,192.76196
262,medium_variant,5yearly,2015,179.46799
262,medium_variant,5yearly,2020,166.7228
262,medium_variant,5yearly,2025,155.2913
262,medium_variant,5yearly,2030,144.82263
262,medium_variant,5yearly,2035,135.18174
262,medium_variant,5yearly,2040,126.11729
262,medium_variant,5yearly,2045,117.49849
262,medium_variant,5yearly,2050,109.88287
262,medium_variant,5yearly,2055,102.78696
262,medium_variant,5yearly,2060,95.9011400000001
262,medium_variant,5yearly,2065,89.72026
262,medium_variant,5yearly,2070,83.78014
262,medium_variant,5yearly,2075,77.9544999999999
262,medium_variant,5yearly,2080,72.89747
262,medium_variant,5yearly,2085,68.5929
262,medium_variant,5yearly,2090,64.68891
262,medium_variant,5yearly,2095,60.86536
262,estimates,5yearly,Regi,Djibouti
262,medium_variant,5yearly,Regi,Djibouti
