country,variant,freq,year,under40mortalityper1000livebirth
784,estimates,5yearly,1950,411.44983
784,estimates,5yearly,1955,327.30787
784,estimates,5yearly,1960,254.79493
784,estimates,5yearly,1965,187.07403
784,estimates,5yearly,1970,137.76994
784,estimates,5yearly,1975,101.14637
784,estimates,5yearly,1980,74.84381
784,estimates,5yearly,1985,57.37889
784,estimates,5yearly,1990,46.0361100000001
784,estimates,5yearly,1995,37.59026
784,estimates,5yearly,2000,31.44624
784,estimates,5yearly,2005,26.8290799999999
784,estimates,5yearly,2010,24.18098
784,medium_variant,5yearly,2015,21.6358900000001
784,medium_variant,5yearly,2020,19.44948
784,medium_variant,5yearly,2025,17.53015
784,medium_variant,5yearly,2030,15.7975
784,medium_variant,5yearly,2035,14.18468
784,medium_variant,5yearly,2040,12.8492
784,medium_variant,5yearly,2045,11.6496799999999
784,medium_variant,5yearly,2050,10.58267
784,medium_variant,5yearly,2055,9.63756999999998
784,medium_variant,5yearly,2060,8.83206000000003
784,medium_variant,5yearly,2065,8.18134000000004
784,medium_variant,5yearly,2070,7.63994999999995
784,medium_variant,5yearly,2075,7.14547999999993
784,medium_variant,5yearly,2080,6.70323999999989
784,medium_variant,5yearly,2085,6.27979000000012
784,medium_variant,5yearly,2090,5.87402000000004
784,medium_variant,5yearly,2095,5.49441000000006
784,estimates,5yearly,Regi,United Arab Emirates
784,medium_variant,5yearly,Regi,United Arab Emirates
