country,variant,freq,year,under40mortalityper1000livebirth
384,estimates,5yearly,1950,576.47811
384,estimates,5yearly,1955,536.00289
384,estimates,5yearly,1960,487.55183
384,estimates,5yearly,1965,446.70769
384,estimates,5yearly,1970,391.58757
384,estimates,5yearly,1975,345.82292
384,estimates,5yearly,1980,314.70014
384,estimates,5yearly,1985,299.32575
384,estimates,5yearly,1990,315.52436
384,estimates,5yearly,1995,364.85031
384,estimates,5yearly,2000,377.65825
384,estimates,5yearly,2005,343.82876
384,estimates,5yearly,2010,305.43359
384,medium_variant,5yearly,2015,269.22601
384,medium_variant,5yearly,2020,236.69173
384,medium_variant,5yearly,2025,210.35182
384,medium_variant,5yearly,2030,189.06976
384,medium_variant,5yearly,2035,171.89636
384,medium_variant,5yearly,2040,157.32339
384,medium_variant,5yearly,2045,144.04239
384,medium_variant,5yearly,2050,132.36104
384,medium_variant,5yearly,2055,121.72443
384,medium_variant,5yearly,2060,112.44645
384,medium_variant,5yearly,2065,104.11668
384,medium_variant,5yearly,2070,96.6835799999999
384,medium_variant,5yearly,2075,89.7274
384,medium_variant,5yearly,2080,83.2383
384,medium_variant,5yearly,2085,77.5517200000001
384,medium_variant,5yearly,2090,72.22915
384,medium_variant,5yearly,2095,67.0668799999999
384,estimates,5yearly,Regi,Côte d'Ivoire
384,medium_variant,5yearly,Regi,Côte d'Ivoire
