country,variant,gender,freq,year,totaldeaths
68,estimates,female,5yearly,1950,216.157
68,estimates,male,5yearly,1950,228.707
68,estimates,female,5yearly,1955,212.999
68,estimates,male,5yearly,1955,226.885
68,estimates,female,5yearly,1960,213.448
68,estimates,male,5yearly,1960,227.594
68,estimates,female,5yearly,1965,215.22
68,estimates,male,5yearly,1965,229.597
68,estimates,female,5yearly,1970,216.804
68,estimates,male,5yearly,1970,231.427
68,estimates,female,5yearly,1975,216.722
68,estimates,male,5yearly,1975,233.347
68,estimates,female,5yearly,1980,214.442
68,estimates,male,5yearly,1980,233.948
68,estimates,female,5yearly,1985,210.275
68,estimates,male,5yearly,1985,232.42
68,estimates,female,5yearly,1990,205.194
68,estimates,male,5yearly,1990,230.569
68,estimates,female,5yearly,1995,198.336
68,estimates,male,5yearly,1995,227.291
68,estimates,female,5yearly,2000,189.99
68,estimates,male,5yearly,2000,222.038
68,estimates,female,5yearly,2005,182.434
68,estimates,male,5yearly,2005,216.945
68,estimates,female,5yearly,2010,176.687
68,estimates,male,5yearly,2010,213.224
68,constant_fertility,female,5yearly,2015,184.439
68,constant_fertility,male,5yearly,2015,223.661
68,constant_mortality,female,5yearly,2015,200.846
68,constant_mortality,male,5yearly,2015,239.529
68,high_variant,female,5yearly,2015,184.82
68,high_variant,male,5yearly,2015,224.109
68,instant_replacement,female,5yearly,2015,176.85
68,instant_replacement,male,5yearly,2015,214.771
68,low_variant,female,5yearly,2015,180.047
68,low_variant,male,5yearly,2015,218.516
68,medium_variant,female,5yearly,2015,182.434
68,medium_variant,male,5yearly,2015,221.312
68,momentum,female,5yearly,2015,194.678
68,momentum,male,5yearly,2015,232.147
68,no_change,female,5yearly,2015,203.28
68,no_change,male,5yearly,2015,242.473
68,zero_migration,female,5yearly,2015,182.565
68,zero_migration,male,5yearly,2015,221.533
68,constant_fertility,female,5yearly,2020,194.205
68,constant_fertility,male,5yearly,2020,236.512
68,constant_mortality,female,5yearly,2020,224.853
68,constant_mortality,male,5yearly,2020,265.362
68,high_variant,female,5yearly,2020,194.435
68,high_variant,male,5yearly,2020,236.788
68,instant_replacement,female,5yearly,2020,185.021
68,instant_replacement,male,5yearly,2020,225.729
68,low_variant,female,5yearly,2020,186.313
68,low_variant,male,5yearly,2020,227.29
68,medium_variant,female,5yearly,2020,190.374
68,medium_variant,male,5yearly,2020,232.039
68,momentum,female,5yearly,2020,217.08
68,momentum,male,5yearly,2020,256.352
68,no_change,female,5yearly,2020,230.528
68,no_change,male,5yearly,2020,272.21
68,zero_migration,female,5yearly,2020,189.346
68,zero_migration,male,5yearly,2020,231.023
68,constant_fertility,female,5yearly,2025,204.405
68,constant_fertility,male,5yearly,2025,250.275
68,constant_mortality,female,5yearly,2025,248.832
68,constant_mortality,male,5yearly,2025,291.115
68,high_variant,female,5yearly,2025,204.265
68,high_variant,male,5yearly,2025,250.126
68,instant_replacement,female,5yearly,2025,195.405
68,instant_replacement,male,5yearly,2025,239.717
68,low_variant,female,5yearly,2025,194.503
68,low_variant,male,5yearly,2025,238.751
68,medium_variant,female,5yearly,2025,199.384
68,medium_variant,male,5yearly,2025,244.438
68,momentum,female,5yearly,2025,241.692
68,momentum,male,5yearly,2025,283.141
68,no_change,female,5yearly,2025,257.759
68,no_change,male,5yearly,2025,301.887
68,zero_migration,female,5yearly,2025,197.292
68,zero_migration,male,5yearly,2025,242.212
68,constant_fertility,female,5yearly,2030,216.61
68,constant_fertility,male,5yearly,2030,263.629
68,constant_mortality,female,5yearly,2030,273.261
68,constant_mortality,male,5yearly,2030,317.236
68,high_variant,female,5yearly,2030,215.63
68,high_variant,male,5yearly,2030,262.505
68,instant_replacement,female,5yearly,2030,207.663
68,instant_replacement,male,5yearly,2030,252.775
68,low_variant,female,5yearly,2030,205.863
68,low_variant,male,5yearly,2030,250.775
68,medium_variant,female,5yearly,2030,210.728
68,medium_variant,male,5yearly,2030,256.619
68,momentum,female,5yearly,2030,266.809
68,momentum,male,5yearly,2030,310.322
68,no_change,female,5yearly,2030,285.558
68,no_change,male,5yearly,2030,332.129
68,zero_migration,female,5yearly,2030,207.752
68,zero_migration,male,5yearly,2030,253.678
68,constant_fertility,female,5yearly,2035,231.531
68,constant_fertility,male,5yearly,2035,279.338
68,constant_mortality,female,5yearly,2035,299.15
68,constant_mortality,male,5yearly,2035,344.301
68,high_variant,female,5yearly,2035,229.822
68,high_variant,male,5yearly,2035,277.366
68,instant_replacement,female,5yearly,2035,221.975
68,instant_replacement,male,5yearly,2035,267.139
68,low_variant,female,5yearly,2035,219.912
68,low_variant,male,5yearly,2035,264.953
68,medium_variant,female,5yearly,2035,224.789
68,medium_variant,male,5yearly,2035,271.069
68,momentum,female,5yearly,2035,292.955
68,momentum,male,5yearly,2035,337.621
68,no_change,female,5yearly,2035,315.433
68,no_change,male,5yearly,2035,364.268
68,zero_migration,female,5yearly,2035,221.285
68,zero_migration,male,5yearly,2035,267.994
68,constant_fertility,female,5yearly,2040,249.41
68,constant_fertility,male,5yearly,2040,297.711
68,constant_mortality,female,5yearly,2040,326.849
68,constant_mortality,male,5yearly,2040,372.826
68,high_variant,female,5yearly,2040,247.099
68,high_variant,male,5yearly,2040,295.034
68,instant_replacement,female,5yearly,2040,238.766
